,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/0output-drops,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/1output-drops,HundredGigE0/0/0/31output-drops,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/18output-packet-rate,HundredGigE0/0/0/19output-packet-rate,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/30output-drops,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
512,1519092359,-0.4902264752829338,-0.5136073904717393,-0.503622897042201,-0.5073459968200404,-0.5109097135554943,-0.5093124864658402,-0.5043415129635381,-0.500431359569603,-0.3522924043281745,-0.5082935921827283,-0.5070003024911596,-0.5339421277791638,-0.5067494081287696,-0.49279810853898415,-0.5151825435615693,-0.5030272477639083,-0.48391367893437054,-0.5087355296409237,-0.501022465089993,-0.5921606798932412,-0.49746285230819287,-0.5031462375356037,-0.5002053317447788,-0.5048533413511856,-0.5437118855280104,-0.5306576544685048,-0.5190142255126273,-0.4919171985391656,-0.5162816678423165,-0.5060404161867014,-0.5022876523290986,-0.5063343720190213,-0.4948575160324015,-0.5012513643964226,0.06233341456117085,-0.4995808004980234,-0.5203829006518946,-0.49812543644598795,-0.5004675503461318,-0.49944635609353283,-0.5253705317873331,-0.42340363184340135,-0.5981408000467288,-0.5033453724804946,-0.4952190627366531,-0.5090957365276823,-0.5084971957134498,-0.4880415347273516,-0.5334048800684134,-0.5041595385215668,-0.5020727669188833,-0.5378257971446997,-0.5278222880517317,-0.529858760403208,-0.5065775033466472,-0.5032671772805106,-0.5059777424359619,-0.5075550223504967,-0.5110969175613534,-0.5079149771239647,-0.5076484676258227,-0.09352663843554486,-0.14029136726730623,-0.5259293905814216,-0.7245482071909591,-0.5016432303669665,-0.5041180514884848,-0.5083459975925286,-0.505607493930522,-0.5155489446288488,-0.5071747374341316,-0.5048715456830234,-0.5548258934912502,-0.5248651910361837,-0.504122027766087,-0.5872562490777502,-0.4944085552411045,-0.5107206912880113,-0.5338819415509284,-0.5327871951441343,-0.5023172423449811,-0.4922888065353222,-0.5093114928071886,-0.526541663990907,-0.5367233880486868,-0.49887660828587294,-0.5193182860615455
513,1519092364,-0.4890387553284019,-0.512428855770375,-0.5024739934887993,-0.5061459566776324,-0.5096935520674581,-0.5080422917761134,-0.5030792838534716,-0.49918607119470426,-0.3522924043281745,-0.507102679774146,-0.5057605706707957,-0.5327874969943976,-0.505539824915198,-0.4915999052179756,-0.5139666934798378,-0.5017703181910206,-0.4818020913709891,-0.5075545835684742,-0.49982752958969545,-0.5912298401104024,-0.4962870438540656,-0.501981897971867,-0.4990189080288004,-0.5036047786033933,-0.5425916044504838,-0.5294900855509009,-0.5178517366616356,-0.49069836786001614,-0.5151259830990255,-0.5048422809766107,-0.5010437866557821,-0.5051788732169483,-0.49367730946066896,-0.5000551606620566,0.06233341456117085,-0.4984125328985894,-0.5186965671781789,-0.4969220311424565,-0.4992459284914905,-0.49824930995858424,-0.5242048599839919,-0.42285899598244175,-0.5981408000467288,-0.5021948362507168,-0.4940569756149182,-0.5078932530587725,-0.5072285689006042,-0.48687805100097453,-0.5322653242335159,-0.5029234827495722,-0.500909832221658,-0.5366910667700397,-0.5266366974370477,-0.5286951072723176,-0.5053766244395953,-0.5021065843956618,-0.5048024516910733,-0.5063021480218999,-0.5099211568929167,-0.5066973226786835,-0.5064258686648735,-0.10101733421460339,-0.12737272445105674,-0.5247447297086875,-0.7245482071909591,-0.5004681222081827,-0.5029629319532877,-0.5070901259394052,-0.5043677261585918,-0.5143760667330965,-0.5059603283659256,-0.5036661760629976,-0.554041162495967,-0.5237045958350065,-0.5028647414000444,-0.5861961345543619,-0.49324353751788635,-0.5095189202974143,-0.5327030496090049,-0.5315983815686159,-0.5011392338072733,-0.4910615137235683,-0.508098908295273,-0.5253444387009029,-0.5355202554445881,-0.4976724922304955,-0.5181548636319558
514,1519092370,-0.4866790687282148,-0.5100425932461741,-0.500162632167811,-0.5037705121692104,-0.507311907886441,-0.5055678480335226,-0.5005681075743685,-0.4967927021695413,-0.3522924043281745,-0.5047445667289063,-0.5033196650116368,-0.5305101138329129,-0.5031420745936597,-0.48917916041434834,-0.5115677627030175,-0.4992789697113531,-0.4796905038076077,-0.5052320158309419,-0.497508456348445,-0.5902990003275637,-0.49387061358922324,-0.4996816380154335,-0.49659708844091627,-0.501131871816743,-0.5402858007468304,-0.5270895520341452,-0.5155078560142465,-0.48830625375220404,-0.5127219067405716,-0.502452453516394,-0.4985804882489637,-0.5027786280170691,-0.4913189559234451,-0.49769991008372644,0.06233341456117085,-0.49598423245656037,-0.5170102337044632,-0.4945625811942543,-0.49682903019038965,-0.495881866339673,-0.5218594869729996,-0.4219839812043677,-0.5981408000467288,-0.4998667645480019,-0.49161485693729323,-0.5055368296503809,-0.5047665665169955,-0.48455829189964167,-0.5298576442832722,-0.500488811044855,-0.49866921623449056,-0.534412139090451,-0.5243215195500106,-0.5263982820606075,-0.5029839692853944,-0.4999072042470064,-0.5024168101978037,-0.5039181770250409,-0.5075921431414461,-0.5042811727878908,-0.5039816188132429,-0.09099644786128508,-0.11122067856608202,-0.5224082122650802,-0.7245482071909591,-0.49809864549599575,-0.5006524032874321,-0.5046204380794427,-0.5019867241356197,-0.5119509847708044,-0.5035297741161754,-0.5012897958770461,-0.5529063207489421,-0.5213677818228959,-0.5004509119288195,-0.5851360200309736,-0.49082728605425435,-0.5071292158638295,-0.5304852186900842,-0.5292066844903663,-0.49886709189217937,-0.4886564970895455,-0.5056856424720745,-0.5229618267635063,-0.5332745255719439,-0.4953259351494487,-0.5157978963626494
515,1519092375,-0.48279229631366166,-0.5059089232726202,-0.49622688249923336,-0.4997474957989331,-0.5032614323112928,-0.5013543469475439,-0.49631924248392967,-0.49266449133498347,-0.3522924043281745,-0.5007465209958645,-0.49911103501058857,-0.5265926088177119,-0.4990790825829721,-0.4850358386626718,-0.5074951018813406,-0.4950667419939413,-0.4744115348991542,-0.5011839878406926,-0.4934853744285991,-0.586422626437386,-0.48975586000560556,-0.4956880631163479,-0.4924998933677548,-0.4970126350631285,-0.5365079435935056,-0.5231273039247067,-0.5114505223278422,-0.4844123617990999,-0.5086725160002556,-0.49842129735889235,-0.494477965593099,-0.4988904280241108,-0.4872228427954166,-0.4936214672789009,0.06233341456117085,-0.49187087264346363,-0.5116342533070537,-0.4904857078255522,-0.49273465377452536,-0.49183385972755156,-0.517857187146206,-0.42046619559475795,-0.5981408000467288,-0.49591637471522226,-0.4876129852711886,-0.5015594341733396,-0.500565837819581,-0.4808025763094949,-0.5259684935463833,-0.4963569216691532,-0.4947837356477794,-0.5306257251100193,-0.5202865701460303,-0.5224683331549493,-0.49895085615953133,-0.49607399633427096,-0.49847370941810887,-0.49987321646979144,-0.5035248772662176,-0.5002110421116284,-0.49986422361125654,-0.03087112974137528,-0.06270466307655181,-0.5183832978093814,-0.7245482071909591,-0.49405079948239794,-0.4966858903901161,-0.50037565320208,-0.49794868390400665,-0.5078865858049358,-0.49942899962864606,-0.4972764692115146,-0.5513066767970186,-0.5173592991036146,-0.49632765620894415,-0.5819556764608088,-0.4868293346831098,-0.5030081728639566,-0.5266905810167264,-0.5253576353403321,-0.4949052858887397,-0.48476766429627954,-0.5016341047266513,-0.519045289543033,-0.5295109105215489,-0.4912343992754174,-0.5116889224866843
516,1519092381,-0.4820444940620952,-0.5051473590214813,-0.4955157444028236,-0.49902060757183186,-0.5025423951365431,-0.500612832604374,-0.49554432040353896,-0.4919094985248305,-0.3522924043281745,-0.5000182277519064,-0.4983704102490349,-0.5258851333764987,-0.49835196221179284,-0.48424242902172876,-0.5067678625318762,-0.49429483991085776,-0.4733557411174635,-0.5004551115979968,-0.49271878132751984,-0.586422626437386,-0.4890215679136627,-0.49494503624341074,-0.49178326957740154,-0.4962496545100392,-0.5358522614978845,-0.5224088780765748,-0.5107059362787909,-0.4836937342889669,-0.5079332291134119,-0.49769337233838823,-0.4937123169786214,-0.49818025682758077,-0.4864134958274227,-0.4928916068289217,0.06233341456117085,-0.4911409314823387,-0.5099605990323884,-0.4897558113333361,-0.4920082715066406,-0.4910950380179518,-0.5171553091805402,-0.4203035190262829,-0.5981408000467288,-0.4952059449241427,-0.48691085935079015,-0.5008340975276077,-0.49982700250874884,-0.4800647251905995,-0.525251720733691,-0.4956317106288479,-0.49404246641076316,-0.5299612906059897,-0.5195805633996612,-0.5217590419689969,-0.4982246371764712,-0.49532859591115264,-0.49775064856800694,-0.4991491889350574,-0.5027983429214735,-0.4994752731798858,-0.4991135435693881,-0.017487753282790706,-0.06408185327249034,-0.5176690430518561,-0.7245482071909591,-0.49334073250442045,-0.49594631118307414,-0.49963194876729555,-0.49722821181552224,-0.5071497407157315,-0.4986832298450694,-0.4965476964482911,-0.551119548636605,-0.5166453245858946,-0.4955837233531327,-0.5819556764608088,-0.48613219626993764,-0.5022612083799342,-0.5260150104893544,-0.5246676930233832,-0.494132140581489,-0.4840511204328401,-0.5009014816506172,-0.5183493031116463,-0.5288285655230789,-0.4905032138847534,-0.5109293054417873
517,1519092387,-0.4796240953121383,-0.5027435609473966,-0.49317367707073667,-0.49668428506340323,-0.500190419718407,-0.49809518003942255,-0.49304068443485743,-0.4895060983724565,-0.3522924043281745,-0.4976773805214377,-0.495945846788348,-0.5235609078453974,-0.495965821955845,-0.481856186031514,-0.504414367079839,-0.4918026188180152,-0.47124415355408206,-0.49808591369937055,-0.4903523746478843,-0.5854917866545472,-0.4866927413384939,-0.49261241762117286,-0.48938053547198657,-0.49379086897111407,-0.5336091712158327,-0.520061384343221,-0.5083459252248306,-0.48141985068338816,-0.5055559276023953,-0.4953219984043705,-0.4912595117215545,-0.4958514487670699,-0.48401183319222274,-0.49053983052060746,0.06233341456117085,-0.48882825530342205,-0.5082742655586727,-0.48729580293664804,-0.489625544820835,-0.48872484650621245,-0.5148315209447497,-0.41956023259146186,-0.5981408000467288,-0.4928632750307409,-0.4844647011572491,-0.4984664702317085,-0.4973223833009529,-0.4776826798085688,-0.5228803654506492,-0.49325190503727595,-0.49174151231697916,-0.5277274325645218,-0.517309534445962,-0.519405093807926,-0.49584281104525335,-0.49303444643939875,-0.49539583974358314,-0.4968429917085612,-0.5004423339738262,-0.49707055840899556,-0.49669095629287136,-0.005935435792420439,-0.08614683532480985,-0.5153945925545126,-0.7245482071909591,-0.49097675606802416,-0.4935979869450175,-0.4972114276672668,-0.4949179754624716,-0.5047719513926645,-0.4962783182676205,-0.4941599420776704,-0.5496225233532954,-0.5142533359902398,-0.4931604173764769,-0.5808955619374205,-0.4837214069457604,-0.49987149654703095,-0.5237621433282044,-0.5224035947445537,-0.49180923960630973,-0.48178248026063486,-0.4985031618155153,-0.5160445728288076,-0.5265924133880492,-0.488028593214553,-0.5085513114142894
518,1519092392,-0.47725067992469716,-0.5002829680225416,-0.4908740253028108,-0.49433030591547894,-0.49780751730947437,-0.4955794343777788,-0.49053058360573154,-0.48708292044892293,-0.3522924043281745,-0.49532354178436283,-0.493476599582308,-0.521276340685193,-0.4935703004867174,-0.47945892261518025,-0.5020349340470147,-0.4893016664300304,-0.46702097842731927,-0.4957067551446843,-0.4879681071403053,-0.5819469447418189,-0.48430452712075023,-0.49029654652819743,-0.4869283888135586,-0.4913703529840082,-0.5313595791988954,-0.5177329834019653,-0.5059308195327608,-0.479172669233598,-0.5031591358840553,-0.49294612385270703,-0.48884247984893,-0.4935244917928318,-0.4816450706542329,-0.48809194031286796,0.06233341456117085,-0.4864480127329692,-0.5049015986112413,-0.4848953119826072,-0.4871682661249822,-0.4862854770387515,-0.5124608054608633,-0.4187481723228139,-0.5981408000467288,-0.49054309770402893,-0.48201876528297755,-0.4960723901437488,-0.4948168698157817,-0.4753811874987025,-0.520521261355845,-0.49080491034758894,-0.4894474915265974,-0.5254545292951042,-0.5149609405441675,-0.517083993766527,-0.4934594059126669,-0.4907697842665307,-0.49305403071969994,-0.4943633768275323,-0.49807066173409065,-0.4946205172188525,-0.4942580932648985,0.021630324674514954,-0.07884173950287504,-0.5130457826281676,-0.7245482071909591,-0.48854843091438704,-0.4913048720131337,-0.4947324876139476,-0.4924607433614907,-0.5023624448817499,-0.49385876025863007,-0.491746798286397,-0.5489947385570689,-0.5118450393161825,-0.49072958857303123,-0.5777152183672557,-0.4812690229854496,-0.49742932190217104,-0.5215165812908504,-0.5201079871885982,-0.48943938612482635,-0.47954680847421566,-0.49606705866964707,-0.5137170184920189,-0.5243664259570257,-0.4856301613154661,-0.5061065302249207
519,1519092398,-0.4748573971112245,-0.4978240690677412,-0.4885096494128368,-0.49195113503451976,-0.49541689236960634,-0.4931211685111148,-0.4880726945108135,-0.4847280710759387,-0.3522924043281745,-0.49293284836698825,-0.4909945152561975,-0.5189329754413404,-0.49117346321015626,-0.47698599004540826,-0.4996498546148818,-0.48684594535218484,-0.46490939086393784,-0.4933373431470683,-0.48554775072198136,-0.5802510311648661,-0.48190649334239316,-0.48795264535008476,-0.4844819516318688,-0.4889738463529827,-0.5291583645175165,-0.5153950238947875,-0.5035281065728798,-0.47687533894426287,-0.500708775017216,-0.4905670733088733,-0.4864543734439197,-0.4911881047597018,-0.479224389405688,-0.4857535017930816,0.06233341456117085,-0.48407261620945424,-0.5032152651375256,-0.4824282670922768,-0.48471217717158865,-0.48393657824925296,-0.5100451275250678,-0.41782739649377043,-0.5981408000467288,-0.48816473169285435,-0.47946319911764745,-0.49365360548872433,-0.49235523612274074,-0.4729783026260367,-0.5181388767923644,-0.48834093699366976,-0.48712187357366427,-0.5232353488393253,-0.5127231419340749,-0.5147369667613206,-0.49108161606639655,-0.48845620823228986,-0.49069827703692676,-0.49190371000600697,-0.4957104565435418,-0.49219579623493764,-0.49182858323426965,0.04143905351246974,-0.11746294282375994,-0.5107907982719787,-0.7245482071909591,-0.48613769092216685,-0.48894674576621844,-0.4922232966084211,-0.49002701005488963,-0.4999290074164889,-0.4914446744674655,-0.48932679572521254,-0.5477391689646157,-0.5093581731728178,-0.4883600007332275,-0.575594989320479,-0.4787436076990895,-0.494990095474632,-0.5193232084503718,-0.5178416495367248,-0.48702883084827514,-0.4772607020159506,-0.49364715621043564,-0.5113942191469038,-0.5221854219226149,-0.48315294118297375,-0.5036919623437098
520,1519092403,-0.4725259218583283,-0.4953858523293656,-0.4861084213249487,-0.4895774988482242,-0.49305025084579424,-0.49064160106245036,-0.48563558619147973,-0.48228633680394845,-0.3522924043281745,-0.4905474773123637,-0.488573410958939,-0.5166496349791802,-0.48878363750261833,-0.47453899598512794,-0.4972778705640964,-0.4844235505246523,-0.46174200951886574,-0.49099672110049475,-0.4831890596588583,-0.5785551175879133,-0.4795414086077697,-0.48563444161229863,-0.4820744817495736,-0.4865542510687334,-0.5268669933441782,-0.5130734832847663,-0.5011171125006999,-0.4746696446472413,-0.4982493970439175,-0.488199783594266,-0.4840430085173349,-0.48884328526837467,-0.4767951739304347,-0.48339070002191525,0.06233341456117085,-0.48172015077814195,-0.4995256182138317,-0.4800298705394023,-0.4822508998351395,-0.4815696891334465,-0.507737615317101,-0.41690133036981725,-0.5981408000467288,-0.48576548941500824,-0.47708581839203956,-0.49131577984906016,-0.48989314546550206,-0.4706649700445427,-0.5158601332363038,-0.4858360687293426,-0.48482735481121497,-0.5209380123022641,-0.5104450095530678,-0.5124252762997502,-0.48870462992024705,-0.48620609644820084,-0.4883475707746588,-0.489480172161394,-0.4933770417733492,-0.48979468120947783,-0.48939709894900435,0.07048630714459671,-0.13845012385317101,-0.5085277156781395,-0.7245482071909591,-0.48374032757464036,-0.48664957350721655,-0.4897863219160356,-0.48761137023676726,-0.49748587297184715,-0.489030134132858,-0.486966916832148,-0.5468156009470901,-0.5070220986348531,-0.48592030935347724,-0.5734747602737025,-0.47635431158408253,-0.4925616383439936,-0.5171238745140324,-0.5156227164717317,-0.48467743444494416,-0.47506838388791217,-0.4912626734009753,-0.5091041628453816,-0.5200189974415305,-0.48073091532111517,-0.5012424560852409
521,1519092409,-0.469840979590974,-0.49271591583226093,-0.4834592402646779,-0.4869429227405169,-0.4903695492104684,-0.4879288114793857,-0.48281969400552266,-0.47954711034466113,-0.3522924043281745,-0.4879263136261,-0.48585412493754837,-0.5141358831887406,-0.48611876321224773,-0.4718506778988798,-0.4945742343147992,-0.48164135336132824,-0.4596304219554843,-0.48834814292231243,-0.48050825017561777,-0.5756095834805743,-0.47689171795191054,-0.4829828211856101,-0.47933812694339656,-0.4838758231365121,-0.5243530773600096,-0.5104361570730076,-0.49846469386677983,-0.47203857302067187,-0.4955385213649474,-0.48553318433077564,-0.4813674619879691,-0.4862370218202927,-0.47418987836528076,-0.48068070003146873,0.06233341456117085,-0.4790819334204084,-0.49783928474011596,-0.47736481621858196,-0.4796182330557565,-0.4788673473072399,-0.5051219159326532,-0.41602181884106987,-0.5981408000467288,-0.4831061239314396,-0.4743899485058896,-0.4887076641833286,-0.4871831188233696,-0.46797237910531664,-0.5132434981272309,-0.48321885950995647,-0.4822721520912662,-0.5184205363550088,-0.5078921568281825,-0.5098712075401904,-0.48605249983156923,-0.4837033354194274,-0.4857322081957245,-0.48679958016989994,-0.49073467796859904,-0.4870908061542888,-0.4866827276535792,0.07060282907893761,-0.13496223998737017,-0.5059549634349247,-0.7245482071909591,-0.48102895612907515,-0.4839806688379646,-0.48706110324168717,-0.48493508821199505,-0.4947791630333398,-0.4863298239768979,-0.4843295388854817,-0.5449835558927174,-0.5043959328262607,-0.4831611421374829,-0.5713545312269259,-0.4736549953094478,-0.4898868102183476,-0.5146520833260221,-0.5130228394020283,-0.4820426147529086,-0.47243080062336457,-0.4885587532760881,-0.5064957874157958,-0.517531247598638,-0.47805970239777557,-0.498618820164184
522,1519092414,-0.46774864010911005,-0.49061390215409845,-0.4814138424735561,-0.4848621881303041,-0.4882313798117368,-0.4857405449308847,-0.4806405661849828,-0.47742575885523125,-0.3522924043281745,-0.48584799851244115,-0.48367517267604515,-0.5121918857917208,-0.484036571321405,-0.4697305809739658,-0.49238953234252947,-0.479484618472251,-0.45751883439210295,-0.48627600007316535,-0.4783893136935959,-0.5746787436977355,-0.47481745643146245,-0.48090837228342476,-0.47719564097113515,-0.4817532313232888,-0.5222601494527795,-0.5083681357790759,-0.4964004772706617,-0.469864842479026,-0.4934605080441446,-0.48340199114139876,-0.47924927167342957,-0.4841435751214226,-0.47212332764510817,-0.47860321719637383,0.06233341456117085,-0.47702596419662024,-0.49615295126640024,-0.4752625193912647,-0.47748411415933645,-0.4767855427157292,-0.5031032947237625,-0.41528779042234093,-0.5981408000467288,-0.48104221995209245,-0.47224300415412684,-0.48664722853103987,-0.48499765557613994,-0.46592958701915055,-0.5111633116518957,-0.4810763784121461,-0.4802569848545927,-0.5163363454373112,-0.5057906865926616,-0.5078871349445776,-0.4839403371010044,-0.4817251984394142,-0.4836627082012787,-0.48461082797189076,-0.488652027184734,-0.48498059352511247,-0.48454147526579977,0.05129347995958673,-0.0984367608776961,-0.5038562502689788,-0.7245482071909591,-0.4789112017741369,-0.4819358564690024,-0.4848702671283052,-0.48277018100350555,-0.49269689245836706,-0.48419312371423573,-0.48223513201420193,-0.5426595448682249,-0.5023547701908816,-0.48103341730001026,-0.5702944167035376,-0.47152415790621766,-0.4877841163030235,-0.5126848929810246,-0.5108781606684036,-0.4799503317665666,-0.4702383302938467,-0.4864570280755189,-0.5043455755790542,-0.515533113080796,-0.47595033250907215,-0.49656496473012124
523,1519092420,-0.4646838650483788,-0.48739696352885575,-0.47834073058677745,-0.4817054372719464,-0.4850285507378302,-0.4825722708360343,-0.4773097250618674,-0.4742266394337686,-0.3522924043281745,-0.48269100431613393,-0.4803345998526538,-0.5091808863494708,-0.4809194855016269,-0.46660849203484595,-0.48915782979837785,-0.4761517017093285,-0.4554072468287215,-0.483128953220876,-0.47517915285102447,-0.5737479039148968,-0.47163642477159656,-0.4777504238962035,-0.4738712836615372,-0.4785398765062327,-0.5192441006674742,-0.5052342387644244,-0.49319704013758475,-0.4665949208917569,-0.4903145507674172,-0.4801993431132505,-0.4760300692992729,-0.48095578390492405,-0.46908630835863574,-0.4754472731270529,0.06233341456117085,-0.47388993082060704,-0.4944666177926845,-0.4720717611206698,-0.47425892453089186,-0.4736235877441423,-0.4999330411097171,-0.4141979896709307,-0.5981408000467288,-0.47793946079960153,-0.46905800325651636,-0.483517892450163,-0.48182891018097623,-0.46293696070583024,-0.5080202268916816,-0.4778336774711194,-0.47720460073278864,-0.5133029208529005,-0.5027032464530667,-0.5048398912896817,-0.48071731680640145,-0.47868498822201755,-0.48049208137735006,-0.4813368830052942,-0.48550156170177794,-0.4817445913011045,-0.48128031949522093,0.06151411820034659,-0.10973870215958295,-0.5007686563634957,-0.7245482071909591,-0.47563898479577343,-0.4788017220493092,-0.48149932772166937,-0.4795128489474343,-0.4895621821577231,-0.4809378241491617,-0.47907115173809156,-0.5416424127704924,-0.4991544316611833,-0.47782083218205934,-0.5692343021801494,-0.4683650877811661,-0.48455498056944485,-0.5095412206133514,-0.5076616254900271,-0.4767555893535925,-0.4669609186887553,-0.4832384988673388,-0.5011357096685517,-0.5123454637438641,-0.47272711347937674,-0.4933172219888932
524,1519092425,-0.46315496981781235,-0.4857829230916665,-0.47683419473969063,-0.4801485210375807,-0.48347745903333966,-0.48101066769418555,-0.47565432103421984,-0.47267426168441057,-0.3522924043281745,-0.48112836260715935,-0.4787419507156355,-0.5076709357473881,-0.47937541717396376,-0.4650148307663512,-0.4876118853717712,-0.4745017485392984,-0.4532956592653401,-0.4815334871747975,-0.47363692483425396,-0.5728170641320581,-0.47008177955011726,-0.47618181566186996,-0.4723011449812264,-0.47698803219207414,-0.5177277806822526,-0.5036177493121684,-0.4916422236863283,-0.4649892914227065,-0.48869093815355336,-0.47862432570751556,-0.4744724509885602,-0.4793943643624245,-0.4675262907079254,-0.4738430223741846,0.06233341456117085,-0.4723541917595052,-0.4927802843189688,-0.4705039074502037,-0.47266196701071306,-0.4720255669209135,-0.49839115381023597,-0.41395251998711785,-0.5981408000467288,-0.476410165319509,-0.4675562658166324,-0.4819431066842013,-0.4802616739527278,-0.46147070440658616,-0.5063869273863455,-0.4762466257937324,-0.4757146751819906,-0.5117737894256911,-0.5012167158997565,-0.5033286001207096,-0.47914654542313445,-0.4772444689193385,-0.47895019092505864,-0.4797182477925069,-0.48389754699714094,-0.4801669114479188,-0.47969036667131393,0.05174292170633025,-0.12376508491604386,-0.49926764042231453,-0.7245482071909591,-0.47409865988292327,-0.4772638892769894,-0.47989233244675633,-0.47789800187161774,-0.4879518874516719,-0.4793450028838161,-0.4774897533847308,-0.5411866651540009,-0.4975791986021895,-0.4762836130746825,-0.5681741876567611,-0.46685820491639657,-0.4829531794044588,-0.5080484290630717,-0.5061113181089281,-0.4752284805574039,-0.46534360637864197,-0.48167044142244214,-0.49957647107506986,-0.5108305709965508,-0.47114979037111543,-0.4917528645385458
525,1519092431,-0.46083663045655215,-0.4833241194155951,-0.4744207080881594,-0.4778058547712718,-0.4811190229430302,-0.47850052999780013,-0.47316613938349716,-0.47026170240786913,-0.3522924043281745,-0.4787862982567969,-0.47629458658573404,-0.5054423993639718,-0.4769921859136357,-0.4626242184490841,-0.4852644454352444,-0.47199843476023634,-0.4511840717019587,-0.479154839912454,-0.4712527356743781,-0.5718862243492193,-0.46765966268662,-0.47385629037493454,-0.46984839624568675,-0.4745473197956343,-0.5154386879543331,-0.5012478299800831,-0.48923462272445606,-0.46267301328579846,-0.48626046783634536,-0.4762252174594591,-0.4720386697948556,-0.47700210582924474,-0.4651268987315048,-0.47145171407919456,0.06233341456117085,-0.4699176884099954,-0.49109395084525304,-0.4681088683033978,-0.47024630165259645,-0.469629990394926,-0.49603785765368386,-0.4133060459491454,-0.5981408000467288,-0.4739995901035385,-0.46519239511836685,-0.47952108261242216,-0.47776519681759505,-0.45925516888275475,-0.5039747357666723,-0.4738079797465958,-0.4734453653960425,-0.5094645278190102,-0.49891352566498687,-0.5010701044205517,-0.4767506627310151,-0.4750040215485703,-0.4765568082051997,-0.4773650877180304,-0.4815132263664793,-0.47774938922614196,-0.4772507819753903,0.0684887882701811,-0.1163252639662455,-0.49693910396202645,-0.7245482071909591,-0.47168925523202876,-0.47495826367164107,-0.4774420537619273,-0.475528500899232,-0.48552009139247676,-0.4769079336065266,-0.4750757066173984,-0.5406916809877454,-0.4952003428113958,-0.4738684978571655,-0.5671140731333728,-0.464522476712822,-0.48051793463238124,-0.5058138327863457,-0.5037411879835719,-0.47282612377077377,-0.4630405030679988,-0.47925910497806634,-0.4971837626458725,-0.508579015029479,-0.46874911034124417,-0.48934936204184554
