,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/5output-data-rate,HundredGigE0/0/0/8output-data-rate,HundredGigE0/0/0/15packets-received,performance-statistics__global__configuration-items-processed,HundredGigE0/0/0/11output-data-rate,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/0input-packet-rate,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,HundredGigE0/0/0/19output-data-rate,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/7output-data-rate,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/6output-data-rate,HundredGigE0/0/0/11input-data-rate,HundredGigE0/0/0/5input-data-rate,HundredGigE0/0/0/31output-packet-rate,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/30input-packet-rate,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/9output-data-rate,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/6input-data-rate,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/18output-data-rate,HundredGigE0/0/0/18input-data-rate,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
541,1519071847,-0.42867531656529684,-0.4764197913535792,-0.4839038151343891,-0.4664267798663344,-0.4858143582762063,-0.44918851270324234,-0.47527904360407414,-0.4284412308721696,-0.11924824740257388,-0.12714105874363202,-0.46674463544814104,-1.2705430733143068,-0.13220343818107078,-0.4407264979519207,0.19681082889607085,-0.4275505060234446,-0.5052391436718133,-0.47007503286514307,-0.4421096627322134,-0.43640408879603665,-0.41845543273814906,-0.4697757507364334,-0.4190275966831733,-0.4713637264993881,-0.4307414726012275,-0.4642618963983728,-0.49130973829639035,-0.4624711218612808,-0.09599674112048297,-0.36869971136484037,-0.4055747826778138,-0.4420916437284654,-0.4514346358906191,-0.41914198250684953,-0.489719417890998,-0.45425238006679364,-0.4895503211812443,-0.1268562071823323,0.07167933088145235,-0.464599336582408,-0.12455186976513344,-0.4473282952179943,-0.425526395117082,-0.47224486339304106,-0.4719792621373447,-0.4654089094009026,-0.42247056412433737,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.3662038456985834,-0.46535233694800454,-0.44625188364869256,-0.4038980915963433,-0.45536142665364504,-0.4898368567167078,-0.4897614128734545,-0.41699028571520513,-0.46411056758303476,-0.4416699966473427,-0.3690082257781627,-0.46754250521125895,-0.4519523204496983,-0.4720702998037281,-0.44969130794205475,-0.43620957310496183,-0.4611619130944597,-0.3703826580841024,-0.7552582062495937,-0.45746554500088765,-0.48942033854816286,-0.4717405788153642,-0.014376779827250549,-0.40434101556159535,-0.370058299980509,-1.1426744114932337,-0.4460138094953034,-0.4927865786072665,-0.4551294844001954,-0.47344678772639015,-0.09590496598843858,-0.41990597350175624,-0.1327247617262905,-0.4713822290743953,-0.46460922373822955,-0.12827846487802505,-0.4502231143071553,-0.46398209772977045,-0.45063877681381626,-0.5407802758210921,-0.4055761882064635,-0.12714105874363202,-0.12104214949382851,-0.49198719928034224,-0.6145381006031458,-0.44129845498481307
542,1519071853,-0.4270785597802225,-0.47406428000117123,-0.4820870711368106,-0.46401816333254603,-0.48343226840597037,-0.44733031962756153,-0.47292126402290513,-0.42684426916847046,-0.11924824740257388,-0.12714105874363202,-0.4652134335028269,-1.2705430733143068,-0.13220343818107078,-0.4387967988174453,0.19757741732022652,-0.42541856819914053,-0.5052391436718133,-0.46804061666115565,-0.4399433664288798,-0.43401981757353225,-0.41625021748326235,-0.4681163625535165,-0.41682365411071426,-0.46986078167344814,-0.4286174159504771,-0.4623913023997188,-0.48957227779115225,-0.46095422211554643,-0.09599674112048297,-0.3652196905858364,-0.4028501551647109,-0.44016364706296773,-0.4494896513557375,-0.4169386926726338,-0.4885655643580756,-0.4518253411377611,-0.48839559349432293,-0.1268562071823323,0.07167933088145235,-0.4627300864868517,-0.12455186976513344,-0.4456061968525681,-0.4233503738293031,-0.4707437904779458,-0.47047655046173065,-0.46389723052462545,-0.4202846497554593,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.3460095931936298,-0.46348318854702064,-0.44383898986092785,-0.4017210945813419,-0.4541499147313317,-0.4880960471661348,-0.48803058323925186,-0.41479416902123173,-0.46259650391906154,-0.4390985012959741,-0.3666877287846275,-0.46754250521125895,-0.4500770219082014,-0.4705682468872623,-0.44783439942284664,-0.4338277094775225,-0.4595551757617007,-0.36748476337699804,-0.7552582062495937,-0.4550485030865456,-0.4876879458424672,-0.47055840110930014,0.08338532299804761,-0.40216530892447316,-0.3677403075226542,-1.1423107458034216,-0.4435922057068267,-0.49105216375092314,-0.4539183598601608,-0.47139305375062196,-0.09590496598843858,-0.41770292918133456,-0.1327247617262905,-0.469349773950104,-0.46309592181179526,-0.12827846487802505,-0.44836264857437186,-0.4621103015769231,-0.44753894133265304,-0.5407802758210921,-0.4033963524377076,-0.12714105874363202,-0.12104214949382851,-0.4902512651340988,-0.6129767736115277,-0.4374391126859583
543,1519071859,-0.42494955073345675,-0.4717087686487632,-0.4802703271392321,-0.4620912701055153,-0.4791445066395457,-0.4436139334762,-0.4711529293370284,-0.4247149868968716,-0.11924824740257388,-0.12714105874363202,-0.46368223155751276,-1.2705430733143068,-0.13220343818107078,-0.4368670996829699,0.19834400574438216,-0.42328663037483655,-0.49959698043868866,-0.46651480450816507,-0.43669392197387946,-0.43161479664226526,-0.4140450022283757,-0.46645697437059963,-0.4146197115382552,-0.46735587363021486,-0.42649335929972665,-0.46052070840106485,-0.48841397078766013,-0.459437322369812,-0.09599674112048297,-0.3628996767331671,-0.40067045315422856,-0.43695031928713834,-0.4470584206871355,-0.414735402838418,-0.48683478405869196,-0.4493983022087286,-0.4866635019639408,-0.1268562071823323,0.07167933088145235,-0.4608608363912954,-0.12455186976513344,-0.44217494822972647,-0.4211743525415242,-0.4692427175628505,-0.4684729348942453,-0.4623855516483482,-0.41809873538658127,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.08348431062923269,-0.46099099067904203,-0.4413428928391022,-0.3984555990588398,-0.4517268908867051,-0.4869355074657528,-0.4868766968164501,-0.4125980523272583,-0.4610824402550883,-0.43716987978244776,-0.36436723179109237,-0.46221109513275954,-0.4482017233667045,-0.4690661939707965,-0.4441205823844305,-0.43143345430682906,-0.45634170109618266,-0.36516644761131456,-0.7552582062495937,-0.45263146117220354,-0.4848006246663079,-0.46878513455020415,-0.014376779827250549,-0.3989017489687899,-0.36484281695033566,-1.1418561636911564,-0.44107703995379527,-0.4898958871800275,-0.45149611078009166,-0.46933931977485377,-0.09590496598843858,-0.4149491237808075,-0.1327247617262905,-0.46731731882581273,-0.46158261988536103,-0.12827846487802505,-0.44588202759732726,-0.46023850542407585,-0.44567904004395514,-0.5340455067879799,-0.4006715577267627,-0.12714105874363202,-0.12104214949382851,-0.4890939757032698,-0.6114154466199094,-0.4355094415365309
544,1519071864,-0.422820541686691,-0.4705310129725592,-0.4784535831416536,-0.46016437687848466,-0.477238834743357,-0.4417557404005192,-0.4699740395464439,-0.42258570462527273,-0.11924824740257388,-0.12714105874363202,-0.46164062896376057,-1.2705430733143068,-0.13220343818107078,-0.43429416750366934,0.19930224127457669,-0.42168767700660853,-0.49959698043868866,-0.46498899235517455,-0.43452762567054587,-0.42923052541976087,-0.41128848315976735,-0.46479758618768274,-0.4124157689657961,-0.46585292880427487,-0.42436930264897627,-0.45865011440241094,-0.487255663784168,-0.4569091561269213,-0.09599674112048297,-0.3605796628804978,-0.39849075114374627,-0.43502232262164076,-0.4451134361522539,-0.4125321130042022,-0.48452707699284714,-0.44818478274421236,-0.48493141043355875,-0.1268562071823323,0.07167933088145235,-0.4589915862957391,-0.12455186976513344,-0.4404528498643003,-0.41899833125374525,-0.46774164464775525,-0.46697022321863124,-0.46036997981331196,-0.4159128210177032,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.3662038456985834,-0.45912184227805813,-0.43868038934915493,-0.3962786020438384,-0.4493038670420784,-0.4840341582147979,-0.48514586718224756,-0.4098529064597916,-0.45956837659111505,-0.4345983844310792,-0.3614666105491734,-0.46221109513275954,-0.4457013253113753,-0.46706345674884214,-0.44226367386522236,-0.42906368363124026,-0.4547349637634237,-0.3622685529042102,-0.7552582062495937,-0.4502144192578615,-0.48364569619584413,-0.4670118679911081,0.5721958371245385,-0.3967260423316677,-0.36252482449248086,-1.1414924980013443,-0.4384297867213923,-0.4875833340382364,-0.4490738617000225,-0.4672855857990856,-0.09590496598843858,-0.41274607946038583,-0.1327247617262905,-0.4657929774825943,-0.45906045000797063,-0.12827846487802505,-0.44278125137602153,-0.4577427772202794,-0.44381913875525725,-0.5340455067879799,-0.39794676301581783,-0.12714105874363202,-0.12104214949382851,-0.48620075212619734,-0.6098541196282912,-0.4335797703871035
545,1519071870,-0.42015928037823375,-0.4681755016201512,-0.4754256764790228,-0.45679231373118095,-0.4739039089250267,-0.4386587519410512,-0.4676162599652749,-0.41992410178577416,-0.11924824740257388,-0.12714105874363202,-0.45908862572157033,-1.2705430733143068,-0.13220343818107078,-0.4310780022795437,0.20064377101684908,-0.4190227547262285,-0.49395481720556406,-0.4624459721001903,-0.4291118849122119,-0.4268138327773149,-0.40742935646371564,-0.4578605949869174,-0.40800788382087805,-0.4633480207610416,-0.42171423183553824,-0.454908926405103,-0.4820432822684536,-0.4538753566354525,-0.09599674112048297,-0.35535963171199186,-0.3930414961175404,-0.43116632929064547,-0.4417097132162111,-0.4081255333357707,-0.48106551639407996,-0.4457577438151799,-0.4808898635293339,-0.1268562071823323,0.07167933088145235,-0.45463000273944104,-0.12455186976513344,-0.43496285206775365,-0.41519029400013213,-0.4642391411791996,-0.46346389597553184,-0.4578505150195166,-0.4120874708721666,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,-0.40117774948965423,-0.4547604960090956,-0.436059487476238,-0.39246885726758596,-0.4468808431974518,-0.4805525391136519,-0.48110726470244153,-0.4060097022453382,-0.4550261855991954,-0.4307411414040264,-0.35740574081048687,-0.45687968505426013,-0.4425758277422138,-0.46355866661042194,-0.43916882633320886,-0.4266680847992301,-0.4511198047647159,-0.35763192137284316,-0.7552582062495937,-0.44779737734351943,-0.4813358392549167,-0.4640564237259481,-0.11213888265254872,-0.39291855571670387,-0.3578888395767713,-1.1409469994666264,-0.43579354077893706,-0.4852707808964452,-0.44665161261995334,-0.46112438387178095,-0.09590496598843858,-0.40833999081954253,-0.1327247617262905,-0.4632524085772302,-0.4565382801305802,-0.12827846487802505,-0.43844016466619357,-0.45462311696553387,-0.4382394348891635,-0.5323618145297018,-0.393587091478306,-0.12714105874363202,-0.12104214949382851,-0.4838861732645394,-0.6067314656450548,-0.4290772043717729
546,1519071875,-0.4190947758548509,-0.46758662378204924,-0.47421451381397045,-0.4558288671176656,-0.4734274909509795,-0.4368005588653704,-0.4664373701746904,-0.41939178121787446,-0.11924824740257388,-0.12714105874363202,-0.45857822507313234,-1.2705430733143068,-0.13220343818107078,-0.4304347692347185,0.20102706522892688,-0.4179567858140765,-0.49395481720556406,-0.4614287639981966,-0.42802873676054515,-0.4244295615548105,-0.406878052649994,-0.4571119988141729,-0.40745689817776326,-0.4623460575437483,-0.4211832176728506,-0.4536618637393337,-0.4814641287667076,-0.4533697233868743,-0.09599674112048297,-0.3541996247856572,-0.3924965706149199,-0.4305236637354796,-0.4412234670824907,-0.40702388841866277,-0.48048858962761876,-0.44454422435066365,-0.4803124996858732,-0.1268562071823323,0.07167933088145235,-0.45400691937425564,-0.12455186976513344,-0.4340176401829709,-0.41410228335624266,-0.46373878354083453,-0.4629629920836605,-0.45684272910199847,-0.41099451368772755,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.40659235070849065,-0.454137446542101,-0.43348018722035153,-0.3908361095063349,-0.44566933127513847,-0.4799722692634609,-0.4805303214910407,-0.40546067307184486,-0.4545214977112043,-0.4288125198905,-0.35682561656210304,-0.45687968505426013,-0.44195072822838155,-0.46305798230493334,-0.4385498568268062,-0.42429771694083385,-0.4507181204315262,-0.3564727634900014,-0.7552582062495937,-0.44779737734351943,-0.4801809107844529,-0.4640564237259481,1.0610063512510293,-0.3923746290574233,-0.3573093414623076,-1.1406742501992673,-0.433206827641246,-0.48353636604010186,-0.44604605034993605,-0.46009751688389683,-0.09590496598843858,-0.4077892297394371,-0.1327247617262905,-0.4627442947961574,-0.4560338461551021,-0.12827846487802505,-0.43844016466619357,-0.4539991849145848,-0.43761946779293087,-0.5323618145297018,-0.39304213253611703,-0.12714105874363202,-0.12104214949382851,-0.4833075285491249,-0.6062110233145154,-0.4277907569388213
547,1519071881,-0.41749801906977657,-0.46581999026774323,-0.472397769816392,-0.4529385272771196,-0.4710454010807436,-0.434322968097796,-0.46407959059352133,-0.4172624989462756,-0.11924824740257388,-0.12714105874363202,-0.4570470231278182,-1.2705430733143068,-0.13220343818107078,-0.42721860401059286,0.20198530075912144,-0.4158248479897725,-0.49395481720556406,-0.4593943477942092,-0.4247792923055448,-0.4220757664670512,-0.40412153358138564,-0.4545418186210836,-0.40470196996218943,-0.4608431127178083,-0.4190591610221002,-0.4511677384077951,-0.48030582176321546,-0.4518528236411399,-0.09599674112048297,-0.3512996074698206,-0.38977194310181695,-0.42731033595965023,-0.4392784825476091,-0.4042697761258931,-0.47933473609469635,-0.44211718542163114,-0.4785804081554911,-0.1268562071823323,0.07167933088145235,-0.4521376692786993,-0.12455186976513344,-0.4315186553369013,-0.41083825142457425,-0.46223771062573926,-0.46095937651617513,-0.4553310502257213,-0.4088085993188495,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.386398098203537,-0.4516452486741224,-0.43164971607101277,-0.38811486323758315,-0.4444578193528252,-0.478811729563079,-0.47937643506823896,-0.40326455637787145,-0.4530074340472311,-0.4268838983769736,-0.3539249953201841,-0.45687968505426013,-0.4400754296868846,-0.46155592938846757,-0.43607397880119536,-0.4219155547219908,-0.44830801443238766,-0.3541544477243179,-0.7552582062495937,-0.4453803354291774,-0.4784485180787573,-0.4622831571668521,0.27890952864864393,-0.38965499576102064,-0.3544118508899891,-1.1403105845094552,-0.4313741138649671,-0.4823800894692063,-0.4442293635398842,-0.45701691592024457,-0.09590496598843858,-0.40503542433891004,-0.1327247617262905,-0.4612199534529389,-0.4540161102531898,-0.12827846487802505,-0.43595954368914897,-0.45150345671078834,-0.4357595665042329,-0.5306781222714237,-0.39031733782517214,-0.12714105874363202,-0.12104214949382851,-0.480992949687467,-0.6025679270007395,-0.4245746383564423
548,1519071886,-0.4137722532379364,-0.4622867232391312,-0.468764281821235,-0.4495664641298159,-0.4662812213402718,-0.4306065819464345,-0.4605429212217678,-0.4140685755388773,-0.11924824740257388,-0.12714105874363202,-0.4539846192371899,-1.2705430733143068,-0.13220343818107078,-0.42335920574164204,0.20332683050139383,-0.41262694125331645,-0.4883126539724394,-0.4558341194372312,-0.4226129960022112,-0.4196837141037608,-0.400262406885334,-0.45288243043816667,-0.4002940848172713,-0.4573362414572817,-0.41587307604597457,-0.44805008174337185,-0.47741005425448524,-0.44881902414967106,-0.09599674112048297,-0.346659579764482,-0.38595746458347285,-0.423454342628655,-0.4349022673441255,-0.40041401891601547,-0.4764501022623904,-0.4390833867603405,-0.47511622509472695,-0.1268562071823323,0.07167933088145235,-0.4483991690875867,-0.12455186976513344,-0.4297965569714751,-0.40648620884901643,-0.4592355647955487,-0.45745304927307573,-0.4523076924731669,-0.40443677058109334,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,-0.946422567123402,-0.4472839024051599,-0.42944483036840014,-0.3837608692075804,-0.44082328358588524,-0.475910380312124,-0.47649171901123466,-0.397774264642938,-0.44997930671928466,-0.4230266553499208,-0.34928400133311377,-0.4515482749757607,-0.43444953406239395,-0.458551823555536,-0.43174119225637647,-0.41951891082006765,-0.44589790843324917,-0.3495178161929509,-0.7552582062495937,-0.44235903303624985,-0.4749837326673661,-0.45991880175472405,-1.383046219381425,-0.38530358248677626,-0.3497758659742795,-1.1394923367073782,-0.4291616485854952,-0.47948939804196733,-0.44120155218979773,-0.4549631819444763,-0.09590496598843858,-0.40007857461796126,-0.1327247617262905,-0.45766315698542925,-0.45098950640032126,-0.12827846487802505,-0.43285876746784324,-0.44838379645604287,-0.43203976392683713,-0.5306781222714237,-0.3865026252298493,-0.12714105874363202,-0.12104214949382851,-0.47867837082580905,-0.599445273017503,-0.4207152960575875
549,1519071892,-0.41270774871455357,-0.46110896756292724,-0.4657363751586041,-0.4476395709027852,-0.46485196741813023,-0.42812899117886005,-0.4593640314311833,-0.41247161383517816,-0.11924824740257388,-0.12714105874363202,-0.4529638179403138,-1.2705430733143068,-0.13220343818107078,-0.4214295066071666,0.20428506603158836,-0.41156097234116445,-0.4883126539724394,-0.4548169113352375,-0.4204466996988776,-0.41730981773563774,-0.39750588781672563,-0.4512230422552498,-0.39809014224481226,-0.4563342782399884,-0.41428003355791176,-0.4461794877447179,-0.4762517472509931,-0.4478077576525148,-0.09599674112048297,-0.3443395659118127,-0.38377776257299057,-0.42152634596315736,-0.4324710366755235,-0.3982107290817997,-0.47529624872946796,-0.4378698672958242,-0.47338413356434483,-0.1268562071823323,0.07167933088145235,-0.44590683562684497,-0.12455186976513344,-0.428074458606049,-0.4043101875612375,-0.4582348495188185,-0.4559503375974617,-0.4507960135968897,-0.4017043776199958,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.42678660321344425,-0.445414754004176,-0.4269487333465745,-0.38103962293882865,-0.4396117716635719,-0.474749840611742,-0.47591477579983377,-0.3955781479489646,-0.44896993094330245,-0.42109803383639444,-0.34696350433957857,-0.4515482749757607,-0.4325742355208971,-0.4575504549445588,-0.42988428373716836,-0.4171492894401807,-0.44429117110049016,-0.34719950042726744,-0.7552582062495937,-0.4405462516004933,-0.4738288041969023,-0.45873662404866006,0.3766716314739421,-0.3831278758496541,-0.3474578735164247,-1.139128671017566,-0.4266767528798197,-0.477754983185624,-0.4393848653797458,-0.45290944796870813,-0.09590496598843858,-0.39787553029753964,-0.1327247617262905,-0.4566469294232836,-0.4499806384493651,-0.12827846487802505,-0.4309983017350598,-0.44526413620129734,-0.4301798626381392,-0.5289944300131456,-0.3843227894610934,-0.12714105874363202,-0.12104214949382851,-0.47752108139498006,-0.5978839460258849,-0.4187856249081601
550,1519071897,-0.4105787396677878,-0.45934233404862124,-0.46391963116102564,-0.4457126776757545,-0.4624698775478943,-0.4262707981031793,-0.4575956967453066,-0.4098100109956796,-0.11924824740257388,-0.12714105874363202,-0.45041181469812364,-1.2705430733143068,-0.13220343818107078,-0.4182133413830409,0.20505165445574403,-0.40942903451686047,-0.4826704907393148,-0.4527824951312501,-0.41719725524387724,-0.4149287886551275,-0.39530067256183893,-0.4495636540723329,-0.39533521402923844,-0.4533283885881084,-0.4121559769071614,-0.4430618310802947,-0.4733559797422629,-0.4452795914096241,-0.09599674112048297,-0.34201955205914336,-0.38105313505988764,-0.41895568374249387,-0.43003980600692154,-0.39545661678903,-0.47356546843008435,-0.43604958809904987,-0.4710746781905021,-0.1268562071823323,0.07167933088145235,-0.4440375855312887,-0.12455186976513344,-0.4243065591749285,-0.40213416627345855,-0.45573306132699304,-0.453445818138105,-0.4487804417618534,-0.39951846325111773,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.40659235070849065,-0.44292255613619747,-0.42457744117584023,-0.37886262592382725,-0.43779450378010193,-0.4724287612109781,-0.47303005974282947,-0.3928330020814979,-0.4464464915033471,-0.41916941232286803,-0.34406288309765964,-0.4462168648972613,-0.4294487379517356,-0.45554771772260444,-0.4280273752179603,-0.4147674258127414,-0.44268443376773114,-0.3448811846615839,-0.7552582062495937,-0.4387334701647368,-0.470941483020743,-0.4557811797835,0.27890952864864393,-0.3809521692125319,-0.3445603829441062,-1.1386740889053009,-0.42432119283102876,-0.4760205683292806,-0.43696261629967664,-0.45085571399293994,-0.09590496598843858,-0.3951217248970125,-0.1327247617262905,-0.4546144742989923,-0.44796290254745275,-0.12827846487802505,-0.42665721502523185,-0.44339234004845,-0.42769999425320865,-0.5289944300131456,-0.3805080768657705,-0.12714105874363202,-0.12104214949382851,-0.4757851472487366,-0.5963226190342666,-0.4168559537587327
551,1519071903,-0.4089819828827135,-0.45816457837241725,-0.46210288716344716,-0.44378578444872385,-0.4600877876776584,-0.4244126050274985,-0.4558273620594298,-0.4082130492919805,-0.11924824740257388,-0.12714105874363202,-0.4488806127528095,-1.2705430733143068,-0.13220343818107078,-0.4162836422485655,0.20581824287989967,-0.4072970966925564,-0.4826704907393148,-0.45125668297825955,-0.41503095894054365,-0.4125497048598138,-0.3919928496795089,-0.44593296263452226,-0.3920293001705499,-0.45182544376216843,-0.41003192025641094,-0.4411912370816407,-0.4721976727387708,-0.44376269166388965,-0.09599674112048297,-0.3396995382064741,-0.3788734330494053,-0.4170276870769962,-0.4280948214720399,-0.3932533269548142,-0.4712577613642395,-0.43422930890227546,-0.46934258666011996,-0.1268562071823323,0.07167933088145235,-0.4396760019749906,-0.12455186976513344,-0.42258446080950235,-0.3999581449856796,-0.45423198841189777,-0.4519431064624909,-0.4472687628855762,-0.3973325488822397,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.3662038456985834,-0.4391842593342296,-0.4222477506221363,-0.37668562890882584,-0.43597723589663195,-0.4706879516604051,-0.4712992301086269,-0.3906368853875245,-0.44493242783937387,-0.4165979169714995,-0.34174238610412444,-0.4462168648972613,-0.4275734394102387,-0.45354498050065,-0.4261704666987522,-0.41238556218530215,-0.4406760121017824,-0.3419832899544796,-0.7552582062495937,-0.43692068872898027,-0.46978655455027923,-0.45459900207743603,0.27890952864864393,-0.3787764625754097,-0.3422423904862514,-1.1383104232154888,-0.4219711364272116,-0.47428615347293723,-0.43514592948962477,-0.44777511302928763,-0.09590496598843858,-0.39181715841638004,-0.1327247617262905,-0.4530901329557739,-0.4464496006210185,-0.12827846487802505,-0.42479674929244843,-0.4402726797937045,-0.42584009296451075,-0.5289944300131456,-0.3783282410970146,-0.12714105874363202,-0.12104214949382851,-0.47404921310249315,-0.5947612920426484,-0.4149262826093053
552,1519071908,-0.40738522609763916,-0.45639794485811125,-0.4590749805008163,-0.4413771679149355,-0.45818211578146967,-0.4213156165680305,-0.4540590273735531,-0.4066160875882813,-0.11924824740257388,-0.12714105874363202,-0.4468390101590573,-1.2705430733143068,-0.13220343818107078,-0.4143539431140901,0.20677647841009422,-0.40569814332432846,-0.4826704907393148,-0.4492222667742721,-0.41286466263721006,-0.4101524650693328,-0.3897876344246223,-0.44427357445160537,-0.3898253575980908,-0.4503224989362285,-0.40843887776834814,-0.4386971117501021,-0.47103936573527866,-0.4422457919181553,-0.09599674112048297,-0.33679952089063747,-0.376693731038923,-0.41509969041149863,-0.42614983693715835,-0.3904992146620445,-0.47010390783131717,-0.4330157894377592,-0.4681878589731986,-0.1268562071823323,0.07167933088145235,-0.43780675187943435,-0.12455186976513344,-0.42086236244407615,-0.39723811837595596,-0.4527309154968025,-0.4504403947868769,-0.445757084009299,-0.39460015592114206,-0.12192159419470736,-0.11161024914244942,-0.12292591475299412,0.3662038456985834,-0.43731511093324565,-0.419585247132189,-0.3739643826400741,-0.4347657239743186,-0.4695274119600231,-0.47014534368582517,-0.38844076869355115,-0.44341836417540065,-0.4140264216201309,-0.3394218891105893,-0.4462168648972613,-0.4256981408687418,-0.45204292758418424,-0.4243135581795441,-0.410003549262161,-0.4390692747690234,-0.3390853952473752,-0.7552582062495937,-0.4351079072932237,-0.46805416184458365,-0.452234646665308,0.5721958371245385,-0.3766007559382875,-0.33992439802839663,-1.1379467575256768,-0.41929086132496585,-0.47312987690204167,-0.4339348049495902,-0.44572137905351944,-0.09590496598843858,-0.38961411409595836,-0.1327247617262905,-0.45156579161255544,-0.44392743074362806,-0.12827846487802505,-0.42293628355966495,-0.43840088364085716,-0.4239801916758128,-0.5273107377548676,-0.37614840532825866,-0.12714105874363202,-0.12104214949382851,-0.4711559895254207,-0.5926795227204907,-0.4117101640269263
