,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/29packets-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/29bytes-received,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/29bytes-sent,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/31output-drops,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/30output-drops,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/29packets-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,vrf__path-count,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
277,1498755305,-0.3340348693405571,-0.23040911560486446,-0.21695322415178478,-0.29429113205010327,-0.3059822772014308,-0.22859610382933562,-0.2783588369059729,-0.33714751128553405,-0.2921160371690773,-0.24756452385411645,-0.3639094856035895,-0.26691305691548,-0.3059735321812128,-0.33955906596664476,-0.3056090760187526,-0.2761885180522322,-0.3849782146784593,-0.31401845421149854,-0.29918864547595814,-0.330289325903993,-0.3432465299168588,-0.35497403738666616,-0.28936873894214266,-0.2632383015525828,-0.33715392272011824,-0.3655149505586716,-0.37171229808117634,-0.3728915180627382,-0.3758435569940292,-0.25897187986296427,-0.3861466720632274,-0.3012175150039852,-0.3655744101099192,-0.28211580170427425,-0.27966098479517476,-0.3407919972971293,-0.2688311014540534,0.20995605686790028,-0.354798629553338,-0.41632483776002505,-0.24909146170219176,-0.2218699512901141,-0.2679435891185618,-0.36119793199522926,-1.0412907038241022,-0.22076911322236328,-0.3439592918594925,-0.30400731772420064,-0.2289989331877441,-0.33187423850217695,-0.3747651539333038,-0.216672111706284,-0.2563927720049632,-0.37221338258175757,-0.4167345627657962,-0.36401944990194324,-0.3008081986517656,-0.2555338522668642,-0.280476284211988,-0.265855545477746,-0.3139916730824176,-0.31047288960532193,-0.28444479390860755,-0.28782243512755734,-0.4121552341156075,-0.38763731768418214,-0.33691207346842345,-0.27011601071179986,-0.24595644451234955,-0.2654019407195135,-0.38584295329759544,-0.28586761406525296,-0.3041639116575868,-1.0634901655517934,-0.3611893007985692,-0.3373624047984686,-0.2857863516229862,-0.27801258474757806,-0.34390758269116073,-0.230252861499436,-0.4014404676522439,-0.2515350517640238,-0.32932077478818184,-0.2583112959798609,-0.3106776533744357,-0.2469292668208267,-0.25120943473460655,0.26999972418504886,-0.24620022933997315,-0.40533529204039154,-0.24803408176833397,-0.37678365437044536
278,1498755310,-0.33345924499968077,-0.22986074176764038,-0.21633902745507053,-0.29429113205010327,-0.3054289232478325,-0.22816790678967072,-0.277813079666431,-0.3365768118418956,-0.2921160371690773,-0.24703180220289694,-0.36346713419792664,-0.26691305691548,-0.3059735321812128,-0.3389968464701634,-0.30505747255950644,-0.2756450235106073,-0.3849782146784593,-0.3135167668261343,-0.29918864547595814,-0.32963706340534166,-0.3432465299168588,-0.35440778987888205,-0.28871552138754464,-0.26268333215086365,-0.3367832872543946,-0.3650056824196258,-0.37126900991414163,-0.37245491712320583,-0.3753634911483029,-0.25828252349496467,-0.3856578331973565,-0.3012175150039852,-0.3650706484859173,-0.2813832206632113,-0.27966098479517476,-0.3402439338140174,-0.26833121683914946,0.20995605686790028,-0.35423693695587366,-0.41632483776002505,-0.24849870925448345,-0.22128200180551114,-0.26743836932645904,-0.36070427456319215,-1.0412907038241022,-0.2201545874472901,-0.34337810900888033,-0.30341302952819277,-0.22856350326291425,-0.3313213059530184,-0.3743409281686729,-0.21607317379163452,-0.25571714297449294,-0.37176388350099504,-0.4163408089450827,-0.36356283125782296,-0.3008081986517656,-0.2548557559096024,-0.27975381734073607,-0.26520273129679545,-0.3134922223963105,-0.3099156267735167,-0.28444479390860755,-0.28716636140768287,-0.41175186187869883,-0.38763731768418214,-0.336560389299106,-0.2695492137823638,-0.24543234056565452,-0.26474834419228566,-0.3853521629040248,-0.28586761406525296,-0.3035714193417071,-1.0634901655517934,-0.3607029035066484,-0.3367922142852626,-0.2857863516229862,-0.27801258474757806,-0.3433304529778277,-0.22970756009667298,-0.4009053133048147,-0.25090754189831693,-0.32866406659392716,-0.25761741968026985,-0.3101234075824859,-0.24633531896866048,-0.25058456378257304,0.26999972418504886,-0.24560542811445665,-0.4047902243630853,-0.24743839888532296,-0.37630945636624513
279,1498755314,-0.32868884084647376,-0.22564588928518137,-0.21135551568532226,-0.29429113205010327,-0.30039421003583716,-0.22308624824824896,-0.2729439931088928,-0.3311997988085282,-0.2921160371690773,-0.24195944922091292,-0.359247039803178,-0.26041097046559564,-0.3059735321812128,-0.3339033499399444,-0.30001791431592345,-0.2708183809640742,-0.37948375871254286,-0.3086645203859423,-0.2967238925217152,-0.32440720036805737,-0.34064437751840076,-0.3499964720958687,-0.2840118422262096,-0.25832410472604195,-0.3317401298432868,-0.360513647073542,-0.36679327676464074,-0.36843113865449323,-0.37066124684695256,-0.2531228973392275,-0.3816785451964182,-0.3012175150039852,-0.36057805930695297,-0.275924376014253,-0.2749424860471798,-0.3352012653934632,-0.26326340702859424,0.20995605686790028,-0.349893596699704,-0.41208402081340817,-0.24285359505339993,-0.21692899915297323,-0.2623637324639346,-0.35601675633437885,-1.0412907038241022,-0.21515793764440327,-0.33881699909802515,-0.29861424391352925,-0.22349841676665674,-0.3266361692511036,-0.37039081054778605,-0.211773875856161,-0.2502097598515565,-0.3672257267731539,-0.41224066477390586,-0.35926418390720133,-0.3008081986517656,-0.249326888726448,-0.27432809890410104,-0.25974346981411156,-0.3086468561459361,-0.3051391626749809,-0.28444479390860755,-0.2824444743102843,-0.4076423309982447,-0.38763731768418214,-0.33152740006400805,-0.2651896546410702,-0.2403856867163677,-0.2593021503339963,-0.38132303982374977,-0.28586761406525296,-0.2987606748645927,-1.0634901655517934,-0.35597865789481636,-0.33139778576365303,-0.2828339680948384,-0.27481584020804045,-0.3387670527423092,-0.22540848770472502,-0.3967158917741221,-0.24552652979507658,-0.32341721710425353,-0.2524728157392786,-0.3053601097694922,-0.24143398238238956,-0.24520304832624631,0.26999972418504886,-0.24071533559842967,-0.40063697503267115,-0.24176112450706275,-0.37161001129648463
280,1498755318,-0.31904781542219784,-0.21663191628917125,-0.20114412698140913,-0.29429113205010327,-0.29051661765271336,-0.2131448462927584,-0.26214807002522494,-0.3207885086995319,-0.2921160371690773,-0.23203681668941734,-0.35114301053321795,-0.25390888401571127,-0.28280931793464353,-0.3241877055020788,-0.290156685844808,-0.2600962669172638,-0.3712420747636682,-0.29898247557966684,-0.28983608974547476,-0.31422676571417274,-0.33804222511994275,-0.3411058745502528,-0.2737951600321139,-0.24990808561335065,-0.3220991315381761,-0.35052763208609283,-0.3570963285577601,-0.36051282467603285,-0.36178220289079327,-0.24255685027785745,-0.3730647382899575,-0.3012175150039852,-0.3506639690005212,-0.26564606055399226,-0.2702239872991849,-0.32558571412937476,-0.25305246033378814,0.20995605686790028,-0.341103503992661,-0.4036661586035821,-0.23199016087430235,-0.20730216865536125,-0.252163573216718,-0.346474081651535,-1.0412907038241022,-0.2049269898759898,-0.3283967848093596,-0.2887808938940821,-0.21355961017167285,-0.31719341877371154,-0.3626347662948935,-0.202211540804441,-0.23963661610456596,-0.35751115933147204,-0.4041732174163708,-0.3509862572754483,-0.3008081986517656,-0.23876807744073966,-0.26407703681390116,-0.24903465742805866,-0.29897551699912306,-0.2953981433086202,-0.28444479390860755,-0.27223114998831116,-0.399479262918124,-0.38763731768418214,-0.321863842958863,-0.2567847121832357,-0.2304643771897078,-0.24858559007028558,-0.3726472005306463,-0.28586761406525296,-0.28891466131784405,-1.0634901655517934,-0.3463524429746033,-0.32095804721521765,-0.2769292010385428,-0.27161909566850284,-0.3283659385418989,-0.21627495216049578,-0.38780452116824926,-0.2356449290058303,-0.31323960560807024,-0.24188305222194545,-0.2956303332346947,-0.2314539735998041,-0.2352520724916421,0.26999972418504886,-0.23077374756128985,-0.3917941707227749,-0.23088441642927912,-0.3627940830324234
281,1498755323,-0.3186476948643317,-0.21626241808878358,-0.20074537238000947,-0.29429113205010327,-0.290133593519816,-0.21281165109834185,-0.261818048444761,-0.3204130498389382,-0.2921160371690773,-0.23164901233892282,-0.35086005456911296,-0.25390888401571127,-0.28280931793464353,-0.32376662825125385,-0.2897750666319837,-0.25976178514189097,-0.3712420747636682,-0.2985707130059321,-0.28983608974547476,-0.3138898288327894,-0.33804222511994275,-0.34081024144562305,-0.2734472362521865,-0.24953255424305798,-0.32160426871140885,-0.35015545113835284,-0.3567278458120513,-0.36021026338878326,-0.3613558450300214,-0.24218539929685698,-0.3728735017701424,-0.3012175150039852,-0.3502886157528819,-0.2652019223398147,-0.2702239872991849,-0.32515882338782715,-0.25257642031257777,0.20995605686790028,-0.34081424748078865,-0.4036661586035821,-0.2316722057332494,-0.20695786649842998,-0.2516887420486165,-0.34613515818631657,-1.0412907038241022,-0.20452891416595437,-0.32803253596409054,-0.28839524049082027,-0.21322491007718927,-0.31679654844735733,-0.3623377841696028,-0.20186871532178868,-0.239241453926779,-0.35713783908020047,-0.40391900064813446,-0.35069349673474587,-0.3008081986517656,-0.23837250989369144,-0.26363567305516894,-0.24844903899601284,-0.2985621254957685,-0.2949949301553114,-0.28444479390860755,-0.2718800910209922,-0.39922271106132845,-0.38763731768418214,-0.3213554485895248,-0.2564053136973477,-0.230077862753348,-0.2480058791719846,-0.3724438468204656,-0.28586761406525296,-0.2885277676044077,-1.0634901655517934,-0.3460104671046428,-0.3205811524793891,-0.2769292010385428,-0.27161909566850284,-0.3279993583351258,-0.21589922221661542,-0.387477331782594,-0.23532291555579865,-0.3129044305139552,-0.24151375648276777,-0.29522807795308204,-0.23110163035673487,-0.23492044991037647,0.26999972418504886,-0.23042756067826387,-0.39146881300115816,-0.2305688031245873,-0.3623624047876707
282,1498755327,-0.31356881350681964,-0.2118612555733472,-0.19552004520883756,-0.27120343863614266,-0.2850778089558749,-0.20840198029267695,-0.2564147316745292,-0.31518542848910214,-0.2715870531803231,-0.22671096538274965,-0.34647896130850236,-0.2474067975658269,-0.28280931793464353,-0.3189219169554369,-0.28472041508038404,-0.25438354373041094,-0.36574761879775175,-0.29359893218022526,-0.28294828696923435,-0.30887778920976183,-0.33544007272148474,-0.3363004684339208,-0.2683545978041338,-0.24497612567954619,-0.31624045141734275,-0.34566052846192713,-0.352003554964971,-0.35582492430501017,-0.35646145172166627,-0.23658348097717646,-0.3686758295692069,-0.3012175150039852,-0.3457908601271931,-0.25964237336645424,-0.2651425271090365,-0.32036054821853965,-0.24729753306209307,0.20995605686790028,-0.3363448476228933,-0.39942534165696525,-0.2262099472877525,-0.20221274463055033,-0.24639263880338627,-0.3411407709336984,-1.0412907038241022,-0.19930589037075155,-0.32294743894800476,-0.2834649917552528,-0.20880232920159827,-0.31174764098841634,-0.35800393615662024,-0.19714455767337577,-0.23383580999196965,-0.35239487828659755,-0.39984192095624194,-0.3462502697206384,-0.3008081986517656,-0.2329774084914001,-0.2581014363800045,-0.2428571367337525,-0.29358496606094386,-0.2900727749675495,-0.28444479390860755,-0.2667725982836779,-0.39509839605059793,-0.38763731768418214,-0.31595972035530856,-0.2518475968187127,-0.22514716323496908,-0.24241300523283943,-0.3682306588709467,-0.28586761406525296,-0.2835910184184379,-1.0634901655517934,-0.34099378903185534,-0.3153489849976979,-0.2710244339822472,-0.26842235112896523,-0.3229271380017915,-0.21143805313456096,-0.38336358974183465,-0.23034535404751008,-0.3078748368073291,-0.23588777773358513,-0.2903235015093196,-0.22670932880436773,-0.22989474653324216,0.26999972418504886,-0.22610140390895328,-0.38742686899799617,-0.225094469843308,-0.3574555636962471
283,1498755332,-0.30883728930268234,-0.20750074991180661,-0.19077545138256638,-0.27120343863614266,-0.2800309723745763,-0.2040234010000024,-0.2509994176058296,-0.3099673318983055,-0.2715870531803231,-0.22158084805936037,-0.3423333346733798,-0.24090471111594255,-0.28280931793464353,-0.3133878645169329,-0.27968031805947485,-0.24901017804216663,-0.3575059348488771,-0.2887109861463802,-0.28048353401499143,-0.3036675182023194,-0.33283792032302667,-0.33149929393386396,-0.2626626035382287,-0.24019835424169958,-0.31137336010218325,-0.3407376573399831,-0.3473367673094466,-0.35169284898572223,-0.3515562262699934,-0.23102448165303377,-0.3646650265799486,-0.2780522167667992,-0.34089598837511775,-0.2541611104080647,-0.26042402836104156,-0.31482050842133386,-0.24224429939705674,0.20995605686790028,-0.3315822308316119,-0.3910074794471392,-0.22050249237235106,-0.19768131894372623,-0.2413416191182637,-0.33666031627024756,-1.0412907038241022,-0.19451856415065763,-0.3180225174551116,-0.2785541988661106,-0.2043702478665554,-0.307110156683068,-0.35397100899195605,-0.192681615142588,-0.22851252092951782,-0.347709041399607,-0.3962256477314684,-0.3419939718950369,-0.27899181375401244,-0.22765644671267937,-0.2526476525110106,-0.23749224851319678,-0.2886979241024442,-0.2851298435878187,-0.28444479390860755,-0.2611124148703879,-0.3914177373755326,-0.38763731768418214,-0.31111010071325396,-0.2470530643268965,-0.2200277802776494,-0.23704569977259451,-0.3641771635503001,-0.28586761406525296,-0.2786706504828499,-1.0634901655517934,-0.3364997474849696,-0.3101265663135351,-0.2680720504540994,-0.2652256065894276,-0.3179789649842694,-0.20700711130807845,-0.3788607014386316,-0.225660418118531,-0.3026572879267477,-0.2303066317882589,-0.2853929120462265,-0.22165929818561217,-0.22513409110148647,0.26999972418504886,-0.22104945849349397,-0.3829405187582197,-0.219360540919375,-0.35253253619192465
284,1498755336,-0.30060687842364175,-0.1997096624794563,-0.1822576461647981,-0.27120343863614266,-0.2713786356673196,-0.1953135902848226,-0.24183825537052403,-0.3010387093872263,-0.2715870531803231,-0.21326019299096877,-0.3352775036875776,-0.22464949499123163,-0.28280931793464353,-0.3050387270110693,-0.2710387402952579,-0.23990832948886723,-0.3465170229170443,-0.2804435372653409,-0.27555402810650564,-0.2947781750617906,-0.32296399957819283,-0.32306726272691966,-0.25323457292927243,-0.2323223220967972,-0.30318546193749035,-0.33241677796072466,-0.33918351517861717,-0.344837876495288,-0.34354671485972865,-0.2224873570583748,-0.35783353764850984,-0.25488691852961315,-0.3325776064927573,-0.2451931839437588,-0.24590557067490332,-0.3065624896023459,-0.23324421393357192,0.20995605686790028,-0.3231892633081555,-0.38252584555390545,-0.21126745947761566,-0.18945199577150842,-0.2323485861624418,-0.32858538384627833,-1.0412907038241022,-0.18594750858271422,-0.30905592904850643,-0.26998318519998343,-0.19566369298274633,-0.2989595749508101,-0.3472774563545686,-0.1845289581300019,-0.2189270890332854,-0.3395366175299918,-0.38906041654094226,-0.33473794651308214,-0.25515213509558055,-0.21804869077761924,-0.2437105906644505,-0.2282910464431424,-0.2804357673230268,-0.27665619293304433,-0.26390973478875623,-0.2517013385638017,-0.3841922766509511,-0.38763731768418214,-0.302987893605948,-0.2391867534571012,-0.21172318134941234,-0.22784077104698341,-0.35728721114258505,-0.26277238492175753,-0.2700853206187006,-1.0634901655517934,-0.3283577095138663,-0.30115928181690865,-0.2621672833978038,-0.25563537297081484,-0.30904352595312995,-0.1990968327832877,-0.3712557680327813,-0.21658704440936666,-0.2937583638571901,-0.22178796972395542,-0.2769362698471604,-0.2131287755043634,-0.21601134925458346,0.26999972418504886,-0.21251685775051932,-0.37542718142788145,-0.21014079800825564,-0.34453729252998033
285,1498755341,-0.29903746349871435,-0.19830543282711643,-0.18064708450701505,-0.27120343863614266,-0.2698026404858431,-0.19355941236941834,-0.23999828914551558,-0.2995273275783864,-0.2715870531803231,-0.21173395192974723,-0.3339225348219661,-0.22464949499123163,-0.28280931793464353,-0.303651816072946,-0.26946101709980014,-0.23808980288514017,-0.3465170229170443,-0.2788973726817692,-0.27555402810650564,-0.2933111717024368,-0.32296399957819283,-0.3215712215910947,-0.2517020070309461,-0.23076389356751353,-0.30160605931916246,-0.3308449587002992,-0.33757383425543214,-0.34343504575227674,-0.34190744152153957,-0.2209136268735517,-0.3563410291465001,-0.25488691852961315,-0.33100233237698423,-0.24320927770527506,-0.24590557067490332,-0.3052044747503283,-0.231692422337581,0.20995605686790028,-0.3217087261779769,-0.38252584555390545,-0.20985275688071123,-0.1879541034267484,-0.2307886731688241,-0.32726610766698777,-1.0412907038241022,-0.18434766449151968,-0.30731407810686107,-0.26845302438797125,-0.1939231588908461,-0.2973852985263696,-0.3458864005594042,-0.18302029125018773,-0.21740042639532403,-0.3379349956776818,-0.38774508967651466,-0.3333710210647965,-0.25515213509558055,-0.21652034718756585,-0.2417467319551879,-0.22651367272931472,-0.27888437418662176,-0.27512244907869854,-0.26390973478875623,-0.2501703013751627,-0.38287215128997226,-0.38763731768418214,-0.3014141331475599,-0.23761887537602794,-0.21020000754549514,-0.22606262415077355,-0.35578986185122,-0.26277238492175753,-0.2685543593967111,-1.0634901655517934,-0.3270362702377407,-0.29964358788996137,-0.2621672833978038,-0.25563537297081484,-0.3073090177703091,-0.19767423976346943,-0.3698860167744505,-0.21502993191938183,-0.2922952858996053,-0.22021748066293118,-0.2754027470539216,-0.2115826181010099,-0.21444029375416146,0.26999972418504886,-0.2109639451649705,-0.3740714882954021,-0.20872558637654023,-0.3428869021388582
286,1498755345,-0.294134838790864,-0.19374981782779108,-0.1756223773240623,-0.27120343863614266,-0.2647021343635259,-0.18862265077355725,-0.2346081275833104,-0.2941368881022508,-0.2715870531803231,-0.2064218218823213,-0.32978352634756175,-0.21814740854134726,-0.25964510368807425,-0.2985591617599179,-0.26436135716792286,-0.23274535017600506,-0.3410225669511278,-0.2740383850042774,-0.2730892751522627,-0.28870752754995566,-0.32036184717973476,-0.31696120428285246,-0.24627714393984995,-0.22577319470298607,-0.29651838040927647,-0.3257473837593548,-0.33297395261045476,-0.339309084574266,-0.3371636720279284,-0.2151932750297905,-0.3522272013269469,-0.25488691852961315,-0.3259446339095622,-0.23798631385098787,-0.2411870719269084,-0.3001352247241335,-0.22629200410757494,0.20995605686790028,-0.3171273140473306,-0.3782850286072885,-0.204447595042493,-0.18347035989338795,-0.22540800553005344,-0.32293277936340453,-1.0412907038241022,-0.17929430268518018,-0.3021577500530553,-0.2634376383330757,-0.18899345004175375,-0.2924913799256167,-0.34185163050598394,-0.17859683339860408,-0.21164209593554478,-0.3332972209427465,-0.38344857442898517,-0.3291275952033813,-0.25515213509558055,-0.21074128901124878,-0.23654789110379376,-0.22107911865558383,-0.2740289944358317,-0.2701712087495606,-0.26390973478875623,-0.24475292871689583,-0.3785610336115932,-0.38763731768418214,-0.2963233776341963,-0.2325944630141369,-0.20487202113702213,-0.2206205638189085,-0.3516595421788827,-0.26277238492175753,-0.26353725207700057,-1.0634901655517934,-0.32268662501059825,-0.2942251269914778,-0.259214899869656,-0.25243862843127723,-0.30217355488512077,-0.19304928620604897,-0.3657233594470625,-0.2098857286528193,-0.2877071365622074,-0.21447273585824855,-0.2704500726212512,-0.2068690958906857,-0.2092626708660607,0.26999972418504886,-0.20627190159352346,-0.36998539853300366,-0.20332949612295978,-0.3381510832784576
287,1498755349,-0.2893030330789538,-0.18881976772439066,-0.17048636912318937,-0.27120343863614266,-0.2594733707641938,-0.18359016579944587,-0.22950483832088506,-0.2889402826686386,-0.2715870531803231,-0.20113856247160358,-0.32563539234423206,-0.21164532209146292,-0.25964510368807425,-0.29335342002824477,-0.25913444988469403,-0.22767591093514492,-0.33278088300225317,-0.26899791965969677,-0.26620147237602226,-0.283157561306438,-0.31775969478127675,-0.31222723658742874,-0.24081778489294298,-0.2208118317824998,-0.29112540816854104,-0.3208042742139341,-0.3283182971278763,-0.33510188679534664,-0.332312543694829,-0.2100763236767579,-0.34799446641762144,-0.25488691852961315,-0.32101739989312156,-0.23214675973624685,-0.23646857317891345,-0.29496625429663026,-0.22119419015332167,0.20995605686790028,-0.3124266988448445,-0.36986716639746253,-0.19865194341990192,-0.17873324013727218,-0.22030060153881106,-0.3180493777620906,-1.0412907038241022,-0.1741287468140713,-0.29677756037252007,-0.25840056149076474,-0.18396805019384702,-0.2877899555397,-0.3377442289545306,-0.17391026933823608,-0.2060380504432648,-0.3286192740317066,-0.3793426549964089,-0.32486499453408396,-0.25515213509558055,-0.20512585504902314,-0.23075242702231208,-0.21553489959174096,-0.26898088534328185,-0.26522418971801887,-0.26390973478875623,-0.23930254103200427,-0.37439250325696544,-0.38763731768418214,-0.29089638915293625,-0.2276267147842273,-0.19961659833799106,-0.21507710725160128,-0.3473901309449754,-0.26277238492175753,-0.2584929348621755,-1.0634901655517934,-0.3177555957023059,-0.2890078956313114,-0.2533101328133604,-0.24924188389173962,-0.29680166953603426,-0.18811987697936733,-0.36125063397615514,-0.2044931473493029,-0.28212949379280283,-0.20938015161424142,-0.2655164434831682,-0.20214829707840903,-0.20385400278281104,0.26999972418504886,-0.20157593167141633,-0.3655379560136946,-0.19751251008032517,-0.3332951670152095
288,1498755354,-0.2845437386619262,-0.18436110480130172,-0.16519500566601789,-0.24811574522218208,-0.25438245810292504,-0.17871675698761405,-0.22357894481745808,-0.28404358624607623,-0.251058069191569,-0.19601286371664198,-0.3212671910454758,-0.20189219241663636,-0.236480889441505,-0.28829942730015234,-0.2540483423576804,-0.22180618707296812,-0.32728642703633676,-0.2642119024211144,-0.2637367194217794,-0.27776551887715956,-0.31515754238281873,-0.30769485164131816,-0.2354364438833382,-0.21626332382810393,-0.28587291154297423,-0.31618680944224437,-0.32402450244269687,-0.331296045758995,-0.3276480615235122,-0.20480342572820637,-0.3441290249416587,-0.25488691852961315,-0.316406472629471,-0.226595200995372,-0.22666861424077012,-0.28999665575647005,-0.21627271698052103,0.20995605686790028,-0.30793157496618545,-0.36562634945084566,-0.19315727915016806,-0.17406264425886325,-0.21535268011834421,-0.3133415563128015,-1.0412907038241022,-0.1688188567844206,-0.2916029101319536,-0.2534203081094875,-0.17907462717182382,-0.28317572330737506,-0.33403905895288094,-0.16931054874860324,-0.2005267238652767,-0.3242814193361297,-0.3752113053548692,-0.32041612820926624,-0.25515213509558055,-0.1996090143892273,-0.2252179484848493,-0.20980447413664152,-0.26421370870340677,-0.2602489637888344,-0.26390973478875623,-0.2339211926462099,-0.3702112044398596,-0.38763731768418214,-0.28563552984229035,-0.22305039144091265,-0.1944821850995533,-0.2093701128435467,-0.343475994655462,-0.26277238492175753,-0.25349736045880095,-1.0634901655517934,-0.3130229743173927,-0.284109949155624,-0.2503577492852126,-0.246045139352202,-0.2916269369074564,-0.18362483600400664,-0.35684452714651593,-0.19953494060374033,-0.27673872019795354,-0.20410793032956917,-0.2605585875404617,-0.19711689027579682,-0.19884444451537822,0.26999972418504886,-0.1965790778636563,-0.36120416814795064,-0.1920388792442311,-0.32864353575723565
289,1498755358,-0.2777768856941585,-0.17755317269767582,-0.15876534044116927,-0.24811574522218208,-0.24799412466817003,-0.17207218143787897,-0.21674865039129435,-0.2773586675028855,-0.251058069191569,-0.18963323731576104,-0.3158960209414212,-0.195390105966752,-0.236480889441505,-0.2815988713447114,-0.24767968510359634,-0.21502998688903924,-0.32179197107042035,-0.25787985500723,-0.2612719664675365,-0.271028076786406,-0.30788577403644285,-0.30127333910406057,-0.2281566382105642,-0.210690777847973,-0.27941213938047277,-0.3103726479103771,-0.3179172932960466,-0.3260232379189426,-0.3214847282759232,-0.19815170557790288,-0.3390647505954445,-0.25488691852961315,-0.3105847255515283,-0.219639123754014,-0.22195011549277519,-0.28338184288290513,-0.20964203420860036,0.20995605686790028,-0.301532595439037,-0.3613855325042287,-0.18627808313191532,-0.16761271733557873,-0.20871905354590317,-0.30705742650178314,-1.0412907038241022,-0.16231083253840384,-0.28522990999838255,-0.24698611334888565,-0.17245563055152005,-0.2763844704946683,-0.32888652266629825,-0.16287829561562625,-0.19354842875439954,-0.31813622533608005,-0.37003059116027603,-0.3149256316831683,-0.25515213509558055,-0.19263107586646655,-0.2182854682401883,-0.20326364439463357,-0.25789173710247815,-0.25375771925491264,-0.26390973478875623,-0.2266722946622411,-0.3649742777609229,-0.38763731768418214,-0.27915916323970397,-0.2174788556516662,-0.18813799220703778,-0.20280974404501823,-0.338349782357749,-0.26277238492175753,-0.24705176064763557,-1.0634901655517934,-0.3066865973888601,-0.27740837188240836,-0.24740536575706482,-0.23965165027312682,-0.285222604194868,-0.17683582783212068,-0.3509388498628002,-0.19262419887657736,-0.26999114943008884,-0.19747585123630787,-0.2540680796010882,-0.1908351474846954,-0.19190831160123556,0.26999972418504886,-0.19033806169048256,-0.3553893338100328,-0.18517218721459588,-0.3224961521599409
