,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/0output-packet-rate,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/1output-load,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/29packets-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/6output-packet-rate,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/29bytes-received,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/29bytes-sent,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/0output-load,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/19output-packet-rate,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/6output-load,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/31output-load,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/29packets-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/30output-load,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/30output-packet-rate,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
202,1504286859,0.2963133513810792,0.2521520013511479,-0.17299001382143794,0.28342426712274027,0.26025679470213026,-0.2177221864939512,0.28191031361963115,0.285533893888016,0.25737876439251206,0.28145119416895265,0.24858311324470697,0.29036376489147336,0.2851678771090727,0.393639184928328,0.28364681087645643,0.28493380306423916,1.706781149324215,0.27355226842950614,0.27983986033593083,0.11886769719939146,0.27518769749368915,0.24993535743791118,0.27014018348140056,0.37935407931720405,0.2824022050514331,0.28778710375376476,0.2647171054534664,0.2544103427180488,0.2756241201509173,0.2681295876914355,0.26031483953973295,0.2707316377451643,0.28201289354216774,0.277641686893677,0.27980894619150565,0.2803753533940591,0.277316082773443,0.3610184053808923,0.27669102907404497,0.33362504515264313,-0.3205587487537622,0.2835985000157034,-0.4334041481860709,0.15170262957089362,0.2819887052552629,0.2986532701188757,0.3112941538988947,0.28367994273335895,0.2841871900108337,0.29267297115934143,0.27918616495913207,0.28581044955848617,0.3019132550584095,0.22694276478885406,0.30479959112924937,0.2837539670068379,0.264184661586339,0.29226285637020555,0.28771380596061524,0.2819969600134938,0.2834790225754656,0.2687262459578612,0.2641014953171883,0.27464263089512886,0.2773126505959692,0.2768871057883979,0.2853565090102528,1.0423008608165176,0.290132619946859,0.06400984629702938,0.24479574380037272,0.2579674612416086,0.28155254681784303,0.2675640337671651,0.28054095435370835,0.27634422172979567,1.7557337987186916,0.2808845398083254,-1.6795033374109771,0.2812500283810713,0.27650493815361676,0.24730092092557016,0.42171254260920416,0.29491535164791993,0.2517929937657743,0.26685731808588337,0.2698337432617807,-1.020911641627426,0.27994029660529274,0.2851497487428545,0.26816214023065466,0.26376801825116825,0.2734163543360093,0.24558005191506088,-1.2145182304627105,0.26010022698937185,0.28243803774633514,0.27001897756850024
203,1504286864,0.3063287463006961,0.26187370439966046,-0.12580751113521582,0.2929486506772752,0.2702135581742896,-0.2177221864939512,0.292337482989699,0.2967547821361243,0.2660447968705286,0.2918166269044083,0.2584814173604256,0.3006790615131549,0.2949586827164117,0.39848551749595224,0.2936852638044634,0.2947985267109966,1.7509592076229743,0.2826792408303711,0.29058644448262194,0.12372570760756325,0.28465296265329154,0.25719862827283685,0.2796015208279006,0.4024381892596762,0.29290832037336756,0.29792034766290715,0.2741229238950424,0.2633378603984874,0.28546677970631384,0.2773629676330064,0.26945358757019744,0.28008474013059004,0.2920822863019194,0.28787892874169485,0.28969336523197387,0.29042123326863717,0.28609332289509726,0.3654948843220662,0.2866170371613482,0.3462245557206152,-0.3205587487537622,0.2944465402897339,-0.2821256691803006,0.15619047164695168,0.29201621402978656,0.30891522786717784,0.3225541186745035,0.2937589056494246,0.2939391561705606,0.303068147478134,0.2892898857795271,0.2967759719606325,0.3120216037078338,0.23527343882764384,0.3156436961457534,0.2938702206312697,0.27353855560542434,0.30275747307659046,0.2975854757456632,0.2919317632710853,0.29363716213059365,0.27784605882564917,0.2740953673772209,0.2841585888708874,0.28671566251049413,0.2868166349852027,0.2953722678015804,1.1446910557507544,0.3006501354890545,0.06400984629702938,0.2533065386159896,0.26725930999517233,0.291867880743144,0.27763546821443996,0.29085407076252695,0.2863068220398091,1.7557337987186916,0.29093487448982014,-1.6795033374109771,0.29137617089446954,0.2865156159524622,0.25561717163662073,0.4398087804498487,0.30536439733217896,0.2610494971026084,0.27607147032761586,0.2796966283116973,-1.020911641627426,0.28995759593475606,0.295213323626949,0.2772191930592014,0.27364933718903545,0.2832710374325066,0.25481740798903185,-1.2211569239207047,0.26876380855395365,0.2926278606217936,0.2793681180711299
204,1504286870,0.3165074468391046,0.27110525800354207,-0.08884426018287588,0.3023137091121838,0.28021025823154955,-0.6494448127041784,0.3023930707627442,0.30738456325351604,0.2744729674780172,0.3017274058287015,0.26835098937579727,0.31002833049749656,0.3046430728048854,0.4081781826312007,0.3035904041387843,0.30465113397420224,1.6325366863807274,0.2917835307860344,0.3008323736484254,0.13344172842390684,0.2941645009733216,0.26844850640813533,0.28873246559537274,0.41447699090056045,0.30276997886098106,0.307921977641854,0.28349272219187693,0.2724803313393075,0.2953131211587064,0.28650668397914564,0.27885959903197255,0.2901866420241045,0.3021490367623254,0.2976896209737719,0.29957582775624425,0.30037418918567715,0.2964143186237365,0.37444784220441407,0.2970039420775038,0.3584141979622117,-0.3205587487537622,0.304571435177361,-0.2821256691803006,0.16516615579906782,0.3020823823122468,0.31928349323183275,0.33361596016837836,0.3035355979445164,0.30360505933512094,0.31333084358978164,0.2992402156712209,0.30726583532002877,0.3223036978103555,0.2439382614053532,0.3264875544999869,0.3033985362690207,0.28290135673421846,0.3134797884259836,0.3076313785671781,0.3018837702442219,0.3032210520040284,0.2874396005189889,0.28397356369830085,0.29370137886952763,0.2962615292374563,0.2963183001957569,0.30525548701521954,1.261573401352606,0.3112779049526354,0.06400984629702938,0.2619974408031863,0.2766338661944957,0.30082025212584507,0.28756154714074156,0.30082496363045275,0.2958772297529855,1.6053534487422938,0.30106311742647696,-1.6795033374109771,0.30120836251685384,0.2961458754543568,0.26809154770319654,0.45338095883033214,0.31589281758840554,0.269920481122993,0.2850385850632223,0.2893141211788232,-1.020911641627426,0.29947538952667047,0.3053379438290324,0.2865384964204022,0.2841307038295038,0.2928868644197379,0.2648405930531854,-1.1802494818379938,0.2774732529259429,0.30285915920220136,0.28957721275652104
205,1504286875,0.32635430004796095,0.2804008432112244,0.012188625753519925,0.3121403494226912,0.29023764239527194,-0.865306125809292,0.3124840390920586,0.3179109259706795,0.28324744106838057,0.3116591493585861,0.27825870137757963,0.3195373233563186,0.3147074248412599,0.4178708477664491,0.31325581810596115,0.3145794788042332,1.5613312236259438,0.30109937571414713,0.3111977291820903,0.1382997388320786,0.30404071757004514,0.278988440777614,0.298128848040655,0.4257560623408064,0.3122551390866963,0.3172726261228807,0.292268724054342,0.28126439662523844,0.30487330141228564,0.29603590549897474,0.28778698172676836,0.2996681314155166,0.31204654004874854,0.307268183396235,0.30946221189830564,0.3102001806562085,0.30580059586870456,0.38695745458796865,0.307520533200034,0.3698257324826731,-0.3205587487537622,0.31421845384537034,-0.1308471901745302,0.16965399787512592,0.31195454584260934,0.32995255202082907,0.34468016274285596,0.313790292857378,0.3136584497469925,0.3235726999684721,0.30879716892436154,0.31772238367390804,0.33199901654765596,0.2520527247857966,0.3371530669715678,0.31315684762166346,0.29218558401941064,0.3235980297597497,0.3177699400180142,0.3117552203253007,0.3130787236974878,0.29637324365993784,0.29423695016012374,0.3036626043989973,0.3056865320022421,0.30553291626951995,0.3145411294346634,1.118668193899776,0.32132462400281975,0.06400984629702938,0.27061265886090624,0.28507653759989043,0.3099724034482341,0.2975937569543462,0.3103820999651265,0.30524357254842965,1.6053534487422938,0.3107851962073858,-1.4056199440562354,0.31118461350515964,0.3060133210265591,0.2805659237697724,0.46695313721081555,0.3263733791636453,0.27909113320842477,0.29447452441087113,0.298588696696975,-1.020911641627426,0.30931718669663755,0.3151824852976749,0.2956155626931225,0.29473312150381037,0.30234098066148907,0.27506321614629275,-1.1544614303490528,0.28649158402488883,0.3125456548959681,0.299178872874596
206,1504286881,0.3421637640986255,0.29653183726731197,0.033496852773104116,0.3292371027052423,0.306995834311184,-1.0811674389144055,0.32977120185130726,0.3360961783834966,0.29798250955321454,0.32919305292661416,0.29467009149871526,0.3357029895907144,0.33149039759898485,0.4324098454693218,0.3297447932441746,0.3309443836274691,1.5501882229340274,0.31664721038461696,0.3286048304723316,0.15773178046476577,0.3207518685515884,0.30301730669766896,0.31345655256632204,0.4438142648021327,0.32845439745281907,0.33360558602830304,0.3070422721506803,0.2965420101138916,0.32123874865191865,0.3122717204560678,0.30412694386451933,0.3162297681777261,0.3289010634947736,0.3235061250370458,0.3261763710976614,0.3263927463407451,0.3222739910389943,0.4022265402914249,0.3240619730192845,0.38753655621397987,-0.3205587487537622,0.33033332995063946,-0.2821256691803006,0.19301536758611312,0.3286439136344563,0.34876016507100305,0.36186284812706826,0.3312300566751263,0.33119784001651204,0.3406374993933551,0.3250903661443167,0.33572471649333707,0.3477960519459308,0.26760177926063977,0.3560390274919239,0.32928276088493375,0.3076937262310093,0.3405183598541993,0.33472517963193243,0.32845551732584183,0.3291364802387038,0.31186694029337036,0.31089632832111236,0.3203808661936436,0.32146582763563175,0.32163941500774074,0.33092835787426383,0.8548480423984535,0.33818114818971196,0.16612044226937805,0.28566040903258594,0.2995319192883993,0.32548100600167057,0.3142866724349571,0.32676871247723976,0.3213817930338946,1.6053534487422938,0.32735373701134507,-0.8578531573467517,0.32825873387338017,0.3231348591007961,0.3013565505473988,0.4850493750514602,0.34389735138151384,0.294970584911324,0.31024613258987166,0.3149502235493261,-1.020911641627426,0.3254391368793016,0.3315313713515617,0.31093924591888134,0.31167623212235823,0.31876362397486785,0.2914019424134497,-1.1984918634387638,0.30182176464694693,0.32903427396094903,0.31586197920736947
207,1504286886,0.34700541121401346,0.30188735447965914,0.0583383317219561,0.3346233057837518,0.31211588038379756,-0.865306125809292,0.33496166911609193,0.3417829884269793,0.30402032289414604,0.33415984453884845,0.2998524069395449,0.34025184869200964,0.33656148531873487,0.4324098454693218,0.3346731433393743,0.3356315586619661,1.5899062670669564,0.3221835626889711,0.3337195668939376,0.15773178046476577,0.3261047029309324,0.30301730669766896,0.31834773941687045,0.4438142648021327,0.33347281600300843,0.33841924657738975,0.3125340599569556,0.3025316658467582,0.32653355812432566,0.31770380984281876,0.30907236519491244,0.3212459070645611,0.3341966394296488,0.3280041111997922,0.33133529221237396,0.3313485325988107,0.3278839850669236,0.4022265402914249,0.32925505980498065,0.3908180676143806,-0.3205587487537622,0.3353051851841465,-0.1308471901745302,0.19301536758611312,0.3337177487349725,0.3540112818866967,0.3658332913522698,0.33629471687637114,0.3365725071205366,0.3452717971517735,0.3299908369504057,0.34134605741922663,0.3526489977597762,0.27261408133257276,0.36104573194693995,0.33438080050021174,0.3129742365090475,0.345062535933823,0.3397849983276086,0.3335947599886224,0.3342862787959869,0.3175409894973114,0.31568918256796275,0.32569959019483946,0.3266923402857393,0.32679746685456484,0.3357408100862956,0.5234818669158989,0.3427387541498614,0.16612044226937805,0.2921098865820302,0.3051733473848215,0.3301511524864976,0.3191437729677955,0.3313705377216376,0.32649695777187915,1.6053534487422938,0.3322485456055533,-0.58396976399201,0.3333289530104177,0.32826305617046525,0.3013565505473988,0.4850493750514602,0.3485087583897705,0.3006713207641878,0.31570510901906423,0.3203267923069396,-0.8160621790367989,0.33026025099517103,0.3365398423533894,0.31645195499127904,0.31709388885973244,0.3241591996264985,0.29718945172529504,-1.00921429770612,0.3075788659517515,0.3342042375667193,0.3207090838408813
208,1504286892,0.3547001861746633,0.31066592924589825,-0.01174689116218647,0.34314741210707833,0.3200811751923537,-0.6494448127041784,0.34347500521040597,0.35060941936705076,0.3140697793851779,0.34194452997404007,0.3080368617437457,0.3480907803471665,0.3446306060751742,0.4421025106045703,0.3425028087922904,0.3433656642036607,1.5809018220633877,0.33117973664881234,0.3422951888437135,0.16744780128110934,0.3344078227919628,0.317434626249702,0.3266224703461995,0.45924263195355713,0.3409997596548671,0.34673671758707675,0.32138149536867794,0.3119953477426857,0.33497668039258494,0.3260840093969907,0.3171446336152709,0.32997126690506806,0.3423035598612522,0.33570721237617,0.33947563112262263,0.3396451335291671,0.33618399946737454,0.4103823169924678,0.3373628623625651,0.3965450675578357,-0.3205587487537622,0.34261612331336305,-0.1308471901745302,0.20119184698495865,0.3415478881639141,0.3615544575147022,0.3725487054219209,0.3442265511244876,0.345105644487723,0.3530302348770934,0.3379440905391667,0.3500538544839421,0.36037051181551816,0.2811027775068665,0.3682833899196679,0.34222768014092964,0.3212790043641393,0.352564027630938,0.3477685910485923,0.3416321593819554,0.34217581557707066,0.3258794100935024,0.3236895798826709,0.3338956654613206,0.3353898209924846,0.3351302826250817,0.343962636549697,0.14498469708823122,0.35025801322683986,0.16612044226937805,0.30202051913115785,0.31448059560745845,0.3383608941140676,0.3270988204507363,0.33931297845397185,0.33474122878067186,1.6053534487422938,0.3402024309636018,-0.3100863706372682,0.34123588441143804,0.3364326676297633,0.3138309266139746,0.4986215534319436,0.3560799024954454,0.30968824046602056,0.32437471033353915,0.32823156614718074,-0.40636325385554467,0.33831252143187646,0.344246843256422,0.3256840392927884,0.3255770756166122,0.3321911937687147,0.3061520287670421,-0.5769886022283154,0.316749710574079,0.3420203054675865,0.32951152932252603
209,1504286897,0.3643242832298522,0.32150097538991207,0.23742890643417564,0.3533447908893279,0.3304919866046158,-0.2177221864939512,0.3540438070635169,0.36132109382627414,0.3263999299355503,0.3519286949087342,0.3188351903719255,0.35783249489306834,0.3548180216011779,0.4517951757398187,0.352253781513844,0.3522301789354116,1.5819570304622435,0.34242642637155757,0.3529570969221723,0.1820218325056247,0.34437372492682594,0.32469789708462765,0.3375760568000055,0.46701525631393387,0.35080462527334444,0.3566577391083443,0.3322979553999119,0.3229298297898461,0.34514796892397387,0.3364246974628899,0.32785397291592605,0.340884268833363,0.35215799426840955,0.3455968198617769,0.3495439493306279,0.34993597930770426,0.3459561911025465,0.41853809369351075,0.3474357195925367,0.40312322941297246,-0.3205587487537622,0.3521349892908527,0.17170976783701053,0.21742185120522348,0.3513670883840172,0.36930841820783494,0.38098351562485094,0.3542200965068739,0.35527508364420834,0.36244681706904,0.3476670115205164,0.3607911415593319,0.36974649119926284,0.2930717395670896,0.37568387418770094,0.35181356238353306,0.3314608217204654,0.36169838106159313,0.3577258383195861,0.35159198298411715,0.3517385966201344,0.3357650721678104,0.3343371946901556,0.3437534035959073,0.34574622918007825,0.34543508571339765,0.3538216221109563,-0.29614376736382503,0.35938531666420115,0.16612044226937805,0.3131613379777877,0.3256575763365195,0.3484428143348849,0.33746028342621304,0.34904933562488777,0.34490816743532693,1.6053534487422938,0.3499706293943796,-0.3100863706372682,0.3512327667596263,0.34683666562854265,0.3221471773250251,0.5076696723522659,0.36518648687857236,0.3211468812546167,0.3351898242180081,0.3379231475648368,-0.06494748287116615,0.34863038770900856,0.3538499578124093,0.3365222142388025,0.3356311042847694,0.34204868620190826,0.31691618315456604,-0.2659798391299998,0.3283632718707946,0.35178795814086544,0.3403745161363896
210,1504286903,0.37438468275998255,0.3332895498711112,0.3944140075376429,0.3632728156337931,0.3409454131080447,0.21400043971627597,0.3646002845261823,0.3723460079672136,0.33814671774183197,0.36196763130970633,0.3295996069320235,0.368111875172534,0.3643235942324267,0.4663341734426914,0.362143718456167,0.36103391416808883,1.6232789913614332,0.35321556308692237,0.36359137455342383,0.1917378533219683,0.3548454054992196,0.3319611679195534,0.3489425210015478,0.47478788067431055,0.36131370606621427,0.36671332430322756,0.3438903341550847,0.3335521270131754,0.35555440375802627,0.34717210521205605,0.3382434106709694,0.3513459361939439,0.3624171965316467,0.355740223493461,0.35973514171630766,0.36025966601727777,0.355894809106365,0.43472700383693424,0.35682115854944135,0.4100319591915806,-0.3205587487537622,0.3622694482943575,0.32298824684278093,0.225598330604069,0.36127791573458706,0.37721160574131385,0.3900062277430892,0.36366976026765335,0.3653858780647996,0.3718052923865273,0.3578720836588202,0.3718093752873257,0.3794664242779139,0.30468160649184556,0.3834590656278504,0.36164629491995565,0.34200163131867733,0.3710920117179798,0.36710757864940524,0.36165312115256426,0.36147032479062047,0.34590687255138125,0.3449391154420365,0.35426557749934773,0.3561157207921489,0.3559086917070328,0.3638426603330823,-0.6099303339930552,0.3687349075591829,0.16612044226937805,0.3240094565584517,0.337571972325641,0.35924622048018096,0.3479328539517147,0.3592079897098576,0.35523908002069027,1.6053534487422938,0.3601283125124406,-0.03620297728252638,0.3608828708985469,0.3573334584100714,0.3304634280360757,0.5167177912725882,0.37419956842334146,0.33310487455764354,0.34617884152402706,0.3482570653217885,0.13990197971946097,0.35928173954346865,0.36405139989853513,0.34735452810473727,0.34679657977465533,0.3524995572770713,0.3289048440526701,-0.0659401097774244,0.3400044207042221,0.36183305645750347,0.3506763655174131
211,1504286908,0.38430142312845406,0.34465349503568476,0.5766392108845462,0.372683983920417,0.35125654830169345,0.42986175282138955,0.3745411305090552,0.38298261250767546,0.3499130723877732,0.3713568508849704,0.34036616304401196,0.37787355666402705,0.37373276695255087,0.48087317114556405,0.37176396925931315,0.36980449060721854,1.5290699855115952,0.3640155996723725,0.3738548757605897,0.20631188454648366,0.3645569602107943,0.34321104605485186,0.35975525072572456,0.48682668231519477,0.3714671893399355,0.3767682266645803,0.35429622228626223,0.3447319112385751,0.36585766044209306,0.3578813458180889,0.34880598730515244,0.36147443650063465,0.37222947816332347,0.3653938165485224,0.3695915828613267,0.37028719130764615,0.36549291743397505,0.4473592594791511,0.366587916696231,0.4163592016938834,2.9618334831254796,0.3721788649437099,0.6255452048543216,0.2382626520789726,0.3712232412517484,0.38525885976028085,0.3981046555080168,0.3733972701207732,0.37491705365411043,0.38117030952494885,0.36780522905019963,0.38212778596837,0.38952892988057625,0.31715387522851013,0.3911565091203304,0.3712950450642252,0.3523695185425037,0.3807466655817394,0.3763852457655048,0.37147079680780987,0.37101339394352645,0.35586474666487455,0.3547203872614244,0.3640752518700316,0.366615621506266,0.36596294402447366,0.37387034424792537,-0.6044485204796529,0.37835343401466015,0.29375868723481385,0.3357073834471691,0.3482482354432365,0.3694854377101015,0.3575233522449693,0.3689717345244801,0.3652086555196747,1.454973098765896,0.36993405743117924,-0.03620297728252638,0.3706070513978001,0.3670185243752169,0.3429378041026515,0.5302899696530716,0.38317890312529745,0.3446770724951811,0.3564126570196979,0.35791778251944567,0.4130345965069638,0.3695803453841596,0.3738950033869709,0.35837397159022016,0.3569529840180961,0.3621920758957593,0.33964897193249094,0.26758410944321526,0.35058964157230554,0.3718771158317441,0.36096488544667316
212,1504286914,0.39464246029749694,0.35735305177863147,0.735544951498282,0.38362907497009874,0.3628356560533797,0.6457230659265032,0.385847496901705,0.395225370707565,0.3628200012342038,0.38205973503943164,0.3523630468020944,0.3890762756875945,0.38463970800060576,0.49541216884843675,0.38244458727605785,0.37988439773912724,1.5367659721005829,0.37589781505966063,0.3855202701934165,0.2306019365873426,0.3755545082726781,0.3593759194919797,0.3709959554129483,0.505118647915179,0.3826845644484408,0.38746501040707576,0.36659281408457284,0.3572750533212273,0.37770366216649603,0.3693212573365378,0.3610485169991596,0.37278640172724703,0.38283652183345307,0.37638493292010616,0.3807279452323992,0.38167848727420883,0.3765620988096883,0.46287363169993195,0.3778443691605782,0.4236162004654491,-0.9770371951296106,0.38300528385361643,0.776823683860092,0.26531265911274726,0.3821990528786203,0.3946089347184069,0.40739970038681417,0.38460959893543806,0.3859502879750168,0.39125544981657967,0.3787988773775449,0.3940475882836546,0.3995173389273246,0.3313666810880259,0.40004881082763755,0.3819938934837774,0.3636374674739874,0.39137561283364813,0.3872698972610072,0.38248048387421224,0.38172402642994097,0.3680406434333874,0.36543559809866244,0.3751168517114922,0.37816656417717986,0.377391577012629,0.38457940945472785,-0.7517643824834963,0.3888626268777084,0.29375868723481385,0.3487506799399097,0.3611598300809337,0.3811646709838947,0.36843806654952604,0.3800885849677026,0.3765111977902144,1.6053534487422938,0.3807729390955105,-0.03620297728252638,0.381977515663973,0.3781611630167089,0.35957030552475266,0.5483862074937161,0.3929517995509006,0.35726013508514165,0.3681495722670161,0.36936371360465337,0.5496009049007152,0.38066313524547973,0.38441324275535477,0.3704361233501966,0.3675733315453416,0.3735220302643764,0.3508581560039799,0.45681492381347893,0.36291403597909366,0.3828729448310876,0.37212091364998295
213,1504286919,0.4035395362060768,0.36801732518526464,0.8936715647635126,0.3924347388599642,0.37231295858801616,0.8615843790316168,0.3950191588105062,0.4050637246920903,0.373453940898243,0.3911739301652365,0.36219145888939175,0.39814996263463054,0.39378216721757603,0.5099511665513095,0.39122313117084573,0.3883389486769067,1.5542402231856334,0.38558873057777177,0.39507138814107234,0.24031795740368617,0.38458193858424966,0.37379323904401274,0.38079145241183665,0.524696310777782,0.3916674895812882,0.3964264786887265,0.3767051208451337,0.3671195924615382,0.3875857330397912,0.3786064803727204,0.3707150433074955,0.38179929080116987,0.39130841761305013,0.3858444955428167,0.3897150988854381,0.39092728651011444,0.38564125109900577,0.4790625418433555,0.38635295933618413,0.42929739485161433,-0.9770371951296106,0.3917035422265655,0.9281021628658624,0.27348913851159284,0.3910431926059127,0.4023444789017124,0.414773598372218,0.39365508566197455,0.39484876968483357,0.3994726159494139,0.38803185393020606,0.40373597568751474,0.4085438501282338,0.34283986122295895,0.40729014960551263,0.39067513601218107,0.37295766312005413,0.40026062625221104,0.3962324785588677,0.3913969130489659,0.3904982149421837,0.377045395477324,0.37427977346673974,0.38413526989986285,0.3877267074711028,0.38660614962948964,0.3934485702065129,-0.6765942270640843,0.3977049741109613,0.29375868723481385,0.3588283061650312,0.37170814177155237,0.3906868350844906,0.37736923950254286,0.38946461024100704,0.38567646094167735,1.6053534487422938,0.38956249553262684,0.2376804160722154,0.3908410799462622,0.38769115394903975,0.3720446815913285,0.5619583858741996,0.4008070368085403,0.3676564449076358,0.3778689938097929,0.37882710892104166,0.822733521688218,0.39030842389415377,0.3929884598139502,0.38063623758045007,0.3765679605879899,0.38271424242471985,0.36058181695048336,0.6771727952565071,0.3731463583979021,0.39163820081360357,0.3810981239460082
214,1504286925,0.41292921369051305,0.3790464690012136,0.9910443640860003,0.40251476838759725,0.382708227506504,1.0774456921367304,0.40516355324989334,0.41588871131057703,0.38501529000623547,0.40101669182224775,0.37305613751271965,0.40827439255802905,0.40361290112946613,0.5147974991189337,0.4007204603312471,0.3976115327464957,1.5360343609440428,0.3959992966239851,0.40555526391805613,0.25003397822002976,0.3947560341812534,0.38105650987893847,0.3915485798439931,0.5324689351381587,0.40120390022391106,0.4065608536170223,0.38774587161163393,0.37714262409894356,0.3979257371698095,0.38889929166184584,0.3816509005064416,0.3922875211017766,0.4007873074748313,0.3964745783454242,0.3997045440206645,0.40066409826124355,0.3962161723988613,0.4835390207845294,0.3966352727902872,0.435805796932005,-0.9770371951296106,0.4008188516270469,1.0793806418716327,0.28166561791043837,0.4006268652181545,0.4105154163633345,0.4225754958778027,0.4039363420447754,0.404781112217783,0.4084877461427567,0.39843875474087476,0.4143448692807822,0.41799692358937246,0.35550345226740415,0.4150275715147284,0.39988375283667654,0.3833284425619102,0.4096837268988466,0.4059560139230741,0.4012698058114329,0.3996996693550452,0.38740698025479037,0.38475383574197364,0.394386551710828,0.39768022435620753,0.39701762492760084,0.40346892681912955,-0.8012267228055737,0.4071136909625915,0.29375868723481385,0.3688010114826642,0.3832087432258062,0.4015678111909311,0.38758663520173947,0.39983070794175457,0.3959809202521078,1.6053534487422938,0.3994168782907058,0.5115638094269572,0.40122438640644853,0.39758065107983703,0.38036093230237905,0.5710065047945219,0.40952858650480783,0.3786805710416557,0.3886268214709212,0.38936648286771053,0.822733521688218,0.400747490120433,0.4025700456530338,0.39109809906985926,0.3870965279881758,0.39319246241979083,0.3720106459287058,0.5945444373856691,0.3842329370678216,0.4012492601531891,0.3914366228020475
