,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/5output-data-rate,HundredGigE0/0/0/8output-data-rate,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,performance-statistics__global__configuration-items-processed,HundredGigE0/0/0/11output-data-rate,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/14output-data-rate,HundredGigE0/0/0/29packets-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/9input-data-rate,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/29bytes-received,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/29bytes-sent,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,HundredGigE0/0/0/19output-data-rate,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/7output-data-rate,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/15output-data-rate,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/31output-packet-rate,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,0/RP0/CPU0free-physical-memory,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/29output-packet-rate,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/15input-data-rate,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/14input-data-rate,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/30input-packet-rate,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/29packets-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/9output-data-rate,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/6input-data-rate,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/18output-data-rate,HundredGigE0/0/0/17input-data-rate,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/18input-data-rate,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
878,1519073735,0.3509983212064354,0.3279659057277672,0.32419411302925305,0.3396828996659309,0.4155657996276268,0.3343406754377886,0.3278320852421563,0.3504639531796353,-0.12217612035003467,-0.14042251202540415,0.21788449322117912,0.3472002155275096,-0.8041233829436791,-0.12996227740078686,0.3407723469600098,-0.1278686312791371,0.3670411857044048,0.35227520183995586,0.352318135131185,-0.11259955031811725,0.37452696642915617,0.3449205644645258,0.37363092376839635,0.40750343605164957,0.25779754436859836,0.3684014245999034,0.36154167719648456,0.37057113804209313,0.3219548094858747,0.34833036081075536,0.3489454997076201,0.3061064367484166,0.34117545189931353,0.3483962594109161,0.3730033376786241,0.4213335624346728,0.33697414229614336,0.3544202403228545,0.3688474266793803,0.31459226878255886,0.36671106571714046,0.3182921897643154,0.308281719635766,-0.12786863127913525,0.09183241278379282,0.3075255030196338,-0.12256767020385817,0.33635848232837723,0.3705188654899488,0.34762552483097037,-0.12524004632526986,0.34456231126527004,0.3486579169716386,0.37066131427199334,-0.1370693096997468,0.3042600235472824,0.36551280651284895,0.39949255417523444,0.31738499553239236,0.34230452074453876,-0.9437624502041685,0.31091915710354606,0.37112489420962974,0.3506830731646067,0.34718675713001923,0.3385849187622353,0.37530931879121915,0.3541658681889609,0.3246888747928146,0.350574900253548,-0.10242013589812349,0.32873270972693264,0.3590160603257699,0.3685168317738404,-0.1058160933683614,0.3730664624840336,0.014653868022600451,0.3155459412050887,0.31142082172386704,0.3298040921713423,0.9473323616232777,0.39231595910872663,0.37141907118931305,-0.5852026586398426,0.3657372378099152,0.34233993860684064,0.31661318596644505,0.261391824642091,0.4124608909377025,-0.09570244597948808,0.36629119611149125,-0.13551169800281734,0.345421920664885,0.34729343219438474,-0.11664618861721301,0.33494596086598466,0.30657389893306675,0.3525791767702614,0.3516681171649029,0.34479767988291454,0.4001821571665034,-0.12786863127913584,-0.11845602148305887,0.32680920674365666,-0.12129478626025153,0.3415401872812113,0.3234066749754159,0.33841013642818407
879,1519073741,0.35409513375691415,0.32976893009041763,0.32482111869657215,0.34210311282648204,0.41678778291516394,0.3362317253369975,0.33083388327406416,0.35252717295997466,-0.12217612035003467,-0.14042251202540415,0.22334283352829346,0.34979970909230756,-0.8041233829436791,-0.12996227740078686,0.34261204189998046,-0.1278686312791371,0.3694955806810463,0.35472199853351166,0.3543718185461397,-0.11259955031811725,0.37452696642915617,0.3480520088044142,0.3759971884867182,0.4076705889013347,0.259987273775318,0.36950348920203296,0.36486070576659224,0.37221749268985893,0.3232118090583626,0.3503340171742502,0.35099527361527005,0.3079706680308906,0.3429381528537176,0.3509703852176059,0.37409357800213994,0.42306866816147304,0.3394363791849735,0.3563511618132037,0.3710426621368086,0.3168950850194209,0.36915431486528194,0.32005537254852073,0.31001641229816695,-0.12786863127913525,0.09183241278379282,0.3093883666313955,-0.12256767020385817,0.33954572525339555,0.37161891986817164,0.349618293296077,-0.12524004632526986,0.3465753449736986,0.35122883063590116,0.37176218666103705,-0.1370693096997468,0.3055028695918344,0.36815562612009334,0.4011647342729408,0.32033468648881797,0.344650045584031,-0.9537245114887739,0.3126414504381915,0.37223197049441076,0.24137814391008314,0.34925255954993484,0.3398133618330593,0.37694129986959746,0.3541658681889609,0.32531854981420744,0.353070861506942,-0.10242013589812349,0.33064052004783373,0.3609220506835731,0.36962111454437757,-0.1058160933683614,0.3741566750225843,0.014653868022600451,0.31730517173252193,0.31315038390017813,0.33219995332567004,0.9473323616232777,0.39401043912126155,0.37360631269693917,-0.584703364011811,0.3683628564295469,0.3446825985146288,0.318380833417813,0.2628204553139912,0.41558581686867924,-0.09570244597948808,0.36739110615327686,-0.13551169800281734,0.3475121610927556,0.3493600614793715,-0.11664618861721301,0.33684639212207834,0.3071970483768731,0.3538768527676285,0.3516681171649029,0.346878142127402,0.40186602280711187,-0.12786863127913584,-0.11845602148305887,0.32860613933537547,-0.12129478626025153,0.3433036276279093,0.32465994956262023,0.33963829940097595
880,1519073746,0.35615967545723326,0.33277397069483505,0.3260751300312104,0.34403928335492295,0.4186207578464696,0.3374924252698035,0.33263496209320886,0.3551061976853989,-0.12217612035003467,-0.14042251202540415,0.22334283352829346,0.35187930394414596,-0.8041233829436791,-0.12996227740078686,0.34383850519329423,-0.1278686312791371,0.371900641085293,0.35716879522706746,0.35642550196109446,-0.11259955031811725,0.37452696642915617,0.3501396383643398,0.3771803208458791,0.4078377417510198,0.26067926618523374,0.37060555380416255,0.3665264823697029,0.37331506245503615,0.32572580820333846,0.35233767353774503,0.35355749099983247,0.30921348888587336,0.34470085380812165,0.35354451102429557,0.3751838183256558,0.42422540531267316,0.3412830568515961,0.35828208330355293,0.3721402798655228,0.31862219719706736,0.3715700945965523,0.321818555332726,0.3129075667355018,-0.12786863127913525,0.09183241278379282,0.31000932116864943,-0.12256767020385817,0.340552949208055,0.37326900143550595,0.3516110617611836,-0.12524004632526986,0.34909163710923424,0.3537997443001637,0.37286305905008077,-0.1370693096997468,0.3061242926141104,0.3704901167731592,0.40227952100474507,0.32210450106267335,0.34699557042352325,-0.9531771454841252,0.31436374377283705,0.3733390467791918,0.3975280428451167,0.35131836196985045,0.3416560264392953,0.37802928725518303,0.3591018832575078,0.32657789985699304,0.35506763050965723,-0.10242013589812349,0.3325483303687349,0.363304538630827,0.3718296800854518,-0.1058160933683614,0.3757919938304105,0.014653868022600451,0.32023722261157733,0.3148799460764893,0.3339968491914158,1.0517389862938924,0.3957049191337965,0.37524674382765877,-0.5842040693837793,0.3706941493215618,0.347610923399364,0.3213269125034261,0.26353477064994124,0.41766910082266373,-0.09570244597948808,0.3684910161950625,-0.13551169800281734,0.350124961627594,0.3514266907643583,-0.11664618861721301,0.3381133462928075,0.30844334726448575,0.35517452876499556,0.3565490197649604,0.350518951055255,0.40298859990085084,-0.12786863127913584,-0.11845602148305887,0.3327989820493861,-0.12129478626025153,0.34506706797460723,0.32653986144342667,0.3402523808873719
881,1519073752,0.36080489428295126,0.33638001942013596,0.3279561470331677,0.34791162441180473,0.4210647244215439,0.3393834751690124,0.3368374793378799,0.35974844219116253,-0.12217612035003467,-0.14042251202540415,0.2288011738354078,0.35603849364782275,-0.8041233829436791,-0.12996227740078686,0.3462914317799218,-0.1278686312791371,0.3751828411663827,0.3610836699367568,0.3610462896447426,-0.11259955031811725,0.38116363599882425,0.35483680487417246,0.37954658556420096,0.4082138356628113,0.2620632510050652,0.3728096830084217,0.3718369280818753,0.37551020198539053,0.32761130756207035,0.35684590035560837,0.35816948229204487,0.31107772016834745,0.3511640906409365,0.3576631123149991,0.3789996594579612,0.42653887961507353,0.3443608529626338,0.363109387029426,0.3743355153229511,0.32265212561157586,0.3749492735307496,0.32652037609060686,0.31637695206030364,-0.12786863127913525,0.09183241278379282,0.3124931393176651,-0.12256767020385817,0.34256739711737394,0.3760191373810631,0.3555965986913969,-0.12524004632526986,0.3531177045260913,0.3579132061629838,0.37506480382816826,-0.1370693096997468,0.3079885616809384,0.3721198555309599,0.40450909446835354,0.32623406840166924,0.35051385768276166,-0.9533960918859847,0.31780833044212803,0.3761067374911443,-0.5862163204455949,0.3569993186246183,0.3453413556517673,0.3807492557191469,0.36403789832605477,0.32972627496395707,0.3595603607657665,-0.10242013589812349,0.3350920774632697,0.36759301693588414,0.374038245626526,-0.1058160933683614,0.3790626314460628,0.014653868022600451,0.3243420938422548,0.3194921118799856,0.33759064092290736,-2.498086252507007,0.39796422581717644,0.3779807957121914,-0.5834051979789289,0.37232022611374216,0.3511249132610463,0.32604063904040714,0.26496340132184143,0.4228773107076249,-0.09570244597948808,0.37069083627863375,-0.13551169800281734,0.3543054424833353,0.35710992129807184,-0.11664618861721301,0.3400137775489011,0.31031279559590474,0.35712104276104617,0.3565490197649604,0.35467987554422986,0.4052337540883288,-0.12786863127913584,-0.11845602148305887,0.3363928472328238,-0.12129478626025153,0.35094520246360034,0.3290464106178353,0.34516503277853944
882,1519073757,0.3628694359832704,0.3381830437827864,0.3298371640351251,0.34984779494024565,0.42228670770908106,0.3406441751018184,0.33983927736978775,0.3618116619715019,-0.12217612035003467,-0.14042251202540415,0.2288011738354078,0.35811808849966115,-0.8041233829436791,-0.12996227740078686,0.34813112671989244,-0.1278686312791371,0.37662950495101855,0.3635304666303126,0.363613393913436,-0.11259955031811725,0.38116363599882425,0.35744634182407947,0.38072971792336185,0.40842277672491767,0.2627552434149809,0.37391174761055135,0.373502704684986,0.3766077717505677,0.3288683071345583,0.35884955671910324,0.36021925619969486,0.31294195145082154,0.3529267915953405,0.35972241296035085,0.38008989978147706,0.42769561676627366,0.3449764121848413,0.36504030851977526,0.37598194191602236,0.32553064590765335,0.37644214962467065,0.3294590140642824,0.31868987561017154,-0.12786863127913525,0.09183241278379282,0.313114093854919,-0.12256767020385817,0.3435746210720334,0.37711919175928593,0.3575893671565035,-0.12524004632526986,0.3556339966616269,0.36048411982724626,0.37671611241173386,-0.1370693096997468,0.3092314077254904,0.372780560432771,0.4056238812001578,0.32800388297552463,0.3522730013123808,-0.9509876814655307,0.3195306237767735,0.37721381377592533,-0.14899660342750085,0.3590651210445339,0.3465697987225913,0.3823812367975252,0.36403789832605477,0.33035594998534984,0.3620563220191605,-0.10242013589812349,0.3357280142369034,0.3694990072936873,0.37514252839706314,-0.1058160933683614,0.3801528439846136,0.014653868022600451,0.32610132436968803,0.32122167405629676,0.3393875367886531,-2.602492877177622,0.3990938791588664,0.3790744164660044,-0.5831056212021098,0.3729875587040814,0.3534675731688345,0.327808286491775,0.2656777166577915,0.4249605946616094,-0.09570244597948808,0.3717907463204194,-0.13551169800281734,0.3569182430181736,0.3591765505830586,-0.11664618861721301,0.34128073171963025,0.3115590944835174,0.3584187187584133,0.36142992236501786,0.3567603377887173,0.40635633118206776,-0.12786863127913584,-0.11845602148305887,0.3381897798245427,-0.12129478626025153,0.35270864281029823,0.3302996852050396,0.34577911426493535
883,1519073763,0.36441784225850976,0.34058707626632034,0.33171818103708245,0.3512999228365763,0.4235086909966182,0.3419048750346243,0.3410399965825509,0.3628432718616716,-0.12217612035003467,-0.14042251202540415,0.2288011738354078,0.35915788592558034,-0.8041233829436791,-0.12996227740078686,0.3493575900132062,-0.1278686312791371,0.3790577816246275,0.36499854464644604,0.36464023562091336,-0.11259955031811725,0.38116363599882425,0.35849015660404226,0.3819128502825228,0.4085063531497602,0.2646985097715936,0.3755648445137457,0.3744170031212798,0.3777053415157449,0.33075380649329017,0.3598513849008506,0.3612441431535198,0.31418477230580427,0.3535143585801419,0.3612668884443647,0.3811801401049929,0.42885235391747384,0.3462075306292564,0.36648849963753716,0.3770795596447365,0.3261063499668688,0.3788584768414326,0.3300467416590175,0.3198463373851055,-0.12786863127913525,0.09183241278379282,0.31435600292942684,-0.12256767020385817,0.34458184502669287,0.37876927332662025,0.3590839435053335,-0.12524004632526986,0.3566405135158412,0.3615124852929513,0.37836742099529946,-0.1370693096997468,0.3110956767923184,0.3754233800400154,0.40673866793196206,0.33036363574066513,0.3546185261518731,-1.1471636575316078,0.321252917111419,0.3788744282030968,0.4131430327386201,0.3600980222544917,0.3471840202580033,0.38346922418311075,0.36403789832605477,0.3328746500709211,0.36305470652051813,-0.10242013589812349,0.3369998877841708,0.3704520024725889,0.37679895255286877,-0.1058160933683614,0.3812430565231643,0.014653868022600451,0.32727414472131017,0.32179819478173377,0.34058546736581696,-1.0363935071184014,0.4002235325005563,0.38016803721981746,-0.5827061854996846,0.37565106083320843,0.35405323814578155,0.32839750230889764,0.2671063473296917,0.42600223663860165,-0.09570244597948808,0.3734406113830978,-0.13551169800281734,0.3584859233390766,0.360209865225552,-0.11664618861721301,0.3419142088049948,0.3134285428149364,0.3597163947557804,0.36142992236501786,0.35780056891096096,0.40747890827580674,-0.12786863127913584,-0.11845602148305887,0.3393877348856886,-0.12129478626025153,0.3532964562591976,0.33217959708584605,0.34700727723772723
884,1519073768,0.36751465480898843,0.34359211687073776,0.3335991980390398,0.3537201359971274,0.42473067428415534,0.34379592493383326,0.34344143500807717,0.3664539064772655,-0.12217612035003467,-0.14042251202540415,0.23425951414252214,0.36227727820333794,1.242736137276593,-0.12996227740078686,0.3499708216598631,-0.1278686312791371,0.3814976664329176,0.3669559820012907,0.3677207607433455,-0.11259955031811725,0.38116363599882425,0.3616216009439307,0.3842791150008446,0.4087570824242879,0.26539050218150934,0.3766669091158753,0.3768342578912073,0.3799004810460993,0.3320108060657781,0.36335778353696657,0.3643188040149947,0.31542759316078695,0.35645219350414864,0.36435583941239236,0.38227038042850875,0.4305874596442741,0.348054208295879,0.3684194211278864,0.3781771773734507,0.3289848702629463,0.38128677529583194,0.33298537963269303,0.3221592609349734,-0.12786863127913525,-16.47473702067656,0.3168398210784425,-0.12256767020385817,0.3477690879517112,0.3804193548939545,0.3625712883192701,-0.12524004632526986,0.359660064078484,0.36511176442291887,0.38001872957886507,-0.1370693096997468,0.3123385228368704,0.37802215265380573,0.4084108480296684,0.33272338850580563,0.35696405099136536,-0.933362496115844,0.32469750378071,0.3799815044878778,0.4131430327386201,0.3631967258843651,0.3484124633288273,0.3845572115686963,0.36897391339460167,0.33350432509231387,0.36604986002459095,-0.10242013589812349,0.3382717613314382,0.3737874855987444,0.37845537670867446,-0.1058160933683614,0.3823332690617151,0.014653868022600451,0.32961978542455445,0.325257319134356,0.3429813285201446,-0.514360383765328,0.4013531858422463,0.38180846835053706,-0.582206890871653,0.378244624175575,0.35756722800746377,0.3313435813945108,0.26782066266564175,0.42912716256957834,-0.09570244597948808,0.3745405214248835,-0.13551169800281734,0.3621438440878502,0.3633098091530321,-0.11664618861721301,0.344448117146453,0.314674841702549,0.361662908751831,0.36142992236501786,0.36144137783881397,0.40916277391641526,-0.12786863127913584,-0.11845602148305887,0.3423826225385533,-0.12129478626025153,0.35623552350369414,0.33405950896665254,0.3482354402105191
885,1519073773,0.37267600905978626,0.34840018183780563,0.339869254712231,0.36243290337511147,0.4283966241467668,0.34946907463146004,0.34704359264636664,0.37058034603794426,-0.12217612035003467,-0.14042251202540415,0.2397178544496365,0.3669563666199743,1.242736137276593,-0.12996227740078686,0.35487667483311824,-0.1278686312791371,0.3815310398201258,0.37625380943680276,0.3728549692807323,-0.11259955031811725,0.3878003055684924,0.36579686006378187,0.38782851207832736,0.4092585409733432,0.27042403601254017,0.38272826442758806,0.3809423385364727,0.38429076010680807,0.33829580392821773,0.3683669244457036,0.36841835183029464,0.3210202870082092,0.3593900284281554,0.3689892658644338,0.3866313417225721,0.43521440824907476,0.3517475636291242,0.37372945522634676,0.3842140748813786,0.3324390946182393,0.3813148956863057,0.3370994727958388,0.3262068771472422,-0.12786863127913525,-16.47473702067656,0.32056554830196604,-0.12256767020385817,0.35043202251676975,0.384819572406846,0.36755320948203674,-0.12524004632526986,0.36469264834955534,0.3692252262857389,0.3866239639131275,-0.1370693096997468,0.3160670609705264,0.37811024664071385,0.4145421750545918,0.3368529558448015,0.3610687194604768,-0.756672749815259,0.32871618822821613,0.3844098096270019,-1.3045058555467495,0.3673283307241963,0.3527120140767113,0.3894531548038313,0.36897391339460167,0.3372823752206707,0.3700433980300214,-0.10242013589812349,0.34463112906777527,0.37998195426160475,0.38397679056136,-0.1058160933683614,0.38723922548519357,0.014653868022600451,0.3331382464794209,0.32929296421241533,0.34777305082880006,-3.1245260005306954,0.40813110589238605,0.3861829513657893,-0.5811084426899835,0.3783145629623354,0.36108121786914604,0.3348788762972466,0.2728208700172924,0.43433537245453957,-0.09570244597948808,0.378940161592026,-0.13551169800281734,0.36789200526449456,0.36795972504425234,-0.11664618861721301,0.34951593382936946,0.32028318669680594,0.3655559367439323,0.36631082496507533,0.3661224178889107,0.4153369479319796,-0.12786863127913584,-0.11845602148305887,0.34717444278313686,-0.12129478626025153,0.35976240419709,0.3378193327282654,0.35191992912889475
886,1519073779,0.3742244153350256,0.34960219807957266,0.34175027171418837,0.36388503127144217,0.43145158236560965,0.35136012453066895,0.3482443118591298,0.3731593707633685,-0.12217612035003467,-0.14042251202540415,0.2397178544496365,0.36903596147181267,1.242736137276593,-0.12996227740078686,0.3579428330664027,-0.1278686312791371,0.38153394185379613,0.3772325281142251,0.37439523184194834,-0.11259955031811725,0.3878003055684924,0.3678844896237075,0.3913779091558101,0.40950927024787087,0.27158051647842674,0.3849323936318472,0.38401087438430814,0.38813225428492826,0.34143830285943755,0.36936875262745106,0.3709805692148571,0.32288451829068326,0.36174029636736077,0.37156339167112357,0.3904471828548775,0.43868461970267525,0.3554409189623694,0.37903948932480713,0.38640931033880693,0.3335905027366703,0.3813149624528291,0.338274927985309,0.3279415698096432,-0.12786863127913525,-16.47473702067656,0.32491223006274345,-0.12256767020385817,0.3539366099754479,0.3881197355415146,0.36854959371459006,-0.12524004632526986,0.36620242363087674,0.37179613995000144,0.38882570869121497,-0.1370693096997468,0.3204170221264584,0.37811024664071385,0.41621435515229815,0.33803283222737174,0.36341424429996905,-0.7576580086236265,0.3292902860064313,0.38773103848134494,-2.678624966175045,0.36991058374909075,0.35578312175377136,0.392717116960588,0.3739099284631486,0.34106042534902753,0.37204016703273657,-0.10242013589812349,0.34653893938867636,0.3818879446194079,0.38728963887297135,-0.1058160933683614,0.39050986310084584,0.014653868022600451,0.3348974770068541,0.3304460056632894,0.3489709814059639,-5.212658493942989,0.409825585904921,0.38946381362722843,-0.5801098534339203,0.3783233053106804,0.36342387777693425,0.3372357395657371,0.27424950068919257,0.43746029838551626,-0.09570244597948808,0.38278984673827565,-0.13551169800281734,0.36945968558539755,0.3700263543292391,-0.11664618861721301,0.35141636508546314,0.3221526350282249,0.36880012673734996,0.3711917275651328,0.36820288013339814,0.4170208135725881,-0.12786863127913584,-0.11845602148305887,0.3483723978442828,-0.12129478626025153,0.36152584454378794,0.34157915648987835,0.35621849953366636
887,1519073784,0.3742244153350256,0.34960219807957266,0.34175027171418837,0.3692095002246546,0.43145158236560965,0.35136012453066895,0.3482443118591298,0.3736751757084534,-0.12217612035003467,-0.14042251202540415,0.24517619475675084,0.36903596147181267,1.242736137276593,-0.12996227740078686,0.3579428330664027,-0.1278686312791371,0.38153394185379613,0.3835941995174702,0.37439523184194834,-0.11259955031811725,0.3878003055684924,0.3678844896237075,0.3913779091558101,0.40955105846029216,0.27158051647842674,0.385483425932912,0.38598976689025916,0.38813225428492826,0.34143830285943755,0.3698696667183247,0.3714930126917696,0.32474874957315736,0.3623278633521621,0.37156339167112357,0.3904471828548775,0.4392629882782753,0.3554409189623694,0.3853149841684422,0.3875069280675211,0.3335905027366703,0.3813149624528291,0.338274927985309,0.3279415698096432,-0.12786863127913525,-11.366711445359618,0.32491223006274345,-0.12256767020385817,0.3539366099754479,0.3881197355415146,0.36954597794714333,-0.12524004632526986,0.36620242363087674,0.37179613995000144,0.38882570869121497,-0.1370693096997468,0.3204170221264584,0.3796078444181524,0.41621435515229815,0.33803283222737174,0.36341424429996905,-1.6470182929767574,0.33043848156286165,0.38828457662373544,-4.224508965631878,0.37042703435406965,0.35701156482459534,0.392717116960588,0.4183340640800709,0.34169010037042036,0.37204016703273657,-0.10242013589812349,0.3471748761623101,0.3818879446194079,0.38728963887297135,-0.1058160933683614,0.39105496937012124,0.06994939866296357,0.33607029735847627,0.3310225263887264,0.3489709814059639,-5.839098241966678,0.410390412575766,0.38946381362722843,-0.08550859490582768,0.3798328174582601,0.36342387777693425,0.3378249553828597,0.27424950068919257,0.4385019403625085,7.457371017263684,0.38278984673827565,-0.13551169800281734,0.36945968558539755,0.3705430116504858,-0.11664618861721301,0.35141636508546314,0.32339893391583757,0.37009780273471704,0.3711917275651328,0.36820288013339814,0.4170208135725881,-0.12786863127913584,-0.11845602148305887,0.3483723978442828,-0.12129478626025153,0.36270147144158654,0.34157915648987835,0.35621849953366636
888,1519073790,0.3742244153350256,0.34960219807957266,0.34175027171418837,0.3692095002246546,0.43206257400937825,0.35136012453066895,0.3494450310718929,0.3736751757084534,-0.12217612035003467,-0.14042251202540415,0.24517619475675084,0.36903596147181267,1.242736137276593,-0.12996227740078686,0.3579428330664027,-0.1278686312791371,0.38153394185379613,0.3835941995174702,0.3749086526956871,-0.11259955031811725,0.3878003055684924,0.3684063970136889,0.3913779091558101,0.40955105846029216,0.27158051647842674,0.385483425932912,0.38598976689025916,0.38813225428492826,0.34143830285943755,0.3698696667183247,0.3714930126917696,0.3253701600006487,0.3623278633521621,0.37156339167112357,0.39099230301663546,0.4398413568538754,0.3554409189623694,0.38579771454102946,0.38805573693187817,0.3347419108551013,0.3813149624528291,0.3388626555800441,0.3279415698096432,-0.12786863127913525,-11.366711445359618,0.32491223006274345,-0.12256767020385817,0.3539366099754479,0.3881197355415146,0.36954597794714333,-0.12524004632526986,0.36620242363087674,0.37179613995000144,0.38882570869121497,-0.1370693096997468,0.3204170221264584,0.38181019409085604,0.41621435515229815,0.33803283222737174,0.36341424429996905,-1.6495361765981411,0.33043848156286165,0.38828457662373544,-4.724188642223985,0.37042703435406965,0.35701156482459534,0.392717116960588,0.4183340640800709,0.34169010037042036,0.3725393592834154,-0.10242013589812349,0.3471748761623101,0.3818879446194079,0.38728963887297135,-0.1058160933683614,0.39105496937012124,0.07196014523170405,0.33607029735847627,0.3310225263887264,0.3489709814059639,-4.168592247236842,0.410390412575766,0.38946381362722843,0.21177142662418075,0.3820271468928691,0.36342387777693425,0.3378249553828597,0.27424950068919257,0.4385019403625085,11.256795850289038,0.38278984673827565,-0.13551169800281734,0.36945968558539755,0.3705430116504858,-0.11664618861721301,0.35141636508546314,0.32339893391583757,0.37074664073340063,0.3711917275651328,0.36820288013339814,0.4170208135725881,-0.12786863127913584,-0.11845602148305887,0.3483723978442828,-0.12129478626025153,0.36270147144158654,0.34157915648987835,0.35683258102006227
889,1519073795,0.3747405507601054,0.3508042143213396,0.34300428304882663,0.38131056602741026,0.43206257400937825,0.35199047449707194,0.3494450310718929,0.3736751757084534,-0.12217612035003467,-0.14042251202540415,0.37617636212749517,0.36955586018477227,1.242736137276593,-0.12996227740078686,0.3579428330664027,-0.1278686312791371,0.38153394185379613,0.3865303555497372,0.3749086526956871,-0.11259955031811725,0.3878003055684924,0.3684063970136889,0.3913779091558101,0.4095928466727134,0.2812494515210849,0.3860344582339768,0.38598976689025916,0.38813225428492826,0.34143830285943755,0.3698696667183247,0.3714930126917696,0.3253701600006487,0.3623278633521621,0.37156339167112357,0.39099230301663546,0.4404197254294755,0.3554409189623694,0.38965955752172793,0.38805573693187817,0.3347419108551013,0.3813149624528291,0.3388626555800441,0.3279415698096432,-0.12786863127913525,-11.366711445359618,0.32491223006274345,-0.12256767020385817,0.3539366099754479,0.388669762730626,0.37004417006342,-0.12524004632526986,0.36620242363087674,0.37179613995000144,0.38937614488573685,-0.1370693096997468,0.32165986817101044,0.3841006377504678,0.4167717485182003,0.339212708609942,0.36341424429996905,-1.6480035517851248,0.33158667711929196,0.38883811476612595,-5.520553126792657,0.37042703435406965,0.35701156482459534,0.392717116960588,0.4282060942171647,0.34294945041320596,0.3725393592834154,-0.10242013589812349,0.3471748761623101,0.3818879446194079,0.38728963887297135,-0.1058160933683614,0.39105496937012124,0.07196014523170405,0.33607029735847627,0.3310225263887264,0.3501689119831277,-3.4377458745425393,0.410390412575766,0.38946381362722843,0.5122469337735914,0.38429724334646853,0.36342387777693425,0.3378249553828597,0.2863928614003441,0.4385019403625085,13.728710801895893,0.3833398017591685,-0.13551169800281734,0.3699822456923652,0.3705430116504858,-0.11664618861721301,0.35268331925619223,0.3240220833596439,0.3720443167307677,0.3711917275651328,0.36820288013339814,0.41758210211945757,-0.12786863127913584,-0.11845602148305887,0.3483723978442828,-0.12129478626025153,0.36270147144158654,0.34220579378348054,0.35683258102006227
