,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/26bytes-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/28packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/28bytes-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/28bytes-received,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/26packets-received,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/26bytes-received,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/26packets-sent,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/28packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
158,1504286615,-0.16169810754778635,-0.16833162457130973,-0.14529687572232616,-0.14967771102295896,-0.1487990966540802,-0.14502528238480106,-0.15223259963606245,-0.19742788106242912,-0.15197087756815073,-0.14002161260941137,-0.1444753207495075,-0.15281877046241105,-0.1460127604896617,-0.17768078750321858,-0.14691761632026548,-0.15194727150250156,-0.15007370733511047,-0.1556301939283979,-0.1578178394068039,-0.12906498111197176,-0.14611367780738324,-0.15375158806998854,-0.13498480619252728,-0.1808758588358833,-0.1632894862910309,-0.1620712915273692,-0.1520145040082696,-0.14826185510062898,-0.15615695885919204,-0.1556257930580589,-0.15669962213118835,-0.16006870317111185,-0.15472829095022003,-0.1792453530093575,-0.11105701862889808,-0.4210120581567755,-0.14395614421993194,-0.1501549419277619,-0.15561789060887515,-0.15261573533348227,-0.14854490512369375,-0.12263793168874436,-0.15350828042625217,-0.14760263185309688,-0.1525562392828082,-0.15953301939306788,-0.14739665473113583,-0.14655658659577236,-0.17558862274766496,-0.15315818304841497,-0.15732651675251907,-0.1545431608801757,-0.1608396050289273,-0.15032583739625918,-0.14596581742035256,-0.15310671847745766,-0.15195724150180465,-0.15529481399013884,-0.1387904961971929,-0.1579421686828508,-0.15511539367094226,-0.15826438137718607,-0.15197734451244,-0.15229220124783785,0.03377325712894319,-0.18686776968608587,-0.13928847422011692,-0.1419152676690468,-0.15277555860466296,-0.1443892000065181,-0.1548865657985784,-0.1579239905177817,-0.15225754846334055,-0.16152618492894094,-0.21182121932869538,-0.12969173140132434,-0.15456890961892136,-0.1612425679303418,-0.14706125088790178,-0.13966548708237644,-0.15507551560664232,-0.15591216094313032,-0.15660638770421575,-0.11847916976298069,-0.14498077211158175,-0.0938999005416772,-0.13897158719891756,-0.1514308663761774,-0.14423125038553708
159,1504286620,-0.15826613089706718,-0.16490054021578116,-0.14239091749225766,-0.146395267093612,-0.14552784334151775,-0.14193551189804177,-0.14886337348247236,-0.19392830992696736,-0.14861150644732637,-0.13691802241167195,-0.14124045283035228,-0.15050197590575992,-0.14288631508120508,-0.17354375448811798,-0.14367372162851458,-0.14873244117345552,-0.1500605930162976,-0.15227613541776894,-0.15435547804534214,-0.12458272369430161,-0.14301098696317888,-0.1505225365090804,-0.13190716393511007,-0.17721327027320358,-0.15988203439552454,-0.15875654103578601,-0.14876601238307652,-0.14495925695262143,-0.15308937856736005,-0.15235153707685134,-0.15349881805873491,-0.15683511498553068,-0.15121341468402427,-0.17493923557512178,-0.10843454293591574,-0.4210120581567755,-0.14093780180832766,-0.1501548431536896,-0.15234574189309558,-0.14346428732664832,-0.14524248916449634,-0.11984274894124357,-0.15003980069017675,-0.14466096411948487,-0.14348224708718985,-0.1563442192963669,-0.14426836818858396,-0.14342390977776937,-0.17200803377797957,-0.14981236332366085,-0.15393291329567652,-0.1512230215825988,-0.157566167711032,-0.14692896924913054,-0.14272196252371264,-0.14983123744530752,-0.14864710650967652,-0.15184382340864044,-0.1356759690893711,-0.15448653786070682,-0.15171901004248403,-0.15508074743010922,-0.14856346392488035,-0.14890146596158477,0.04407196113768045,-0.18317950231120708,-0.1360545152300192,-0.13877308918193693,-0.15046947976947794,-0.14125836709043363,-0.15166400153069837,-0.1546882043076782,-0.14901492224512916,-0.15785361629546882,-0.20815561678768413,-0.12485600338222144,-0.1512524092249597,-0.15811980296876862,-0.1437918702139506,-0.1363454748390672,-0.15154507224814248,-0.1529226273051568,-0.15318990444529643,-0.11577497648435682,-0.1417233603822957,-0.09152031951876911,-0.13584022217176325,-0.14805642203948752,-0.14100290503992935
160,1504286626,-0.14828404933021735,-0.15344494101472209,-0.1325639152882405,-0.13641468367028783,-0.1353547836439314,-0.13249451792871816,-0.13904999950869829,-0.18211931048196334,-0.1385472616484771,-0.12745220715900285,-0.13144531945492866,-0.1405576844023936,-0.1333204031733718,-0.16159473503590163,-0.1334875553630052,-0.13904554080504397,-0.1401068250373271,-0.14232745757748155,-0.14453509072868168,-0.12010046627663146,-0.13338034799996099,-0.14032766963860444,-0.1232606291414198,-0.16615728622783768,-0.149630889720077,-0.14870875642169054,-0.1388452924693074,-0.13480643799108244,-0.1430112095806197,-0.14179257697811565,-0.1435319979576693,-0.14641993063998085,-0.14054271588089157,-0.16264020629129608,-0.10044727938843442,-0.4210120581567755,-0.1313696363347272,-0.14024415665958676,-0.14246158607563086,-0.13267865217573688,-0.13604305465255193,-0.11148529827357469,-0.1398249946982292,-0.13495552146354406,-0.13268746751972746,-0.14613256186635723,-0.13469253246708449,-0.133821671080779,-0.16147949909784362,-0.13991977734657413,-0.14485694482039788,-0.14170348177472844,-0.14747310319789672,-0.13671397863188617,-0.13278885723880476,-0.13986209937608374,-0.13917004719960643,-0.1410757340204867,-0.12604675600874093,-0.1444399150140195,-0.14166541601424507,-0.14491243774983775,-0.13805267365463697,-0.1387725726956945,0.04407196113768045,-0.1718582985518311,-0.12718649852108105,-0.1291200785855385,-0.1404843334042624,-0.1314918055931722,-0.14129987079952033,-0.14454398523616477,-0.13894188999952395,-0.14746448634232986,-0.19576032480992145,-0.12002027536311853,-0.14063124648120812,-0.14780440163746,-0.1341662546827879,-0.12648256950553202,-0.14167199784312784,-0.1427952067860676,-0.14302427378725976,-0.10727455016964198,-0.13187319556677946,-0.08393657975919516,-0.12687409316035977,-0.13822659332042578,-0.1315937428010995
161,1504286631,-0.1378786868315583,-0.14259609399929965,-0.1221981057454899,-0.12661405853514268,-0.12552684031930877,-0.1232312348915702,-0.1298339232168361,-0.1701080592230233,-0.1285848791993824,-0.11817091472294328,-0.12201298717360444,-0.13061603697763388,-0.12372862533513058,-0.14996652818168218,-0.12367658881640128,-0.12972037167642672,-0.13015961421776304,-0.13217900306724853,-0.13500599568373367,-0.11561820885896132,-0.12331933475376493,-0.1300149517871738,-0.11411418592740058,-0.15517585888329305,-0.13906618514454627,-0.13879143038297426,-0.12888174369460986,-0.12519564823815646,-0.13317247836191085,-0.13195108646059842,-0.13379006749453395,-0.13550549840787665,-0.12994993525454374,-0.1505884448919254,-0.092260071167169,-0.4210120581567755,-0.1213368448068757,-0.13033810494887635,-0.1327398282572142,-0.1217884290476045,-0.12689372190117038,-0.10304727447544937,-0.13003296168218578,-0.12457429559708816,-0.12180531342231633,-0.13636643554356623,-0.1248346110096176,-0.12441584081158269,-0.15010875510218785,-0.12971897858208922,-0.13585442673409276,-0.13153657929895046,-0.1376584837072512,-0.12651220343162725,-0.12290787589306366,-0.12995815786113468,-0.12889150355274423,-0.13053371893603494,-0.11645057165373375,-0.1340737192133686,-0.13182922332551059,-0.13493971481904316,-0.12777745605126134,-0.1286278457112613,0.04407196113768045,-0.16078691035939713,-0.11768547390412375,-0.11965362632813811,-0.1305007087010958,-0.12188248078455445,-0.13137230484465268,-0.13455634297925204,-0.12885866384595226,-0.13773109888253335,-0.1830250880304916,-0.11518454734401562,-0.13100458188358696,-0.13767773786132162,-0.12468006402003555,-0.11689289650433393,-0.13200081766717994,-0.13305512112066778,-0.13313723089952534,-0.09903347005175012,-0.1224667762424744,-0.07654148130094511,-0.11799064408587766,-0.12883258814039028,-0.12215485511661871
162,1504286637,-0.1274725494219482,-0.13220060982498927,-0.11226080445423385,-0.1166444641358721,-0.11566000706276684,-0.11384497112748422,-0.119774734729685,-0.15833521398092823,-0.11848314018648838,-0.10834165902139357,-0.11261094836226573,-0.12067558820184246,-0.11408281714082778,-0.1387658446657554,-0.11372468451639933,-0.11977567768978697,-0.12020584623879255,-0.12209510019400516,-0.1255406680087959,-0.0950489453669134,-0.11407781049151534,-0.11985702377804369,-0.10561311354250295,-0.14403395007580294,-0.12799403476585053,-0.1287290194219185,-0.11932343899881614,-0.11557148782527285,-0.12319077755771381,-0.12198015875703966,-0.12398698088183037,-0.12450901483597233,-0.11888569657381444,-0.13911756265000158,-0.08423788246964355,-0.4210120581567755,-0.11232255444001676,-0.12042692458441202,-0.12282160624680942,-0.113068406446807,-0.11682009904997934,-0.09480024044496858,-0.12029503133208307,-0.11473422939345526,-0.113124997479613,-0.1265013975404507,-0.11543538910501433,-0.11483413689438318,-0.13918352285245186,-0.12018443903679722,-0.12523625160014157,-0.12147492978596192,-0.12776166798689045,-0.11681887397076736,-0.1132229083654022,-0.12005107871350534,-0.11888753098556502,-0.11937559826687662,-0.10731033473624921,-0.12381218246425954,-0.12191910459261082,-0.12485800118737168,-0.1181035871725827,-0.1188883097118997,0.04407196113768045,-0.14961210393608945,-0.10894951472681973,-0.10974334311120928,-0.12055436471812851,-0.1126420473198438,-0.12147658793079068,-0.12450883562369584,-0.11928344401843743,-0.1280327153763386,-0.17055989436206384,-0.10067736328670689,-0.12119152501733543,-0.12778198023323875,-0.11500435119234168,-0.10692341473006008,-0.12258098386176963,-0.12312396573648884,-0.12323134989881729,-0.09095281101894948,-0.11265545593533223,-0.06921549405788872,-0.10897012832766562,-0.11880412352117861,-0.1122723548891663
163,1504286642,-0.11726413715659127,-0.12118992443226598,-0.10295482366947421,-0.10674907168756644,-0.1059186891551253,-0.10481184227584212,-0.11065694003615532,-0.14607336605479268,-0.10850086309877942,-0.09859077957884224,-0.10306583908694907,-0.11072925194435375,-0.10441071771128478,-0.12727716935196795,-0.10395351303032922,-0.11027090455336602,-0.11025863541922849,-0.11185666143025584,-0.1156845100955403,-0.09056668794924325,-0.10442956241702754,-0.11024048396552588,-0.0969838222618429,-0.13311953735274412,-0.11745683483927054,-0.11874827027780153,-0.1093501592094069,-0.10620709286487705,-0.11339905944230365,-0.11210300042638772,-0.11416414403798694,-0.11373043149696722,-0.10797413505171713,-0.12731974438959837,-0.07643593702999836,-0.4210120581567755,-0.10256364498273497,-0.11050742440385804,-0.11225483024223094,-0.10254424123894797,-0.10680585284019645,-0.08652310264461605,-0.11051893437368976,-0.10537730581313068,-0.10268364297711172,-0.11620036668508603,-0.10563693313899998,-0.10559256031925393,-0.12817446415088518,-0.10984129534487222,-0.1148253991885883,-0.11113216037413601,-0.11791896454912205,-0.1069807392579199,-0.10338962400360706,-0.11019072510938979,-0.10821379080438569,-0.10830983897812464,-0.09774074507387485,-0.11336395052237593,-0.11195685871915476,-0.11492478191422423,-0.10854072991198874,-0.1090436091701885,0.0543706651464177,-0.1387055910872684,-0.10003728959028844,-0.09987082090994202,-0.11060649907311226,-0.10297026772154698,-0.11166432640674588,-0.1145649456878153,-0.10948141271238808,-0.11823305217810744,-0.15759490718210234,-0.09584163526760398,-0.1110726939320604,-0.11772133345767026,-0.10539863269304708,-0.09714848135502957,-0.11276196009537746,-0.11335956801076275,-0.11324186387393495,-0.0830532844119729,-0.10311421665674868,-0.062158655837959396,-0.09995155111372185,-0.10791977382181878,-0.1026751605222955
164,1504286648,-0.10622938631341151,-0.10881918553810399,-0.09219074098747362,-0.09546825244462265,-0.094472594225329,-0.09331456973606493,-0.0997693408568046,-0.1319577465033211,-0.09715323614986573,-0.08793029319284162,-0.09286755089642823,-0.0981604656432941,-0.09324969448256,-0.11417644894283005,-0.09262800781984466,-0.09934164747769063,-0.1005409251788897,-0.10023367550554922,-0.10410467499072087,-0.08608443053157311,-0.0931060882178266,-0.09860884378226248,-0.08711354025967409,-0.12084758031783335,-0.10478592089437642,-0.10734869514931411,-0.09838382626962147,-0.09581637159171658,-0.10228416274021608,-0.10085992230874011,-0.10303352714458541,-0.10060300816172747,-0.09556410522253765,-0.11390087353405937,-0.06744438836283051,-0.4210120581567755,-0.09124806663813208,-0.1005989793213958,-0.10127016213997486,-0.09165401811081557,-0.09563988978074547,-0.07703731366592935,-0.0992627965788038,-0.09448529978170325,-0.09178774457161878,-0.10435933323424011,-0.09455531042859001,-0.0939325904735544,-0.1169094512817178,-0.09869513977166332,-0.10348008904358827,-0.0992283452033697,-0.10655822014168563,-0.09546407152894218,-0.09278535426307119,-0.09895537565294577,-0.09611272861851902,-0.09572261474748528,-0.08736378254023143,-0.10148346924530006,-0.10091804549541702,-0.10367420231057962,-0.09733254907704432,-0.09761337674047783,0.0543706651464177,-0.12652468183163004,-0.08977913420212291,-0.08903645190859909,-0.09803680971775368,-0.09242016675766086,-0.10048098596773537,-0.1033403412583539,-0.09820547553699278,-0.10734845001566105,-0.14258874896905063,-0.09100590724850106,-0.09944980400953961,-0.10631987204967801,-0.09507143889156565,-0.08651063652887393,-0.10142086315023885,-0.10225471837922065,-0.10232034041397525,-0.0737070394409068,-0.09246035006980458,-0.05375706547496976,-0.09057006510232794,-0.09721356433912057,-0.09239052949329872
165,1504286653,-0.09603325922166876,-0.09776723559462971,-0.08221771215321266,-0.08492386358015142,-0.08373965930851329,-0.08308647942238412,-0.08988756025952603,-0.11832689993594357,-0.08645251837418547,-0.07811111052249897,-0.08309956966444368,-0.08820780122434033,-0.08299436898906769,-0.10185342915161184,-0.08196987650427068,-0.089047888937806,-0.09060027151873208,-0.08945277465087782,-0.09321690085728097,-0.08160217311390296,-0.08291394152711576,-0.08744389083476946,-0.07781895936029302,-0.10928770545678768,-0.09275870191721963,-0.09684178006296974,-0.08794224294673729,-0.08556220064180806,-0.09210232630159816,-0.09037913227320628,-0.09271717630986896,-0.08817062797441559,-0.08393437064794727,-0.10133548766478319,-0.05943993980717267,-0.4210120581567755,-0.08148002447664623,-0.09069427245766974,-0.09061043094106623,-0.08285555452710236,-0.08528651215766346,-0.06833319249564518,-0.08849730095294901,-0.08419869626108564,-0.08295093986404098,-0.09316947239587087,-0.08436299412304556,-0.08357756705103968,-0.10570647753619479,-0.08783927077378455,-0.09285755480427396,-0.08908316265324208,-0.09597703257012132,-0.08477374358479188,-0.08295238463012378,-0.08841802196688853,-0.08609132780731599,-0.08392806376923119,-0.07740688374564961,-0.09051523997162235,-0.09050196639957424,-0.09302160827481941,-0.08658109534158363,-0.08703086800341882,0.0543706651464177,-0.11505336354101194,-0.0803480676043357,-0.07915583382051976,-0.08806003249380737,-0.08252646461766865,-0.08997141536885139,-0.09272258719338343,-0.08772600730386682,-0.09625719644938964,-0.12816185651230133,-0.08617017922939815,-0.08841281437091571,-0.09611421229325434,-0.08548743094345465,-0.07591046009295974,-0.09085884707670035,-0.09210825721271479,-0.0919390326750431,-0.06467802409012137,-0.08204236001931826,-0.04585719596862496,-0.0814148691517233,-0.08658068401324642,-0.08207251411846243
166,1504286659,-0.08809495803753828,-0.0890661633551028,-0.07441605835219067,-0.07675305403449237,-0.07546491123545664,-0.07527209454244078,-0.08269697693541703,-0.10785312324540401,-0.0782202003724483,-0.07026192971852895,-0.07575147910410791,-0.08090540255589859,-0.0751283598144949,-0.09261751695968917,-0.07384404798556235,-0.08119921048343745,-0.08065961785857446,-0.0812192469734913,-0.08504276510480648,-0.07711991569623282,-0.07521309871978027,-0.07882119963519561,-0.07072887796746063,-0.10047148921533905,-0.0835436549147217,-0.08840914758728172,-0.08038018464091141,-0.07745398031289408,-0.08428947251335982,-0.08227733733400816,-0.08479794699980873,-0.07891752205076676,-0.07513700970531188,-0.09188929953024097,-0.05338388982602267,-0.4210120581567755,-0.07382290838063847,-0.0807840570399117,-0.08246274447309392,-0.07254056527368523,-0.07757324858410046,-0.06156299996507571,-0.08025608970477935,-0.07643351075380116,-0.07266038005592312,-0.084772819464315,-0.07657549659809453,-0.07569832663839812,-0.09720541998463036,-0.0801055052698659,-0.08497700988537514,-0.08125035893832327,-0.08750626355065078,-0.0763843247731979,-0.07528524750203916,-0.0803776980518021,-0.0783191165187233,-0.07500001902637798,-0.06995575633785124,-0.08220285983966437,-0.08237624142413923,-0.08493732966635867,-0.07804675506067861,-0.07865253096192407,0.0543706651464177,-0.1062262126547231,-0.07314507806206466,-0.07114104639991103,-0.08073475139015791,-0.07497350092974965,-0.08182554387022872,-0.08462344181361625,-0.07963570800004673,-0.08759295857393172,-0.11712164882343906,-0.08133445121029526,-0.08023021310026746,-0.0879465740213917,-0.07777478699946341,-0.0679213909471002,-0.08299158228947441,-0.08432092949761458,-0.08370597389923184,-0.05814096585880112,-0.07407549689780392,-0.04003630974092262,-0.07396386180167423,-0.07849970219151191,-0.0743414004261539
167,1504286664,-0.07825348500776932,-0.0780080889573,-0.06456828451433491,-0.06686611423023914,-0.06533891343914387,-0.06576206684870874,-0.07327574697678862,-0.09526338100423064,-0.06817132145117155,-0.060634112413026596,-0.06646858842792631,-0.07096546496863779,-0.06546901952992006,-0.08118381907452112,-0.06399159430498462,-0.07167399366888508,-0.07072552135782328,-0.07107682316632338,-0.07466077313019255,-0.07263765827856268,-0.06550033459424726,-0.06801502200054992,-0.06208591873461527,-0.08961954089239216,-0.07193319353420793,-0.07810344973267706,-0.07093832982053365,-0.06695824116268027,-0.07424497442316812,-0.07269980346749161,-0.07494853642357725,-0.06766479512935054,-0.06355971258768041,-0.08011675118200032,-0.04563468208703155,-0.4210120581567755,-0.06414631517571899,-0.07087940336222458,-0.07268003573977538,-0.06261778093484671,-0.06802738023117032,-0.0530332659429571,-0.07048074922740304,-0.06668750473762486,-0.06266080688462325,-0.07411283441410223,-0.06640392052174864,-0.06612696812677754,-0.08693551497164258,-0.07050490548908575,-0.07525346096591684,-0.07143653634879411,-0.07720891980580898,-0.06635282053112906,-0.06574961362478869,-0.07052412654921958,-0.06856566002420393,-0.06364761631505117,-0.0605043687574355,-0.07184539857988116,-0.07259736461818228,-0.07469309957002154,-0.06740630318146495,-0.06867183503414083,0.0543706651464177,-0.09509956010416526,-0.06446223823581694,-0.06127734884598829,-0.07089948873676404,-0.06542246015428235,-0.07231778484313643,-0.0744004217243119,-0.06947934025944398,-0.0774938479503663,-0.10375424343723744,-0.07649872319119234,-0.06990349587070104,-0.07765269460630284,-0.0685083751451545,-0.05824967587533372,-0.07295804651674943,-0.07410986416057416,-0.07390114773185678,-0.049960284637487896,-0.0643245133147276,-0.03280262521119483,-0.06524615484920043,-0.06926857858990865,-0.06402443906404238
168,1504286670,-0.06839709966725949,-0.06661031747564951,-0.05509870987867836,-0.05701673309410015,-0.05521521599501327,-0.05621189889732877,-0.06370379778083082,-0.08287692545307442,-0.05822121615825233,-0.051148102937073316,-0.057337580152865955,-0.061026814166298834,-0.05585757411691342,-0.06965210744341516,-0.05409159924786651,-0.06189144338320068,-0.06080453917588497,-0.060877209242399775,-0.0646347943390925,-0.0519455932134279,-0.05561243325487888,-0.05712181740789711,-0.05359117391590524,-0.07881608164639124,-0.060768277806556956,-0.06828897698416198,-0.06094448474016049,-0.05653081264003397,-0.06444880552794785,-0.0629237211787808,-0.06504902745175853,-0.05640531879399765,-0.05212883897640655,-0.0681826611886134,-0.03824790423958344,-0.4210120581567755,-0.053919317073951006,-0.06097484086060419,-0.062659295765314,-0.05273421708746605,-0.05891725723798293,-0.0449450900266158,-0.060534922193285094,-0.05724257468901524,-0.052737809144064944,-0.06317998011325224,-0.056461857632101875,-0.056532029593967914,-0.07623258974461346,-0.06038774010541424,-0.06590201300434685,-0.062004083322625685,-0.06692157175499643,-0.056573130178351166,-0.05635367093610877,-0.06067237807299497,-0.05908534261510265,-0.052178521962014175,-0.051073483192110504,-0.06156752014903722,-0.06293076879143875,-0.06452371850922639,-0.05644252947648771,-0.05878705635417027,0.0543706651464177,-0.0840332001508461,-0.055937835598075684,-0.051612354005945764,-0.06093336314716037,-0.05583335477372206,-0.06252007982534441,-0.06430844510997445,-0.05942745710177846,-0.0674713488667417,-0.09059188522746914,-0.0571558111147807,-0.05923601439196529,-0.06748278501936625,-0.05970328313951826,-0.048726363082404175,-0.06325487168610731,-0.06415657989625168,-0.06419025609875754,-0.04170081126996914,-0.054684073932260185,-0.02525178313518745,-0.05730308318982673,-0.059362191845864186,-0.05388575345577594
169,1504286675,-0.05213500745125316,-0.05032587496720748,-0.04004261525707679,-0.041273607264349775,-0.03943263947365139,-0.04123819988244444,-0.04850751885118268,-0.06355664350255776,-0.04224388629773007,-0.03576582482401611,-0.041482155781328064,-0.04611808880718521,-0.04044059015194056,-0.05107402097374491,-0.03832999972253811,-0.04653466611751689,-0.04094946049319548,-0.044624989804482935,-0.048805225975756275,-0.047463335795757754,-0.03983588612371007,-0.041016066004527056,-0.040383783635867046,-0.06206157217191177,-0.042352896349716264,-0.05172221056228509,-0.04554381516964223,-0.04011648170098589,-0.04824573529632039,-0.047626770665382324,-0.0495045410112989,-0.03843084577218343,-0.034370084957256145,-0.04884119060960117,-0.02601992615332912,-0.4210120581567755,-0.038245254159250335,-0.041163254103561524,-0.04645511670805736,-0.042863726737238005,-0.04415786886177364,-0.03158746391131567,-0.04551852422478422,-0.04174870572718953,-0.04280656481865755,-0.046890082151309125,-0.04082172229782835,-0.04142974131224393,-0.058620382513679084,-0.04482027450273258,-0.05083313884710507,-0.04707308232171572,-0.0504322118069724,-0.041178093824505595,-0.040366337779453115,-0.04486876847856424,-0.0441608219736695,-0.03475690271404815,-0.03661055801018007,-0.045129591789191556,-0.04748317950951843,-0.048643006374622204,-0.04036763815682383,-0.04340193652014627,0.0543706651464177,-0.0668137485174217,-0.042479426251217825,-0.03620217768688366,-0.04601042343309929,-0.04132862904795053,-0.04718299690015279,-0.048492760129184714,-0.0435822226028965,-0.051856426215586185,-0.0701768610953465,-0.05232008309567779,-0.04306365186194912,-0.05235114987979844,-0.04516555791465989,-0.03322692706153753,-0.04734029615587448,-0.04782315881177595,-0.048588085087632925,-0.028038432138827424,-0.03932862298627098,-0.012490648732538105,-0.04407680861185406,-0.04356018824755806,-0.0380174037421361
170,1504286681,-0.04783363741426028,-0.04591690043369749,-0.03618054143138211,-0.0371910036584446,-0.03543189491852784,-0.03746043280883694,-0.04458321805716507,-0.05854494751554612,-0.03814086970413031,-0.03190950616002275,-0.03713851125478797,-0.041144224404407785,-0.036421629608900496,-0.046665482980019886,-0.03429105460451191,-0.04263537962426835,-0.040936346174382604,-0.040547169878730485,-0.04495618670641574,-0.04298107837808761,-0.035865900755405085,-0.03680201375953141,-0.036872153205056546,-0.05754635903249243,-0.0378395102120248,-0.047684607803573996,-0.04162026383979444,-0.03605838806645954,-0.04418079528517357,-0.04342062995431928,-0.04552330417989653,-0.03403159754406637,-0.029850118590120517,-0.04428767165623505,-0.022841254774364023,-0.4210120581567755,-0.03432564228836617,-0.04116315532948923,-0.04223957445644972,-0.036209316686554464,-0.04048405882713438,-0.028277686714346578,-0.041855000845368834,-0.03789169882832767,-0.036205369994217126,-0.04276603991397103,-0.03701671521414847,-0.03762710437399798,-0.05410543008872427,-0.04094575904923225,-0.0472437022540268,-0.043095082781831794,-0.04628662477224241,-0.03735343836057506,-0.036118034411671454,-0.04081160193690915,-0.04024540904201524,-0.030271079420358202,-0.032825670867055144,-0.04099804159332326,-0.043597453412354735,-0.04453595438937434,-0.03633375397276278,-0.03951209634832759,0.0543706651464177,-0.06216953730898947,-0.03886026888042842,-0.032279077822831646,-0.041086325042694306,-0.037632276511007395,-0.04301063168423782,-0.04439919454582423,-0.03968841144696897,-0.047988053115069366,-0.06482229232068792,-0.04748435507657488,-0.039027705202286676,-0.04824593225886654,-0.041401589178893625,-0.029053176374528637,-0.04348607777734995,-0.04370402978437128,-0.04465660291386338,-0.024578692638881575,-0.03522143013737107,-0.009319689625476062,-0.04068442440095628,-0.039750495640041864,-0.034196955834059004
