,Time,HundredGigE0/0/0/0input-packet-rate,HundredGigE0/0/0/1input-packet-rate,HundredGigE0/0/0/13input-data-rate,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/16output-data-rate,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/16output-packet-rate,HundredGigE0/0/0/15input-data-rate,HundredGigE0/0/0/12output-packet-rate,HundredGigE0/0/0/8input-data-rate,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/19output-data-rate,protocol-route-memory,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/9output-data-rate,HundredGigE0/0/0/7output-data-rate,HundredGigE0/0/0/8output-packet-rate,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/7input-data-rate,performance-statistics__global__configuration-items-processed,HundredGigE0/0/0/14input-data-rate,HundredGigE0/0/0/11output-data-rate,HundredGigE0/0/0/6input-data-rate,HundredGigE0/0/0/19packets-sent,HundredGigE0/0/0/19input-data-rate,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/31input-data-rate,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/15output-data-rate,HundredGigE0/0/0/9input-data-rate,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/6output-data-rate,HundredGigE0/0/0/11input-data-rate,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/4output-packet-rate,HundredGigE0/0/0/5input-data-rate,HundredGigE0/0/0/17input-data-rate,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/18input-data-rate,HundredGigE0/0/0/30output-packet-rate,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/10packets-sent,0/RP0/CPU0free-physical-memory,HundredGigE0/0/0/15packets-sent,backup-routes-count
209,1519070018,-0.6186191503455414,0.9235247260617897,-0.11468180249936309,-1.4404645743786773,-1.124877964334246,1.176870826959512,-1.1766571464188318,-1.2385343219107114,1.1719118753998787,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,-0.24432920986768866,-0.1336407303429265,0.06263052281851665,-0.8103614569109843,-1.1304203523343683,-0.13866439748835666,-0.11418503344573858,-0.6033135567244933,-1.3203122437662804,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.1266088502453346,-0.12244668372119594,-1.1219922725764566,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.1187994284937577,-1.4087586757621278,-0.11418503344573858,-0.12399219137595385,-1.249847703157767,-1.1783131294652516,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2293077679102669,-1.1773815016587208,-1.1247772063347816,-0.12799296400640015,-0.09509304773161323,-1.2358020036934037,-1.130992892914817,-1.1293466579786338,-0.3837159008646395,-1.121929625779563,0.03704975361665093
210,1519070024,-0.4965273054610647,0.7936394460246756,-0.11468180249936309,-1.440440306377044,-1.122273079322038,0.8691492190699641,-1.1740682310611523,-1.2359871847782167,0.869915768069972,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.43946115673367203,-0.1336407303429265,0.06263052281851665,-0.8099614197330605,-1.1270790390973322,-0.13866439748835666,-0.11418503344573858,-0.06106773888186583,-1.3198522532452472,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.1240045308088125,-0.12244668372119594,-1.119399116345729,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.116221824587226,-1.4083590774966472,-0.11418503344573858,-0.12399219137595385,-1.2478354287764155,-1.175068676744603,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2293077679102669,-1.174788891573248,-1.12217097856849,-0.12799296400640015,-0.09509304773161323,-1.2334074171095963,-1.1276535674377666,-1.1266810833415772,-0.3953941248329597,-1.1193421321052996,0.03704975361665093
211,1519070029,-0.48296154491834514,0.8008552949156263,-0.11468180249936309,-1.4352323932265465,-1.1190169730567778,0.9570696784669778,-1.1714793157034726,-1.2341001289148135,0.9512224123511007,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.43946115673367203,-0.1336407303429265,0.06263052281851665,-0.8095613825551367,-1.1244059885077033,-0.13866439748835666,-0.11418503344573858,-0.3864152295874423,-1.319392262724214,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.1214002113722903,-0.12244668372119594,-1.1168059601150018,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.1136442206806942,-1.4079594792311667,-0.11418503344573858,-0.12399219137595385,-1.245320085799726,-1.172473114568084,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2293077679102669,-1.1721962814877755,-1.1195647508021982,-0.12799296400640015,-0.09509304773161323,-1.231004713283132,-1.1249821070561263,-1.124015508704521,-0.3888812691583196,-1.1161077650124707,0.03704975361665093
212,1519070035,-0.48296154491834514,0.8297186904794295,-0.11468180249936309,-1.429985651273436,-1.1164120880445698,1.023010023014738,-1.168890400345793,-1.2319723375297416,1.0209138217349254,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.43946115673367203,-0.1336407303429265,0.06263052281851665,-0.8091613453772128,-1.1217329379180743,-0.13866439748835666,-0.11418503344573858,-0.49486439315596775,-1.3188172745729227,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.118795891935768,-0.12244668372119594,-1.1135645148265925,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.1104222157975294,-1.4075598809656862,-0.11418503344573858,-0.12399219137595385,-1.2433078114183744,-1.1698775523915652,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2293077679102669,-1.1689555188809346,-1.1169585230359063,-0.12799296400640015,-0.09509304773161323,-1.2286126243124498,-1.121642781579076,-1.1206835404082003,-0.3888812691583196,-1.1135202713382075,0.03704975361665093
213,1519070040,-0.523658826546504,0.8585820860432326,-0.11468180249936309,-1.424869956529145,-1.1138072030323618,1.066970252713245,-1.1663014849881133,-1.2297099413368549,1.0673747613241418,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.39387513229358134,-0.1336407303429265,0.06263052281851665,-0.808661298904808,-1.1190598873284454,-0.13866439748835666,-0.11418503344573858,-0.49486439315596775,-1.3182422864216314,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.1155404926401151,-0.12244668372119594,-1.1103230695381832,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.1078446118909977,-1.4071602827002057,-0.11418503344573858,-0.12399219137595385,-1.2412955370370227,-1.1672819902150464,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2207666775705293,-1.166362908795462,-1.1143522952696145,-0.12799296400640015,-0.09509304773161323,-1.2262299013909872,-1.1183034561020255,-1.1173515721118799,-0.3877583630075196,-1.1109327776639442,0.03704975361665093
214,1519070046,-0.9306316428280926,0.981251517189396,-0.11468180249936309,-1.4159587463294123,-1.107946211754894,1.176870826959512,-1.1604764254333342,-1.2256070832525008,1.1719118753998787,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,-1.5207378941902288,-0.1336407303429265,0.06263052281851665,-0.8078612245489604,-1.112377260854373,-0.13866439748835666,-0.11418503344573858,-0.22374148423465406,-1.3170923101190486,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.1103318537670708,-0.12244668372119594,-1.1051367570767283,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.1020450031013014,-1.4062611866028745,-0.11418503344573858,-0.12399219137595385,-1.2372709882743196,-1.1620908658620086,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2207666775705293,-1.1605295361031485,-1.108488282795458,-0.12799296400640015,-0.09509304773161323,-1.2238908866992162,-1.1122926702433347,-1.1113540291785027,-0.38596171316623956,-1.1044640434782862,0.03704975361665093
215,1519070051,-0.6457506714309805,0.8513662371522819,-0.11468180249936309,-1.415949039128759,-1.1066437692487898,1.023010023014738,-1.1591819677544943,-1.2250376013732847,1.0325290566322294,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.4166681445136267,-0.1336407303429265,0.06263052281851665,-0.8078612245489604,-1.1110407355595584,-0.13866439748835666,-0.11418503344573858,-0.3864152295874423,-1.3169773124887902,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.1090296940488096,-0.12244668372119594,-1.1044884680190463,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.1014006021246683,-1.4060613874701342,-0.11418503344573858,-0.12399219137595385,-1.2372709882743196,-1.1601441942296196,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2207666775705293,-1.159233231060412,-1.1071851689123122,-0.12799296400640015,-0.09509304773161323,-1.2215162810204105,-1.1109569400525146,-1.1100212418599746,-0.3825929947138395,-1.1038171700597204,0.03704975361665093
216,1519070057,-0.6050533898028218,0.8585820860432326,-0.11468180249936309,-1.4108818803877345,-1.1040388842365818,1.066970252713245,-1.1552985947179748,-1.2229797009461165,1.0673747613241418,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.39387513229358134,-0.1336407303429265,0.06263052281851665,-0.8074611873710366,-1.107031159675115,-0.13866439748835666,-0.11418503344573858,-0.5490889749402305,-1.3165173219677573,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.1064253746122874,-0.12244668372119594,-1.1012470227306372,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.0988229982181366,-1.405661789204654,-0.11418503344573858,-0.12399219137595385,-1.2352587138929678,-1.1575486320531005,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2207666775705293,-1.1566406209749396,-1.1045789411460205,-0.12799296400640015,-0.09509304773161323,-1.2191142015972276,-1.1076176145754641,-1.1073556672229181,-0.39067791899959964,-1.1005828029668914,0.03704975361665093
217,1519070062,-0.8899343611999337,1.0317624594260515,-0.11468180249936309,-1.4006893197017658,-1.0981778929591137,1.1988509418087654,-1.1501207640026156,-1.2180976881088348,1.2067575800917911,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,-1.9538051263710905,-0.1336407303429265,0.06263052281851665,-0.8065611037207079,-1.101685058495857,-0.13866439748835666,-0.11418503344573858,0.04738142468665966,-1.3155973409256911,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.1005656558801122,-0.12244668372119594,-1.0954124212115004,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.0936677904050731,-1.4048625926736928,-0.11418503344573858,-0.12399219137595385,-1.229724959344251,-1.1517086171559332,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2122255872307919,-1.1501590957612577,-1.098714928671864,-0.12799296400640015,-0.09509304773161323,-1.2166983853018558,-1.1016068287167733,-1.1013581242895412,-0.3895550128487996,-1.094760942199799,0.03704975361665093
218,1519070068,-0.5100930660037843,0.9379564238436913,-0.11468180249936309,-1.4006893197017658,-1.0981778929591137,1.1329105972610052,-1.1501207640026156,-1.2180950995548383,1.1370661707079663,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.4850471811737628,-0.1336407303429265,0.06263052281851665,-0.8064610944262269,-1.101685058495857,-0.13866439748835666,-0.11418503344573858,-0.2779660660189168,-1.3155973409256911,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.1005656558801122,-0.12244668372119594,-1.0947641321538186,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.0936677904050731,-1.4047626931073227,-0.11418503344573858,-0.12399219137595385,-1.229724959344251,-1.1517086171559332,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2122255872307919,-1.1501590957612577,-1.098714928671864,-0.12799296400640015,-0.09509304773161323,-1.2143081695410176,-1.1016068287167733,-1.1013581242895412,-0.39247456884087967,-1.094760942199799,0.03704975361665093
219,1519070074,-0.48296154491834514,0.8080711438065772,-0.11468180249936309,-1.3978790851126346,-1.0942705654408018,0.9790497933162312,-1.1449429332872563,-1.2161226214095526,0.9744528821457089,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.4622541689537174,-0.1336407303429265,0.06263052281851665,-0.8055610107758984,-1.0970072199640064,-0.13866439748835666,-0.11418503344573858,-0.49486439315596775,-1.3146773598836248,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.0960080968661983,-0.12244668372119594,-1.0895778196923636,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.0885125825920094,-1.404163295709102,-0.11418503344573858,-0.12399219137595385,-1.2267065477722237,-1.147815273891155,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2122255872307919,-1.1456220281116807,-1.0948055870224263,-0.12799296400640015,-0.09509304773161323,-1.2119054657145532,-1.097599638144313,-1.0973597623339566,-0.38528796947575955,-1.0902328282698384,0.03704975361665093
220,1519070079,-0.4558300238329059,0.8297186904794295,-0.11468180249936309,-1.3932633112019888,-1.0903632379224897,0.9790497933162312,-1.1417067890901569,-1.2135081818731503,0.9744528821457089,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.3254960956334453,-0.1336407303429265,0.06263052281851665,-0.8051609735979744,-1.0943341693743776,-0.13866439748835666,-0.11418503344573858,-0.33219064780317953,-1.3141023717323335,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.0927526975705455,-0.12244668372119594,-1.0869846634616362,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.0859349786854777,-1.4036637978772513,-0.11418503344573858,-0.12399219137595385,-1.2236881362001961,-1.145219711714636,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2036844968910545,-1.1423812655048398,-1.0908962453729887,-0.12799296400640015,-0.09509304773161323,-1.2094802833699618,-1.0942603126672625,-1.0946941876969,-0.3781013701106395,-1.0869984611770094,0.03704975361665093
221,1519070085,-0.4965273054610647,0.9235247260617897,-0.11468180249936309,-1.3880845196534513,-1.0871071316572296,1.0449901378639914,-1.1391178737324772,-1.2107953772848836,1.0441442915295336,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.4166681445136267,-0.1336407303429265,0.06263052281851665,-0.8047609364200506,-1.0916611187847485,-0.13866439748835666,-0.11418503344573858,0.04738142468665966,-1.3136423812113003,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.0901483781340233,-0.12244668372119594,-1.0843915072309087,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.083357374778946,-1.4031643000454006,-0.11418503344573858,-0.12399219137595385,-1.2216758618188446,-1.1419752589939876,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2036844968910545,-1.1397886554193672,-1.0882900176066967,-0.12799296400640015,-0.09509304773161323,-1.2071175413535011,-1.091588852285622,-1.0920286130598436,-0.3781013701106395,-1.084410967502746,0.03704975361665093
222,1519070090,-0.5100930660037843,0.844150388261331,-0.11468180249936309,-1.3837599617624046,-1.0845022466450216,1.023010023014738,-1.1365289583747975,-1.2091205828491882,1.0325290566322294,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.4166681445136267,-0.1336407303429265,0.06263052281851665,-0.8043608992421268,-1.0889880681951196,-0.13866439748835666,-0.11418503344573858,-0.44063981137170505,-1.3131823906902673,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.0868929788383705,-0.12244668372119594,-1.0811500619424994,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.0807797708724143,-1.40276470177992,-0.11418503344573858,-0.12399219137595385,-1.219160518842155,-1.1393796968174685,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2036844968910545,-1.1371960453338945,-1.0850322328988322,-0.12799296400640015,-0.09509304773161323,-1.204727949995944,-1.0882495268085717,-1.0886966447635231,-0.3825929947138395,-1.081176600409917,0.03704975361665093
223,1519070096,-0.48296154491834514,0.8585820860432326,-0.11468180249936309,-1.3794014286690712,-1.0818973616328136,1.0010299081654845,-1.1339400430171178,-1.2065734457166934,1.0092985868376212,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.37108212007353597,-0.1336407303429265,0.06263052281851665,-0.8038608527697221,-1.0863150176054905,-0.13866439748835666,-0.11418503344573858,-0.2779660660189168,-1.3127224001692341,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.0836375795427176,-0.12244668372119594,-1.078556905711772,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.0775577659892495,-1.4023651035144395,-0.11418503344573858,-0.12399219137595385,-1.2171482444608035,-1.1354863535526902,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.2036844968910545,-1.1346034352484218,-1.0824260051325403,-0.12799296400640015,-0.09509304773161323,-1.2023233729596359,-1.0855780664269314,-1.0853646764672025,-0.3731605830471194,-1.078589106735654,0.03704975361665093
224,1519070101,-0.5507903476319432,0.9018771793889374,-0.11468180249936309,-1.374135272314654,-1.0779900341145017,1.066970252713245,-1.1300566699805985,-1.2041557362840205,1.0673747613241418,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.3254960956334453,-0.1336407303429265,0.06263052281851665,-0.8034608155917982,-1.0823054417210471,-0.13866439748835666,-0.11418503344573858,-0.22374148423465406,-1.3120324143876845,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.0797311003879344,-0.12244668372119594,-1.0746671713656808,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.073046959152819,-1.401765706116219,-0.11418503344573858,-0.12399219137595385,-1.2151359700794517,-1.131593010287912,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.195143406551317,-1.130714520120213,-1.0785166634831027,-0.12799296400640015,-0.09509304773161323,-1.199952513700518,-1.0815708758544709,-1.081366314511618,-0.3709147707455194,-1.0747078662242588,0.03704975361665093
225,1519070107,-0.6864479530591394,1.248237926154575,-0.11468180249936309,-1.3639038828260721,-1.0734314853431375,1.330731630904286,-1.125526068104659,-1.1989113258872375,1.3345251639621363,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,-0.9737056009091402,-0.1336407303429265,0.06263052281851665,-0.8026607412359505,-1.0769593405417892,-0.13866439748835666,-0.11418503344573858,1.0776484785876517,-1.3111124333456183,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.075824621233151,-0.12244668372119594,-1.070129147961908,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.0678917513397552,-1.401066409151628,-0.11418503344573858,-0.12399219137595385,-1.2111114213167486,-1.1276996670231336,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.195143406551317,-1.1261774524706356,-1.073955764892092,-0.12799296400640015,-0.09509304773161323,-1.197527955759208,-1.0768958201866003,-1.0767015588967692,-0.3666477273724793,-1.0695328788757326,0.03704975361665093
226,1519070112,-0.4558300238329059,0.9740356682984452,-0.11468180249936309,-1.3638941756254188,-1.0721290428370336,1.1109304824117519,-1.1242316104258192,-1.1989061487792445,1.1138357009133582,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.4850471811737628,-0.1336407303429265,0.06263052281851665,-0.8026607412359505,-1.075622815246975,-0.13866439748835666,-0.11418503344573858,0.1016060064709224,-1.31099743571536,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.0745224615148898,-0.12244668372119594,-1.069480858904226,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.0672473503631223,-1.4008666100188878,-0.11418503344573858,-0.12399219137595385,-1.2111114213167486,-1.1257529953907446,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.195143406551317,-1.1248811474278992,-1.0726526510089462,-0.12799296400640015,-0.09509304773161323,-1.1951433596279015,-1.0755600899957802,-1.075368771578241,-0.37069018951535937,-1.0688860054571667,0.03704975361665093
227,1519070118,-0.48296154491834514,0.9740356682984452,-0.11468180249936309,-1.3593317913183662,-1.0695241578248256,1.0889503675624983,-1.1209954662287198,-1.1963408917687748,1.1022204660160542,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.43946115673367203,-0.1336407303429265,0.06263052281851665,-0.8021606947635458,-1.0729497646573458,-0.13866439748835666,-0.11418503344573858,0.2100551700394479,-1.3105374451943268,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.071267062219237,-0.12244668372119594,-1.0668877026734986,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.0640253454799578,-1.4004670117534073,-0.11418503344573858,-0.12399219137595385,-1.2090991469353969,-1.122508542670096,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.195143406551317,-1.1222885373424267,-1.0700464232426545,-0.12799296400640015,-0.09509304773161323,-1.1927593878998763,-1.0728886296141398,-1.0727031969411844,-0.37967343872175946,-1.0662985117829034,0.03704975361665093
228,1519070123,-0.7678425163154572,1.1327843438993626,-0.11468180249936309,-1.3492654242408904,-1.0643143878004095,1.2867714012057792,-1.1158176355133604,-1.1919688240687911,1.2764489894756157,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,-1.4295658453100473,-0.1336407303429265,0.06263052281851665,-0.8011606018187362,-1.0676036634780879,-0.13866439748835666,-0.11418503344573858,0.4811780789607616,-1.3095024665220025,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.065407343487062,-0.12244668372119594,-1.0610531011543618,-0.13364073034292626,-1.2109076028547607,-0.13866439748835646,-0.12121039831803751,-1.058870137666894,-1.3996678152224462,-0.11418503344573858,-0.12399219137595385,-1.2040684609820178,-1.1153707466846692,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.1866023162115795,-1.116455164650113,-1.0648339677100709,-0.12799296400640015,-0.09509304773161323,-1.1903560596701308,-1.0668778437554491,-1.0667056540078075,-0.3787751138011195,-1.061123524434377,0.03704975361665093
229,1519070129,-0.4965273054610647,0.9523881216255928,-0.11468180249936309,-1.349255717040237,-1.0630119452943054,1.1329105972610052,-1.1145231778345206,-1.1919636469607984,1.1254509358106624,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.5078401933938081,-0.1336407303429265,-0.5692181882858637,-0.8006605553463314,-1.0662671381832736,-0.13866439748835666,-0.11418503344573858,-0.11529232066612857,-1.3091574736312277,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.064105183768801,-0.12244668372119594,-1.0584599449236345,-0.13364073034292626,-1.087476995222259,-0.13866439748835646,-0.12121039831803751,-1.0569369347369952,-1.3993681165233358,-0.11418503344573858,-0.12399219137595385,-1.2020561866006663,-1.1140729655964097,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.1866023162115795,-1.115158859607377,-1.063530853826925,-0.12799296400640015,-0.09509304773161323,-1.1879739611519495,-1.065542113564629,-1.0653728666892792,-0.8286113178116057,-1.0591829041786796,0.03704975361665093
230,1519070135,-0.7271452346872983,1.0606258549898546,-0.11468180249936309,-1.339305836370601,-1.0564997327637855,1.1988509418087654,-1.1086981182797415,-1.18689008112778,1.2067575800917911,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,-1.543530906410274,-0.1336407303429265,-0.5692181882858637,-0.7998604809904837,-1.06225756229883,-0.13866439748835666,-0.11418503344573858,0.31850433360797337,-1.308467487849678,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.0582454650366258,-0.12244668372119594,-1.055866788692907,5.955365045906652,-1.087476995222259,-0.13866439748835646,-0.12121039831803751,-1.0537149298538306,-1.3982692212932646,-0.11418503344573858,-0.12399219137595385,-1.198031637837963,-1.1088818412433719,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.1780612258718421,-1.1093254869150633,-1.0563637274696227,-0.12799296400640015,-0.09509304773161323,-1.185117316139976,-1.0622027880875786,-1.0620408983929588,-0.3738343267375994,-1.0559485370858506,0.03704975361665093
231,1519070140,-0.5779218687173825,0.9884673660803468,-0.11468180249936309,-1.339305836370601,-1.0564997327637855,1.1329105972610052,-1.1086981182797415,-1.18689008112778,1.1486814056052705,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.34828910785349065,-0.1336407303429265,-0.5692181882858637,-0.7998604809904837,-1.06225756229883,-0.13866439748835666,-0.11418503344573858,0.04738142468665966,-1.308467487849678,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.0582454650366258,-0.12244668372119594,-1.055866788692907,5.955365045906652,-1.087476995222259,-0.13866439748835646,-0.12121039831803751,-1.0537149298538306,-1.3982692212932646,-0.11418503344573858,-0.12399219137595385,-1.198031637837963,-1.1082329506992423,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.1780612258718421,-1.1093254869150633,-1.0563637274696227,-0.12799296400640015,-0.09509304773161323,-1.183260965184654,-1.0622027880875786,-1.0620408983929588,-0.3891058503884796,-1.0559485370858506,0.03704975361665093
232,1519070146,-0.7542767557727376,1.0245466105351007,-0.11468180249936309,-1.333855243203771,-1.0545460690046293,1.1988509418087654,-1.1061092029220618,-1.1845759138549647,1.2067575800917911,-0.10949788931401172,-0.16001144819600066,-0.116669144247025,0.12035898565303706,-0.1336407303429265,-0.4902370993978161,-0.7994604438125599,-1.0609210370040156,-0.13866439748835666,-0.11418503344573858,0.04738142468665966,-1.3082374925891613,-0.12439013470890069,-0.6808357193029275,-0.12131224523906776,-0.13290979030796396,-0.1277795260946103,-1.054990065740973,-0.12244668372119594,-1.0545702105775432,-0.13364073034292626,-1.0846460179829813,-0.13866439748835646,-0.12121039831803751,-1.0524261279005647,-1.397869623027784,-0.11418503344573858,-0.12399219137595385,-1.1960193634566114,-1.1056373885227233,-0.1691982878453864,-0.1277795260946103,-0.11837366383728277,-1.1780612258718421,-1.1060847243082226,-1.0544090566449038,-0.12799296400640015,-0.09509304773161323,-1.181101778637899,-1.0608670578967585,-1.0607081110744305,-0.4546835695952005,-1.0546547902487189,0.03704975361665093
