,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/0output-drops,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/3packets-sent,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/13output-packet-rate,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,backup-routes-count,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/2packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/1output-drops,HundredGigE0/0/0/31output-drops,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/3packets-received,HundredGigE0/0/0/2bytes-sent,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/2bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/3bytes-received,HundredGigE0/0/0/30output-drops,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/3bytes-sent,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
737,1519093639,0.020080086074332343,0.047861253171500376,0.042298588123267686,0.03851680918412298,0.033358964590440666,0.0530910456529665,0.04175768072654795,0.02269304366248165,0.050125143877222986,0.038085054960742215,0.04683736429362077,0.038295657898403265,0.03526916612377905,0.029032532071703167,0.037742616581372464,0.03459582955760274,0.0453730901766269,0.03410601671328616,0.029743048658153037,0.023780390214915875,0.018249144029108034,0.03740035389285554,0.05053009574798355,0.027665891540823575,0.24422522779315467,0.02294571948505974,0.039603921496916224,0.027107706782014525,0.04556453176212758,0.03258326142188164,0.04060077192070536,0.03390173106335395,0.036597229316458514,0.021955028388045927,0.044041162003423534,0.025378403727489483,0.03699036544976207,0.056297157443045316,0.019047885726347354,0.0489406522642078,0.048896016387343366,0.029876821786472014,0.04078600520435696,0.0346011695555152,0.06697894408219379,0.03604871376288132,0.04253893268261709,0.02235596673756957,0.03549565249641681,0.0502237299595215,0.017846577012941407,0.028893919170356965,0.03190176327299004,0.029774537676661186,0.049404649817474326,0.04714230662825808,0.038506675370927196,0.030404553232712,0.0372830166410978,0.034924815407470375,0.04714714394914622,0.046576420202077556,0.04074976040764639,0.034698624255094276,0.03787476491531831,0.04146477015962091,0.037556288249732055,0.03197423785673691,-0.05105291026398334,0.028383654624229857,0.051675986998347766,0.02978847960407489,0.05377047774453601,0.04087866886764285,0.03508379393826246,0.0419725082382053,0.03779872002761971,0.03203690749165547,0.02629437623481732,0.030976942049427234,0.02068558450967684,0.03642209246566637,0.11921370131417033,0.021748335105599325,0.04897528403167324,0.026919965110561335,0.03238143117307421,0.02293821733876399,0.03866536877625487,0.03511487245270167,0.042685804837021286,0.03433423809846713,0.04116055384883084,0.0232984369039281,0.049325746495843995,0.031634552189739436
738,1519093645,0.02264850451936651,0.050243073312485696,0.04477470399456569,0.04096058894268065,0.03576565212046902,0.05554608628357229,0.044057941749120276,0.025094320845379974,0.053250842952775525,0.04053093927485717,0.049060476343999335,0.040731651104375356,0.03768086463342833,0.03146072838207544,0.037742616581372464,0.0370246024055083,0.047669076424284584,0.036513703675655665,0.029743048658153037,0.02621830918829289,0.020646307932605086,0.03988488981537481,0.05297415303595958,0.030065865906043595,0.24578691563778998,0.025234203634956855,0.042029779926962926,0.029445608757150056,0.04556453176212758,0.035061181858243355,0.04298907466200662,0.03613675166721156,0.0390210196835361,0.0242552683455916,0.04668464368731395,0.027800302410586904,0.039273507630424545,0.056297157443045316,0.021458759931117146,0.05133710646620462,0.05136269181365951,0.029876821786472014,0.04313517972560358,0.037088910797937656,0.06966260699529812,0.038918253994042785,0.044997633396744195,0.024804064630135254,0.03792537085921257,0.05262793247863636,0.020473270809018663,0.03120720157771183,0.03190176327299004,0.029774537676661186,0.0518677377917699,0.04955908988734658,0.04092261603873355,0.032915750465248625,0.03971544864838859,0.037342768710532964,0.0495809656863004,0.04916790487626223,0.04309857486160415,0.037112531859485,0.04029917561341749,0.043914115200966115,0.04003189318351207,0.03446823533951869,-0.05105291026398334,0.030804929847515223,0.054116786488072145,0.02978847960407489,0.05589393883658134,0.043226072962863675,0.03734323857277479,0.04442604414908579,0.04020360786221133,0.03203690749165547,0.029015129279558897,0.03346905125272577,0.023067674401840394,0.03642209246566637,0.15953961298784988,0.024197576000107014,0.05138109523668814,0.029266429794055002,0.03478328419057605,0.025377647660864328,0.04106744674195232,0.03754478530900333,0.045040226853135,0.036731989803701376,0.04349265978613398,0.02565425094149366,0.051741031673592064,0.03411444962387207
739,1519093651,0.025114630734154212,0.052590327732939215,0.04719824175583494,0.04337954046806281,0.038146083796782006,0.057766304824748246,0.046350727248383204,0.02737913260540898,0.05575979625558545,0.04294730746164257,0.05127330580787766,0.043142478189274316,0.04006595461892789,0.03387668605507026,0.037742616581372464,0.03942647790455506,0.04994941375156298,0.038884971869213504,0.038272218576550825,0.02864212235923126,0.023104582799390115,0.04233077286253287,0.0554613563558907,0.032455672663777184,0.22871482806348098,0.02755970253066569,0.04442726260023098,0.03181060479293136,0.04556453176212758,0.03751833422392469,0.04536076775131468,0.03840454630438525,0.041418710769646816,0.026600515477583072,0.04921871386107958,0.03021920338339904,0.04164944374401203,0.056297157443045316,0.023938626128741015,0.05374083627672045,0.05380543749319583,0.03841052907525524,0.04552616780125816,0.039445526523790915,0.07279117423749801,0.04118577784639252,0.04741032433552518,0.02720394450750566,0.0403309744264459,0.05488438595131805,0.022980860352946136,0.03359613220708536,0.04043287609061287,0.037927009173138904,0.054316543423035685,0.05190067752154335,0.04330738305477938,0.035350768918018374,0.0421279690759149,0.039733613441936384,0.051940850186706716,0.051645320363974546,0.045453016992264755,0.03950405265577115,0.0426962472484179,0.046337747247814476,0.04246673281281134,0.03689875337500688,-0.05105291026398334,0.03324300299894055,0.05662313275746548,0.03794525166399863,0.05792576600590828,0.045573571897770615,0.03964903913721488,0.04683570521829901,0.042610289650217965,0.039632424819819136,0.031337301789114314,0.035832362013714,0.025321596833482545,0.03642209246566637,0.16815635109079385,0.026601179726020663,0.05373132050236569,0.03163647308216452,0.0372006662469205,0.027799298075850243,0.04343879128758336,0.03995284180456689,0.047340114613797876,0.039136033246857195,0.04575131571764215,0.02805149155741561,0.054153930888585826,0.036561938805077306
740,1519093656,0.0294674035577683,0.05680575470203181,0.05159893892947365,0.04772393025608243,0.0424051999488513,0.061913153698066076,0.050416087659197514,0.03174507812113271,0.060370375465063957,0.04728418658626352,0.05534360706430498,0.047444148120601,0.04436478471444452,0.03815815674913475,0.04146669201221318,0.043741767094301415,0.054012664415949485,0.043158817382286864,0.038272218576550825,0.032964465083659134,0.02742038712321337,0.04672906137209415,0.059757225110526634,0.03688275482942806,0.226703563415087,0.031772265290341,0.04869052386919439,0.036131468335868756,0.04556453176212758,0.04195520225661911,0.049705157768031,0.042540434917534856,0.04574586322381203,0.030830607445991615,0.05372288158901324,0.03454315594398288,0.04601491352662666,0.056297157443045316,0.028287544398598565,0.058126400839599024,0.05823230491244909,0.046944236364038466,0.04990029623536187,0.04387258823239451,0.07636820504342619,0.04529003584488135,0.05178831153564777,0.031523232503963806,0.04466544605247103,0.05904592507936939,0.0273099842760873,0.037980602009383115,0.04043287609061287,0.037927009173138904,0.0587482057772588,0.05608762916452939,0.047550915274634856,0.039743366669526076,0.046427688765673124,0.04405479572078913,0.05613235162722313,0.056092584214270505,0.04969735812500645,0.04380363044909529,0.04700925960600081,0.05070267466984013,0.04684277871397744,0.04128691344692338,-0.05105291026398334,0.037765565226146366,0.060882916808497216,0.047236878967042206,0.061748813575652796,0.04981205740880208,0.04380337675044648,0.05121366115787941,0.046907434230130864,0.039632424819819136,0.03551100989614893,0.040248360976828684,0.029618466876854765,0.0426831270686636,0.2174688179533806,0.030910810178623436,0.05797659080070115,0.03589278897229388,0.04142085021804846,0.032151746735086306,0.04780498012456478,0.0442802865825859,0.05156689534927695,0.043332450037776686,0.049896976973788774,0.032362295991687266,0.05856108817043046,0.041031846291478706
741,1519093662,0.030056167762372868,0.05741117420340251,0.05220849462408433,0.04832661742366398,0.04301432758014831,0.06248223439436149,0.0509829477214133,0.03232993642458405,0.06084096105678197,0.04788780153916341,0.05588385004037667,0.0480244099368099,0.04496565442700975,0.03875790044123489,0.04146669201221318,0.04435559999760149,0.05458045484885251,0.043766974887693266,0.038272218576550825,0.033590989970399755,0.02800694403835271,0.04734150731478863,0.06031454492416791,0.03750567807656467,0.22770919573928397,0.03230002811012763,0.049274180041583335,0.036707259241893955,0.04556453176212758,0.0425564079804411,0.05033171901145531,0.04312841276019939,0.04632873552236856,0.031364569808110615,0.054364069940832996,0.03513208730541408,0.04661971494954455,0.056297157443045316,0.02887661109345498,0.058706338357256325,0.05884935797764767,0.046944236364038466,0.0505061725724062,0.044511131308718,0.07684158324958386,0.0457869938519234,0.05239475866493867,0.03211378264419223,0.04527819928523122,0.05962308047948175,0.02787994482743007,0.038550320008102386,0.04043287609061287,0.037927009173138904,0.05936676137921153,0.05664399429009965,0.04813074866610733,0.040370925660588225,0.04701370652319358,0.04464169061186263,0.05668422125941071,0.056717353355998326,0.050270995331036614,0.044412812383111844,0.04761983406327665,0.05129477265454665,0.047445572402314305,0.0419094079146042,-0.05105291026398334,0.03840910680814377,0.0614308038272843,0.047236878967042206,0.06227614268694622,0.05038998241198798,0.044393596674413616,0.051807169169402756,0.04752077997186047,0.039632424819819136,0.03598749016853963,0.040890767037310254,0.030197733865917568,0.0426831270686636,0.20946491959289004,0.03149812834033921,0.058575677137424856,0.03650621110624442,0.04203741677556634,0.03279174101641825,0.048426110200517035,0.04489263616684452,0.0521363881634062,0.04393689847975345,0.050455561057260824,0.03298954570993686,0.05914336169963471,0.04162745065279528
742,1519093667,0.03243743692833832,0.05970574479622476,0.05459453946833105,0.05071469608188079,0.04537440279493238,0.06469666977753168,0.05329428244658712,0.03465965020310154,0.06404211997712636,0.05027968458284725,0.05807489043668473,0.050457542028024,0.04732420059410292,0.04111605937338952,0.04146669201221318,0.04672901604475335,0.05686358625500757,0.04612728007373669,0.046801388494948616,0.03596281081424531,0.030370940743355026,0.04980145665490433,0.0627261230918172,0.03989744322504394,0.20643711434038753,0.03463220380376139,0.05157003109586615,0.03904323119164616,0.04556453176212758,0.04496395117572776,0.052685906109077,0.04530072397931102,0.04868221808060536,0.03367024981293095,0.056824828058249635,0.03746268768803086,0.04904097230137968,0.056297157443045316,0.031252902902859245,0.0610947888091558,0.06130941211527228,0.046944236364038466,0.05292737429433878,0.04679714630593404,0.0818102747969229,0.048444258112904884,0.054770362881773685,0.03444834760843372,0.04765987574502428,0.06184750377866598,0.03021975303172057,0.04089344263838301,0.04043287609061287,0.0472137375734744,0.06183492259246246,0.058952517786479364,0.05042518187466908,0.04279389600930909,0.049447210548756226,0.047005119173095085,0.05899436975254752,0.05915967473944236,0.052598752533482396,0.046776767786988326,0.04999229466441773,0.05364223791294743,0.04988112857004571,0.04432949108763907,-0.05105291026398334,0.040860919080300484,0.06387881506263991,0.047236878967042206,0.06427275993132169,0.05272188633721858,0.04663164739410528,0.05415254357050669,0.04989185256786141,0.039632424819819136,0.03880874197049718,0.043168514013173634,0.03249700670015542,0.0426831270686636,0.16711558014886865,0.03383537217311882,0.0608682983982317,0.03885288339182944,0.04443115948686257,0.035178488952628484,0.05079541830688094,0.047272121535552124,0.05445680214099463,0.04632256609928803,0.05275250086393827,0.03538554975162005,0.06154657893355971,0.044031384127709274
743,1519093673,0.0348720281700621,0.06205240995596719,0.05704251904550155,0.05310611396754206,0.0477548440887742,0.06699172948303515,0.05549147726802311,0.037046886494803484,0.06667092635910683,0.052672732744275516,0.060288824447861204,0.05279724507079023,0.0496897740586709,0.04353742894621418,0.04146669201221318,0.0491041341909399,0.059077804555179726,0.04848908807500051,0.046801388494948616,0.03838728998295423,0.03278489722555923,0.052199835110944164,0.06512191144354523,0.04221077423309533,0.223686666442496,0.03700608212774801,0.05386310851136437,0.04133419448616891,0.04556453176212758,0.04738126469705535,0.055027426051857495,0.04761196226841057,0.05103106230244228,0.03602585692041161,0.05928830214889819,0.03987285367705999,0.051465029098702715,0.056297157443045316,0.03368130537943503,0.06346429730562873,0.06376163512772015,0.046944236364038466,0.05532599025695969,0.04913868369466231,0.08508121142443337,0.05073654109740039,0.057194655889987414,0.03684346284092241,0.050046840424300236,0.06414651391117604,0.032645039039794634,0.043190351011960164,0.048963988908235695,0.0472137375734744,0.0642987528073727,0.061236669500533816,0.052721599399001035,0.04523001556362813,0.0518039679873773,0.04937478364836631,0.06128557827810287,0.0616025407049838,0.05491532340379886,0.04914645477792667,0.052363695122194465,0.056005979932198545,0.052276033601753216,0.04676000224350217,-0.05105291026398334,0.0431823306941059,0.06628916500956247,0.047236878967042206,0.06635631023013855,0.055038722989735896,0.04894370457711307,0.05652293056389319,0.052273112103881546,0.050044257561796285,0.04112749998637486,0.04546704955052713,0.0348987972916475,0.0426831270686636,0.1553712461189211,0.036229028025026394,0.06320222633306495,0.04123006924303128,0.04674297592421359,0.03759205538227871,0.053151622209988786,0.04965606707483322,0.05680136774525132,0.0486479823220894,0.055103443761455026,0.03777213197658789,0.06392209784527503,0.04644574941792669
744,1519093678,0.037340379922225386,0.0644672926314578,0.05955656921340671,0.05555612189578934,0.05017620051421758,0.06932589936452463,0.05785061116130513,0.03937311663864273,0.06934542402325486,0.05511938598935827,0.06256928637246857,0.05518121644011369,0.05209465131423202,0.045949875725613085,0.04146669201221318,0.051533990106762476,0.0614051406103451,0.050903976087097874,0.0553305584133464,0.04085552778422287,0.03519624014852451,0.05465110662240515,0.06764091655813728,0.0445170426878003,0.25578408403716013,0.0393338979959116,0.05631103013807011,0.043641427694615896,0.04556453176212758,0.049839769813076064,0.05746007878056769,0.049821465813895925,0.05343910787390977,0.038345111080736745,0.061840517446852976,0.04223953280928033,0.05387221929704487,0.056297157443045316,0.036108636458462476,0.06588515318475158,0.06625327682275615,0.055477943652821694,0.05776279895543147,0.05157738902634679,0.08728081842748174,0.052991205555534875,0.05969679786408932,0.039318962401119095,0.05248443191280376,0.06647781996509926,0.03510336843062208,0.045479628726030716,0.048963988908235695,0.05536620906995212,0.06679473249446302,0.06361650087393808,0.05515535605976111,0.04774426024400101,0.054202200421374094,0.05179769684379059,0.06369109814785179,0.06411979907658284,0.05727327572358308,0.05156982259564468,0.05478464075299391,0.058386687338173315,0.05470471291130532,0.049258762337851994,-0.05105291026398334,0.045507383544398074,0.06884444523935594,0.05539365102696595,0.0684640624841469,0.0573936311476478,0.05122715168272682,0.058921274158484485,0.054692362246913026,0.050044257561796285,0.04345009490751928,0.047889843104101014,0.037241872952080465,0.0426831270686636,0.11601742507120215,0.038699455575064365,0.06561051096721411,0.04356787902161525,0.049156376456735894,0.04006926426559576,0.05560244524745092,0.052095502166221934,0.05915734409427508,0.05104750235963501,0.05742519219417973,0.040124606920478964,0.06635874904542913,0.0489107625092555
745,1519093684,0.04127568076234977,0.06826184606765465,0.0636312324605891,0.059488564505457406,0.05407488222126254,0.07307105202438931,0.061641622381548175,0.0432277324128502,0.07347036028666469,0.05905725623250611,0.06620608791650695,0.058983304893171266,0.0559963817553715,0.049789807396962565,0.04332872972763354,0.05543885917745008,0.06516097677374945,0.054784298250510385,0.0553305584133464,0.044754338910492304,0.039093443875284184,0.05865891763219452,0.0715367381964727,0.0482748162480426,0.3048707724264935,0.04316796238138814,0.06017125335085764,0.04742066483431736,0.04556453176212758,0.053811601589785915,0.06138850972695065,0.05342221989216794,0.05731029571772777,0.04217990910174381,0.065955600396188,0.04609021561685223,0.05785315312283322,0.056297157443045316,0.04002787753050215,0.06984499570242096,0.0703329851120487,0.055477943652821694,0.06175573383273036,0.055491944599671356,0.09210002212024469,0.05669871765451351,0.06373538253305294,0.04319594677673721,0.056412168910478094,0.07024469097482564,0.03906576324563793,0.049274497478522195,0.057495101725858526,0.05536620906995212,0.07087162324329181,0.06745992072805337,0.059004153291487574,0.051749029615949536,0.05807103383426502,0.05569445497886948,0.0675479124262431,0.06814744225112093,0.06101353004805239,0.05546957936130647,0.05868678885297219,0.062300253872468216,0.05867888536665755,0.05324455263062708,-0.05105291026398334,0.04928887160186742,0.07280992207986757,0.05539365102696595,0.07190214495044417,0.061128245643734105,0.05490845368368573,0.0628260428859415,0.058590607589430764,0.057639774889959944,0.04714489387552644,0.051780547244845314,0.04110307223438631,0.045610033488763926,0.1187435053048742,0.042587023921179724,0.06944874834767521,0.04745710579855551,0.05303293755079362,0.04400250712071217,0.059522411717943355,0.05602253595613762,0.06289006842604024,0.05489917766179049,0.061095800172911184,0.04406533059302472,0.0703431317336452,0.052888119789048456
746,1519093690,0.042196154188732515,0.06917384665594553,0.06453257277392628,0.06037893874999986,0.054957166185173045,0.07392530378342876,0.062484774666318084,0.04407664502545798,0.07451684641403614,0.059945896762960145,0.06703137195963868,0.0598234340190198,0.056874166167137065,0.050679222129839066,0.04332872972763354,0.05631991444542184,0.06599593519268085,0.05565843856915991,0.0553305584133464,0.045634266087912025,0.03997835186906185,0.05956551995495501,0.07243771989347393,0.04915721379097167,0.3014397915557038,0.04404684899126464,0.06100884080937769,0.04828057274486195,0.04556453176212758,0.05469720168282003,0.062276049064637226,0.0542922959679364,0.05820157834112051,0.04305267753889521,0.06691853110303675,0.04697310801451148,0.05875172179296107,0.056297157443045316,0.04091471819856262,0.07072103936365812,0.07123561567660144,0.055477943652821694,0.06264151718690615,0.05634528208059828,0.09291152761651497,0.05762934433662035,0.06462938838324284,0.044086905630687165,0.05729804181070402,0.07110569534752278,0.03999608501321533,0.050119897890316505,0.057495101725858526,0.05536620906995212,0.07177491066291784,0.06833545710998208,0.059856893864722684,0.05266462326712532,0.0589307254871474,0.05657282965411716,0.06843819129573277,0.0690918680330384,0.06187971512410024,0.056345815646837175,0.05956389526646994,0.06318661542493295,0.05957880365818434,0.054152347443926524,-0.05105291026398334,0.050194941052305125,0.07370548210491912,0.05539365102696595,0.07266429363012844,0.06199794596103149,0.05580202903898122,0.06370763364625127,0.05946876297700081,0.057639774889959944,0.04804941789143598,0.052630311430393074,0.04196859449468873,0.045610033488763926,0.12174958990363269,0.043474735622952315,0.07036252047523452,0.04829540435737022,0.053929419454985375,0.044868365266188905,0.06041179591137325,0.05690439702574151,0.06371754632705197,0.05578852360569331,0.06190344716759045,0.0449053624110377,0.07120980502310656,0.05376536359988817
747,1519093695,0.04461567826746016,0.07152103119982975,0.06705401963959491,0.06281528045401633,0.057372652071016474,0.07626349929308808,0.06479307727586535,0.04641650837597394,0.07745753041141781,0.06237832170431541,0.06932842315500168,0.06219174609693266,0.059281547154343445,0.05314001502030541,0.048914842873894616,0.058751612771662916,0.06829136366389818,0.05807499719225828,0.0553305584133464,0.048044847799726315,0.04237885733832904,0.062121483357937574,0.07489202066777638,0.05134777169387234,0.31603920670934016,0.04642667194899622,0.06347347015224078,0.05067229747369056,0.04556453176212758,0.0571394774945982,0.06468143777183533,0.05660114452058436,0.060600564798248824,0.04541165200621452,0.06946642885143635,0.049401285902292556,0.061230740353840005,0.056297157443045316,0.043325894007257094,0.07316206431778764,0.07372785079166588,0.055477943652821694,0.06511005021396983,0.058810925397169714,0.09590840317730256,0.06039375422179078,0.06712347680914817,0.04647098438305462,0.059734132860640034,0.07346086662122699,0.04241717457580035,0.052543499329599036,0.057495101725858526,0.05536620906995212,0.07426306134138051,0.07074049087690291,0.0623033623889772,0.055150290537127486,0.06130927826840969,0.058986635429763165,0.07085608886184248,0.07160094996122945,0.06426032709134494,0.058764509900870045,0.061981007177369735,0.06560074137753896,0.06209355881881908,0.05662596059757177,-0.05105291026398334,0.05234910635425287,0.07618330787249357,0.05539365102696595,0.07477977684727113,0.06434792143548389,0.05812494391933907,0.06611265410871352,0.06187651928566233,0.057639774889959944,0.050808434385947704,0.055101067434770085,0.044382383546942725,0.05019127832022531,0.10109266410197057,0.04586656701117988,0.07272686201254035,0.050671976599859,0.056333223239023414,0.047287531390618025,0.06282929977919395,0.05934050659044306,0.06609399694519955,0.05818202880920597,0.06424233607682261,0.04728760256163708,0.07365735738088766,0.05618052196468239
748,1519093701,0.0469870170873222,0.07383723543590383,0.06950747157445578,0.06520599772875504,0.05973646561925811,0.07847266628033162,0.0671396514609606,0.04880657246203987,0.07997790653476963,0.06477830462162866,0.07154956714546974,0.0646065684971917,0.061657306064157265,0.055544963547958695,0.05636299373557605,0.06113073263075539,0.07060885894900878,0.060447472754517416,0.0553305584133464,0.050469217738732544,0.0448074423827185,0.06450295033522337,0.07731208901588575,0.053664935421035655,0.31661892416681847,0.04880416688106984,0.06587313364936867,0.05302045711783009,0.04556453176212758,0.05955846195164413,0.06705739905296954,0.058963992461501955,0.06296164693298718,0.047775143980179346,0.07190799126784246,0.05177568716039543,0.06363505774728304,0.056297157443045316,0.04576604851435415,0.07547061038907592,0.07612634349066977,0.055477943652821694,0.06753099711322114,0.06113480909644953,0.09847817058215844,0.06267303386362832,0.06955216784368194,0.0488422379130524,0.06211749652290096,0.07570234459488695,0.04480190928867229,0.054922317234290745,0.057495101725858526,0.05536620906995212,0.07665681692335156,0.07305572394923762,0.06472295542205724,0.05755881063567763,0.06371697461371267,0.06136013507459457,0.07316230383890063,0.07400904216491284,0.06656100001924352,0.061133700362991074,0.06436220871865272,0.0679463004817918,0.06446499912764349,0.059027105691544235,-0.05105291026398334,0.05465185781824657,0.07864105081332211,0.05539365102696595,0.07681530138681633,0.06664945473585421,0.06047603316578225,0.06846769782065862,0.06424764267632202,0.057639774889959944,0.05292450524103743,0.05739718664318728,0.04675945577615744,0.05629960476217382,0.08418674017222151,0.04823660074747342,0.075053381884497,0.05303691129979652,0.05870266539039679,0.04975380719541319,0.06518595080431093,0.061723452884121774,0.0684137725116455,0.06054434644813564,0.06649782761073639,0.04967111408287895,0.0759684685058909,0.058598650301422826
749,1519093706,0.04941043564815148,0.07620290060526148,0.07189232850204953,0.06764391871572428,0.06213576183793973,0.08072053289197215,0.06942608934328466,0.051133496260409694,0.082566559971815,0.06721562268922823,0.07386576538742923,0.06702747171250549,0.06407105536524843,0.05793441775884969,0.06194910688183713,0.06354533304769665,0.07290860932152636,0.06284915593400335,0.06385972833174419,0.05297179614486257,0.047196697703334255,0.06694558126244343,0.07973145913799448,0.05605025928969145,0.2517378928033322,0.05116491665242375,0.06824407522936116,0.055431224132014636,0.04556453176212758,0.06196750635294844,0.06945916785213864,0.06134247175396715,0.06538213051126136,0.05015580940277899,0.07448067184554533,0.054152824771236396,0.06606365779251004,0.056297157443045316,0.048171185018231456,0.07786776816345668,0.07857355552529721,0.055477943652821694,0.06997631280040208,0.0635444680614227,0.10146436843904774,0.06492791424442688,0.07193499660375233,0.05124091910689399,0.06453821243202662,0.0779665689292056,0.04717801287039493,0.05734859803527019,0.057495101725858526,0.06351868056642984,0.07910484786673504,0.07538970764734793,0.0671047730001125,0.06006059493319573,0.06613483451686224,0.0637647839746639,0.07546690334644375,0.07653062041323662,0.06893558746876247,0.06353904253460746,0.06678222310092802,0.07032319507414991,0.0669131090487058,0.06152445852036211,-0.05105291026398334,0.057018802880342084,0.08106067281229737,0.05539365102696595,0.07897764648046834,0.06902278575773915,0.06285304233946067,0.07085062063933177,0.06664557093059063,0.057639774889959944,0.05508806219892378,0.05979317333234043,0.049126113855752405,0.060880849593635204,0.06115770191916648,0.05063776332961583,0.07744443197412662,0.0554042623304049,0.06118943180097552,0.0522766840724077,0.06758509827953109,0.06414399728631352,0.07080797424046764,0.06301896474656465,0.06890467916781166,0.052067280764215636,0.07837859356315689,0.060984595403528144
750,1519093712,0.05189527354127819,0.07860084109649036,0.0743485129948198,0.0700671798399986,0.06452773286578532,0.08299025686762553,0.07178476398595038,0.05348247401875242,0.08505673484994622,0.06963840599972483,0.07613635893077315,0.06939231975201265,0.06646507626581706,0.06035939235370554,0.07312133317435929,0.0659513256205573,0.07522789226280605,0.06524915341529926,0.06385972833174419,0.055400985338806795,0.04961388731360401,0.06938640853012651,0.08222056438839519,0.058365274172280705,0.24790465900286368,0.053516562563494116,0.07065330081080703,0.057802425099374735,0.04556453176212758,0.06439529501792968,0.07188014836694902,0.06370861206629144,0.06778190137641729,0.05251680117047966,0.07693368643130294,0.05657271022197922,0.06842320671830787,0.056297157443045316,0.05060708867219923,0.08026452166291206,0.08104176498164906,0.06401165094160492,0.07234729766065232,0.06600383934289974,0.10398786579367768,0.06725179391209678,0.0743781337247389,0.05363918568879686,0.06695603822844694,0.08025987454111634,0.04963205438602889,0.05972309613663909,0.06602621454348136,0.06351868056642984,0.08158600694584504,0.07765332657775471,0.0695216175773134,0.06264620239139791,0.06849023196114926,0.0661667519841944,0.07770627503655146,0.07897575131826379,0.07134977897593293,0.06594131340071337,0.06919637270118972,0.07275312017526266,0.06934608137885094,0.0640846116245968,-0.05105291026398334,0.05930209201836961,0.08358544224208439,0.0635504230868897,0.08106328115548286,0.07141444225445712,0.06520969139275312,0.0732776557827461,0.06905135194415826,0.0652352922181236,0.057278935106232054,0.06228555411142669,0.05148145166796953,0.07144316406617117,0.09407670567112471,0.053028924753182084,0.07983904347572221,0.057817410645152875,0.06348172344108742,0.054716658528584275,0.07000333414334474,0.06656028351866294,0.07318176458434701,0.06531181466420365,0.0712309805917889,0.0545114768585013,0.08078370103254377,0.06338630074976652
